locale	currency	currency_format_type	number_format_length	currency_display	input	expected
af	USD	standard	short	narrowSymbol	0.0	$0
af	USD	standard	short	narrowSymbol	1.2	$1,2
af	USD	standard	short	narrowSymbol	0.00831765	$0,0083
af	USD	standard	short	narrowSymbol	1234565.0	$1,2 m
af	USD	standard	short	narrowSymbol	-1230.05	-$1,2 k
af	EUR	standard	short	narrowSymbol	0.0	€0
af	EUR	standard	short	narrowSymbol	1.2	€1,2
af	EUR	standard	short	narrowSymbol	0.00831765	€0,0083
af	EUR	standard	short	narrowSymbol	1234565.0	€1,2 m
af	EUR	standard	short	narrowSymbol	-1230.05	-€1,2 k
af	JPY	standard	short	narrowSymbol	0.0	¥0
af	JPY	standard	short	narrowSymbol	1.2	¥1,2
af	JPY	standard	short	narrowSymbol	0.00831765	¥0,0083
af	JPY	standard	short	narrowSymbol	1234565.0	¥1,2 m
af	JPY	standard	short	narrowSymbol	-1230.05	-¥1,2 k
af	RUB	standard	short	narrowSymbol	0.0	₽0
af	RUB	standard	short	narrowSymbol	1.2	₽1,2
af	RUB	standard	short	narrowSymbol	0.00831765	₽0,0083
af	RUB	standard	short	narrowSymbol	1234565.0	₽1,2 m
af	RUB	standard	short	narrowSymbol	-1230.05	-₽1,2 k
af	EGP	standard	short	narrowSymbol	0.0	E£0
af	EGP	standard	short	narrowSymbol	1.2	E£1,2
af	EGP	standard	short	narrowSymbol	0.00831765	E£0,0083
af	EGP	standard	short	narrowSymbol	1234565.0	E£1,2 m
af	EGP	standard	short	narrowSymbol	-1230.05	-E£1,2 k
am	USD	standard	short	narrowSymbol	0.0	$0
am	USD	standard	short	narrowSymbol	1.2	$1.2
am	USD	standard	short	narrowSymbol	0.00831765	$0.0083
am	USD	standard	short	narrowSymbol	1234565.0	$1.2 ሚ
am	USD	standard	short	narrowSymbol	-1230.05	-$1.2 ሺ
am	EUR	standard	short	narrowSymbol	0.0	€0
am	EUR	standard	short	narrowSymbol	1.2	€1.2
am	EUR	standard	short	narrowSymbol	0.00831765	€0.0083
am	EUR	standard	short	narrowSymbol	1234565.0	€1.2 ሚ
am	EUR	standard	short	narrowSymbol	-1230.05	-€1.2 ሺ
am	JPY	standard	short	narrowSymbol	0.0	¥0
am	JPY	standard	short	narrowSymbol	1.2	¥1.2
am	JPY	standard	short	narrowSymbol	0.00831765	¥0.0083
am	JPY	standard	short	narrowSymbol	1234565.0	¥1.2 ሚ
am	JPY	standard	short	narrowSymbol	-1230.05	-¥1.2 ሺ
am	RUB	standard	short	narrowSymbol	0.0	₽0
am	RUB	standard	short	narrowSymbol	1.2	₽1.2
am	RUB	standard	short	narrowSymbol	0.00831765	₽0.0083
am	RUB	standard	short	narrowSymbol	1234565.0	₽1.2 ሚ
am	RUB	standard	short	narrowSymbol	-1230.05	-₽1.2 ሺ
am	EGP	standard	short	narrowSymbol	0.0	E£0
am	EGP	standard	short	narrowSymbol	1.2	E£1.2
am	EGP	standard	short	narrowSymbol	0.00831765	E£0.0083
am	EGP	standard	short	narrowSymbol	1234565.0	E£1.2 ሚ
am	EGP	standard	short	narrowSymbol	-1230.05	-E£1.2 ሺ
as	USD	standard	short	narrowSymbol	0.0	$ ০
as	USD	standard	short	narrowSymbol	1.2	$ ১.২
as	USD	standard	short	narrowSymbol	0.00831765	$ ০.০০৮৩
as	USD	standard	short	narrowSymbol	1234565.0	$ ১.২ নিযুত
as	USD	standard	short	narrowSymbol	-1230.05	-$ ১.২ হাজাৰ
as	EUR	standard	short	narrowSymbol	0.0	€ ০
as	EUR	standard	short	narrowSymbol	1.2	€ ১.২
as	EUR	standard	short	narrowSymbol	0.00831765	€ ০.০০৮৩
as	EUR	standard	short	narrowSymbol	1234565.0	€ ১.২ নিযুত
as	EUR	standard	short	narrowSymbol	-1230.05	-€ ১.২ হাজাৰ
as	JPY	standard	short	narrowSymbol	0.0	¥ ০
as	JPY	standard	short	narrowSymbol	1.2	¥ ১.২
as	JPY	standard	short	narrowSymbol	0.00831765	¥ ০.০০৮৩
as	JPY	standard	short	narrowSymbol	1234565.0	¥ ১.২ নিযুত
as	JPY	standard	short	narrowSymbol	-1230.05	-¥ ১.২ হাজাৰ
as	RUB	standard	short	narrowSymbol	0.0	₽ ০
as	RUB	standard	short	narrowSymbol	1.2	₽ ১.২
as	RUB	standard	short	narrowSymbol	0.00831765	₽ ০.০০৮৩
as	RUB	standard	short	narrowSymbol	1234565.0	₽ ১.২ নিযুত
as	RUB	standard	short	narrowSymbol	-1230.05	-₽ ১.২ হাজাৰ
as	EGP	standard	short	narrowSymbol	0.0	E£ ০
as	EGP	standard	short	narrowSymbol	1.2	E£ ১.২
as	EGP	standard	short	narrowSymbol	0.00831765	E£ ০.০০৮৩
as	EGP	standard	short	narrowSymbol	1234565.0	E£ ১.২ নিযুত
as	EGP	standard	short	narrowSymbol	-1230.05	-E£ ১.২ হাজাৰ
az	USD	standard	short	narrowSymbol	0.0	0 $
az	USD	standard	short	narrowSymbol	1.2	1,2 $
az	USD	standard	short	narrowSymbol	0.00831765	0,0083 $
az	USD	standard	short	narrowSymbol	1234565.0	1,2 mln $
az	USD	standard	short	narrowSymbol	-1230.05	-1,2K $
az	EUR	standard	short	narrowSymbol	0.0	0 €
az	EUR	standard	short	narrowSymbol	1.2	1,2 €
az	EUR	standard	short	narrowSymbol	0.00831765	0,0083 €
az	EUR	standard	short	narrowSymbol	1234565.0	1,2 mln €
az	EUR	standard	short	narrowSymbol	-1230.05	-1,2K €
az	JPY	standard	short	narrowSymbol	0.0	0 ¥
az	JPY	standard	short	narrowSymbol	1.2	1,2 ¥
az	JPY	standard	short	narrowSymbol	0.00831765	0,0083 ¥
az	JPY	standard	short	narrowSymbol	1234565.0	1,2 mln ¥
az	JPY	standard	short	narrowSymbol	-1230.05	-1,2K ¥
az	RUB	standard	short	narrowSymbol	0.0	0 ₽
az	RUB	standard	short	narrowSymbol	1.2	1,2 ₽
az	RUB	standard	short	narrowSymbol	0.00831765	0,0083 ₽
az	RUB	standard	short	narrowSymbol	1234565.0	1,2 mln ₽
az	RUB	standard	short	narrowSymbol	-1230.05	-1,2K ₽
az	EGP	standard	short	narrowSymbol	0.0	0 E£
az	EGP	standard	short	narrowSymbol	1.2	1,2 E£
az	EGP	standard	short	narrowSymbol	0.00831765	0,0083 E£
az	EGP	standard	short	narrowSymbol	1234565.0	1,2 mln E£
az	EGP	standard	short	narrowSymbol	-1230.05	-1,2K E£
be	USD	standard	short	narrowSymbol	0.0	0 $
be	USD	standard	short	narrowSymbol	1.2	1,2 $
be	USD	standard	short	narrowSymbol	0.00831765	0,0083 $
be	USD	standard	short	narrowSymbol	1234565.0	1,2 млн $
be	USD	standard	short	narrowSymbol	-1230.05	-1,2 тыс. $
be	EUR	standard	short	narrowSymbol	0.0	0 €
be	EUR	standard	short	narrowSymbol	1.2	1,2 €
be	EUR	standard	short	narrowSymbol	0.00831765	0,0083 €
be	EUR	standard	short	narrowSymbol	1234565.0	1,2 млн €
be	EUR	standard	short	narrowSymbol	-1230.05	-1,2 тыс. €
be	JPY	standard	short	narrowSymbol	0.0	0 ¥
be	JPY	standard	short	narrowSymbol	1.2	1,2 ¥
be	JPY	standard	short	narrowSymbol	0.00831765	0,0083 ¥
be	JPY	standard	short	narrowSymbol	1234565.0	1,2 млн ¥
be	JPY	standard	short	narrowSymbol	-1230.05	-1,2 тыс. ¥
be	RUB	standard	short	narrowSymbol	0.0	0 руб.
be	RUB	standard	short	narrowSymbol	1.2	1,2 руб.
be	RUB	standard	short	narrowSymbol	0.00831765	0,0083 руб.
be	RUB	standard	short	narrowSymbol	1234565.0	1,2 млн руб.
be	RUB	standard	short	narrowSymbol	-1230.05	-1,2 тыс. руб.
be	EGP	standard	short	narrowSymbol	0.0	0 E£
be	EGP	standard	short	narrowSymbol	1.2	1,2 E£
be	EGP	standard	short	narrowSymbol	0.00831765	0,0083 E£
be	EGP	standard	short	narrowSymbol	1234565.0	1,2 млн E£
be	EGP	standard	short	narrowSymbol	-1230.05	-1,2 тыс. E£
bg	USD	standard	short	narrowSymbol	0.0	0 $
bg	USD	standard	short	narrowSymbol	1.2	1,2 $
bg	USD	standard	short	narrowSymbol	0.00831765	0,0083 $
bg	USD	standard	short	narrowSymbol	1234565.0	1,2 млн. $
bg	USD	standard	short	narrowSymbol	-1230.05	-1,2 хил. $
bg	EUR	standard	short	narrowSymbol	0.0	0 €
bg	EUR	standard	short	narrowSymbol	1.2	1,2 €
bg	EUR	standard	short	narrowSymbol	0.00831765	0,0083 €
bg	EUR	standard	short	narrowSymbol	1234565.0	1,2 млн. €
bg	EUR	standard	short	narrowSymbol	-1230.05	-1,2 хил. €
bg	JPY	standard	short	narrowSymbol	0.0	0 ¥
bg	JPY	standard	short	narrowSymbol	1.2	1,2 ¥
bg	JPY	standard	short	narrowSymbol	0.00831765	0,0083 ¥
bg	JPY	standard	short	narrowSymbol	1234565.0	1,2 млн. ¥
bg	JPY	standard	short	narrowSymbol	-1230.05	-1,2 хил. ¥
bg	RUB	standard	short	narrowSymbol	0.0	0 ₽
bg	RUB	standard	short	narrowSymbol	1.2	1,2 ₽
bg	RUB	standard	short	narrowSymbol	0.00831765	0,0083 ₽
bg	RUB	standard	short	narrowSymbol	1234565.0	1,2 млн. ₽
bg	RUB	standard	short	narrowSymbol	-1230.05	-1,2 хил. ₽
bg	EGP	standard	short	narrowSymbol	0.0	0 E£
bg	EGP	standard	short	narrowSymbol	1.2	1,2 E£
bg	EGP	standard	short	narrowSymbol	0.00831765	0,0083 E£
bg	EGP	standard	short	narrowSymbol	1234565.0	1,2 млн. E£
bg	EGP	standard	short	narrowSymbol	-1230.05	-1,2 хил. E£
bs	USD	standard	short	narrowSymbol	0.0	0 $
bs	USD	standard	short	narrowSymbol	1.2	1,2 $
bs	USD	standard	short	narrowSymbol	0.00831765	0,0083 $
bs	USD	standard	short	narrowSymbol	1234565.0	1,2 mil. $
bs	USD	standard	short	narrowSymbol	-1230.05	-1,2 hilj. $
bs	EUR	standard	short	narrowSymbol	0.0	0 €
bs	EUR	standard	short	narrowSymbol	1.2	1,2 €
bs	EUR	standard	short	narrowSymbol	0.00831765	0,0083 €
bs	EUR	standard	short	narrowSymbol	1234565.0	1,2 mil. €
bs	EUR	standard	short	narrowSymbol	-1230.05	-1,2 hilj. €
bs	JPY	standard	short	narrowSymbol	0.0	0 ¥
bs	JPY	standard	short	narrowSymbol	1.2	1,2 ¥
bs	JPY	standard	short	narrowSymbol	0.00831765	0,0083 ¥
bs	JPY	standard	short	narrowSymbol	1234565.0	1,2 mil. ¥
bs	JPY	standard	short	narrowSymbol	-1230.05	-1,2 hilj. ¥
bs	RUB	standard	short	narrowSymbol	0.0	0 ₽
bs	RUB	standard	short	narrowSymbol	1.2	1,2 ₽
bs	RUB	standard	short	narrowSymbol	0.00831765	0,0083 ₽
bs	RUB	standard	short	narrowSymbol	1234565.0	1,2 mil. ₽
bs	RUB	standard	short	narrowSymbol	-1230.05	-1,2 hilj. ₽
bs	EGP	standard	short	narrowSymbol	0.0	0 E£
bs	EGP	standard	short	narrowSymbol	1.2	1,2 E£
bs	EGP	standard	short	narrowSymbol	0.00831765	0,0083 E£
bs	EGP	standard	short	narrowSymbol	1234565.0	1,2 mil. E£
bs	EGP	standard	short	narrowSymbol	-1230.05	-1,2 hilj. E£
ca	USD	standard	short	narrowSymbol	0.0	0 $
ca	USD	standard	short	narrowSymbol	1.2	1,2 $
ca	USD	standard	short	narrowSymbol	0.00831765	0,0083 $
ca	USD	standard	short	narrowSymbol	1234565.0	1,2 M $
ca	USD	standard	short	narrowSymbol	-1230.05	-1,2 k $
ca	EUR	standard	short	narrowSymbol	0.0	0 €
ca	EUR	standard	short	narrowSymbol	1.2	1,2 €
ca	EUR	standard	short	narrowSymbol	0.00831765	0,0083 €
ca	EUR	standard	short	narrowSymbol	1234565.0	1,2 M €
ca	EUR	standard	short	narrowSymbol	-1230.05	-1,2 k €
ca	JPY	standard	short	narrowSymbol	0.0	0 ¥
ca	JPY	standard	short	narrowSymbol	1.2	1,2 ¥
ca	JPY	standard	short	narrowSymbol	0.00831765	0,0083 ¥
ca	JPY	standard	short	narrowSymbol	1234565.0	1,2 M ¥
ca	JPY	standard	short	narrowSymbol	-1230.05	-1,2 k ¥
ca	RUB	standard	short	narrowSymbol	0.0	0 ₽
ca	RUB	standard	short	narrowSymbol	1.2	1,2 ₽
ca	RUB	standard	short	narrowSymbol	0.00831765	0,0083 ₽
ca	RUB	standard	short	narrowSymbol	1234565.0	1,2 M ₽
ca	RUB	standard	short	narrowSymbol	-1230.05	-1,2 k ₽
ca	EGP	standard	short	narrowSymbol	0.0	0 E£
ca	EGP	standard	short	narrowSymbol	1.2	1,2 E£
ca	EGP	standard	short	narrowSymbol	0.00831765	0,0083 E£
ca	EGP	standard	short	narrowSymbol	1234565.0	1,2 M E£
ca	EGP	standard	short	narrowSymbol	-1230.05	-1,2 k E£
cs	USD	standard	short	narrowSymbol	0.0	0 $
cs	USD	standard	short	narrowSymbol	1.2	1,2 $
cs	USD	standard	short	narrowSymbol	0.00831765	0,0083 $
cs	USD	standard	short	narrowSymbol	1234565.0	1,2 mil. $
cs	USD	standard	short	narrowSymbol	-1230.05	-1,2 tis. $
cs	EUR	standard	short	narrowSymbol	0.0	0 €
cs	EUR	standard	short	narrowSymbol	1.2	1,2 €
cs	EUR	standard	short	narrowSymbol	0.00831765	0,0083 €
cs	EUR	standard	short	narrowSymbol	1234565.0	1,2 mil. €
cs	EUR	standard	short	narrowSymbol	-1230.05	-1,2 tis. €
cs	JPY	standard	short	narrowSymbol	0.0	0 ¥
cs	JPY	standard	short	narrowSymbol	1.2	1,2 ¥
cs	JPY	standard	short	narrowSymbol	0.00831765	0,0083 ¥
cs	JPY	standard	short	narrowSymbol	1234565.0	1,2 mil. ¥
cs	JPY	standard	short	narrowSymbol	-1230.05	-1,2 tis. ¥
