locale	currency	currency_format_type	number_format_length	currency_display	input	expected
af	USD	accounting	long	name	0.0	0 VSA-dollar
af	USD	accounting	long	name	1.2	1,2 VSA-dollar
af	USD	accounting	long	name	0.00831765	0,0083 VSA-dollar
af	USD	accounting	long	name	1234565.0	1,2 miljoen VSA-dollar
af	USD	accounting	long	name	-1230.05	-1,2 duisend VSA-dollar
af	EUR	accounting	long	name	0.0	0 euro
af	EUR	accounting	long	name	1.2	1,2 euro
af	EUR	accounting	long	name	0.00831765	0,0083 euro
af	EUR	accounting	long	name	1234565.0	1,2 miljoen euro
af	EUR	accounting	long	name	-1230.05	-1,2 duisend euro
af	JPY	accounting	long	name	0.0	0 Japannese jen
af	JPY	accounting	long	name	1.2	1,2 Japannese jen
af	JPY	accounting	long	name	0.00831765	0,0083 Japannese jen
af	JPY	accounting	long	name	1234565.0	1,2 miljoen Japannese jen
af	JPY	accounting	long	name	-1230.05	-1,2 duisend Japannese jen
af	RUB	accounting	long	name	0.0	0 Russiese roebel
af	RUB	accounting	long	name	1.2	1,2 Russiese roebel
af	RUB	accounting	long	name	0.00831765	0,0083 Russiese roebel
af	RUB	accounting	long	name	1234565.0	1,2 miljoen Russiese roebel
af	RUB	accounting	long	name	-1230.05	-1,2 duisend Russiese roebel
af	EGP	accounting	long	name	0.0	0 Egiptiese pond
af	EGP	accounting	long	name	1.2	1,2 Egiptiese pond
af	EGP	accounting	long	name	0.00831765	0,0083 Egiptiese pond
af	EGP	accounting	long	name	1234565.0	1,2 miljoen Egiptiese pond
af	EGP	accounting	long	name	-1230.05	-1,2 duisend Egiptiese pond
am	USD	accounting	long	name	0.0	0 የአሜሪካን ዶላር
am	USD	accounting	long	name	1.2	1.2 የአሜሪካን ዶላር
am	USD	accounting	long	name	0.00831765	0.0083 የአሜሪካን ዶላር
am	USD	accounting	long	name	1234565.0	1.2 ሚሊዮን የአሜሪካን ዶላር
am	USD	accounting	long	name	-1230.05	-1.2 ሺ የአሜሪካን ዶላር
am	EUR	accounting	long	name	0.0	0 ዩሮ
am	EUR	accounting	long	name	1.2	1.2 ዩሮ
am	EUR	accounting	long	name	0.00831765	0.0083 ዩሮ
am	EUR	accounting	long	name	1234565.0	1.2 ሚሊዮን ዩሮ
am	EUR	accounting	long	name	-1230.05	-1.2 ሺ ዩሮ
am	JPY	accounting	long	name	0.0	0 የጃፓን የን
am	JPY	accounting	long	name	1.2	1.2 የጃፓን የን
am	JPY	accounting	long	name	0.00831765	0.0083 የጃፓን የን
am	JPY	accounting	long	name	1234565.0	1.2 ሚሊዮን የጃፓን የን
am	JPY	accounting	long	name	-1230.05	-1.2 ሺ የጃፓን የን
am	RUB	accounting	long	name	0.0	0 የሩስያ ሩብል
am	RUB	accounting	long	name	1.2	1.2 የሩስያ ሩብል
am	RUB	accounting	long	name	0.00831765	0.0083 የሩስያ ሩብል
am	RUB	accounting	long	name	1234565.0	1.2 ሚሊዮን የሩስያ ሩብል
am	RUB	accounting	long	name	-1230.05	-1.2 ሺ የሩስያ ሩብል
am	EGP	accounting	long	name	0.0	0 የግብጽ ፓውንድ
am	EGP	accounting	long	name	1.2	1.2 የግብጽ ፓውንድ
am	EGP	accounting	long	name	0.00831765	0.0083 የግብጽ ፓውንድ
am	EGP	accounting	long	name	1234565.0	1.2 ሚሊዮን የግብጽ ፓውንድ
am	EGP	accounting	long	name	-1230.05	-1.2 ሺ የግብጽ ፓውንድ
as	USD	accounting	long	name	0.0	০ ইউ. এছ. ডলাৰ
as	USD	accounting	long	name	1.2	১.২ ইউ. এছ. ডলাৰ
as	USD	accounting	long	name	0.00831765	০.০০৮৩ ইউ. এছ. ডলাৰ
as	USD	accounting	long	name	1234565.0	১.২ নিযুত ইউ. এছ. ডলাৰ
as	USD	accounting	long	name	-1230.05	-১.২ হাজাৰ ইউ. এছ. ডলাৰ
as	EUR	accounting	long	name	0.0	০ ইউৰো
as	EUR	accounting	long	name	1.2	১.২ ইউৰো
as	EUR	accounting	long	name	0.00831765	০.০০৮৩ ইউৰো
as	EUR	accounting	long	name	1234565.0	১.২ নিযুত ইউৰো
as	EUR	accounting	long	name	-1230.05	-১.২ হাজাৰ ইউৰো
as	JPY	accounting	long	name	0.0	০ জাপানী য়েন
as	JPY	accounting	long	name	1.2	১.২ জাপানী য়েন
as	JPY	accounting	long	name	0.00831765	০.০০৮৩ জাপানী য়েন
as	JPY	accounting	long	name	1234565.0	১.২ নিযুত জাপানী য়েন
as	JPY	accounting	long	name	-1230.05	-১.২ হাজাৰ জাপানী য়েন
as	RUB	accounting	long	name	0.0	০ ৰাছিয়ান ৰুব্‌ল
as	RUB	accounting	long	name	1.2	১.২ ৰাছিয়ান ৰুব্‌ল
as	RUB	accounting	long	name	0.00831765	০.০০৮৩ ৰাছিয়ান ৰুব্‌ল
as	RUB	accounting	long	name	1234565.0	১.২ নিযুত ৰাছিয়ান ৰুব্‌ল
as	RUB	accounting	long	name	-1230.05	-১.২ হাজাৰ ৰাছিয়ান ৰুব্‌ল
as	EGP	accounting	long	name	0.0	০ ইজিপ্তৰ পাউণ্ড
as	EGP	accounting	long	name	1.2	১.২ ইজিপ্তৰ পাউণ্ড
as	EGP	accounting	long	name	0.00831765	০.০০৮৩ ইজিপ্তৰ পাউণ্ড
as	EGP	accounting	long	name	1234565.0	১.২ নিযুত ইজিপ্তৰ পাউণ্ড
as	EGP	accounting	long	name	-1230.05	-১.২ হাজাৰ ইজিপ্তৰ পাউণ্ড
az	USD	accounting	long	name	0.0	0 ABŞ dolları
az	USD	accounting	long	name	1.2	1,2 ABŞ dolları
az	USD	accounting	long	name	0.00831765	0,0083 ABŞ dolları
az	USD	accounting	long	name	1234565.0	1,2 milyon ABŞ dolları
az	USD	accounting	long	name	-1230.05	-1,2 min ABŞ dolları
az	EUR	accounting	long	name	0.0	0 Avro
az	EUR	accounting	long	name	1.2	1,2 Avro
az	EUR	accounting	long	name	0.00831765	0,0083 Avro
az	EUR	accounting	long	name	1234565.0	1,2 milyon Avro
az	EUR	accounting	long	name	-1230.05	-1,2 min Avro
az	JPY	accounting	long	name	0.0	0 Yaponiya yeni
az	JPY	accounting	long	name	1.2	1,2 Yaponiya yeni
az	JPY	accounting	long	name	0.00831765	0,0083 Yaponiya yeni
az	JPY	accounting	long	name	1234565.0	1,2 milyon Yaponiya yeni
az	JPY	accounting	long	name	-1230.05	-1,2 min Yaponiya yeni
az	RUB	accounting	long	name	0.0	0 Rusiya rublu
az	RUB	accounting	long	name	1.2	1,2 Rusiya rublu
az	RUB	accounting	long	name	0.00831765	0,0083 Rusiya rublu
az	RUB	accounting	long	name	1234565.0	1,2 milyon Rusiya rublu
az	RUB	accounting	long	name	-1230.05	-1,2 min Rusiya rublu
az	EGP	accounting	long	name	0.0	0 Misir funtu
az	EGP	accounting	long	name	1.2	1,2 Misir funtu
az	EGP	accounting	long	name	0.00831765	0,0083 Misir funtu
az	EGP	accounting	long	name	1234565.0	1,2 milyon Misir funtu
az	EGP	accounting	long	name	-1230.05	-1,2 min Misir funtu
be	USD	accounting	long	name	0.0	0 долараў ЗША
be	USD	accounting	long	name	1.2	1,2 долара ЗША
be	USD	accounting	long	name	0.00831765	0,0083 долара ЗША
be	USD	accounting	long	name	1234565.0	1,2 мільёна долараў ЗША
be	USD	accounting	long	name	-1230.05	-1,2 тысячы долараў ЗША
be	EUR	accounting	long	name	0.0	0 еўра
be	EUR	accounting	long	name	1.2	1,2 еўра
be	EUR	accounting	long	name	0.00831765	0,0083 еўра
be	EUR	accounting	long	name	1234565.0	1,2 мільёна еўра
be	EUR	accounting	long	name	-1230.05	-1,2 тысячы еўра
be	JPY	accounting	long	name	0.0	0 японскіх іен
be	JPY	accounting	long	name	1.2	1,2 японскай іены
be	JPY	accounting	long	name	0.00831765	0,0083 японскай іены
be	JPY	accounting	long	name	1234565.0	1,2 мільёна японскіх іен
be	JPY	accounting	long	name	-1230.05	-1,2 тысячы японскіх іен
be	RUB	accounting	long	name	0.0	0 расійскіх рублёў
be	RUB	accounting	long	name	1.2	1,2 расійскага рубля
be	RUB	accounting	long	name	0.00831765	0,0083 расійскага рубля
be	RUB	accounting	long	name	1234565.0	1,2 мільёна расійскіх рублёў
be	RUB	accounting	long	name	-1230.05	-1,2 тысячы расійскіх рублёў
be	EGP	accounting	long	name	0.0	0 егіпецкіх фунтаў
be	EGP	accounting	long	name	1.2	1,2 егіпецкага фунта
be	EGP	accounting	long	name	0.00831765	0,0083 егіпецкага фунта
be	EGP	accounting	long	name	1234565.0	1,2 мільёна егіпецкіх фунтаў
be	EGP	accounting	long	name	-1230.05	-1,2 тысячы егіпецкіх фунтаў
bg	USD	accounting	long	name	0.0	0 щатски долара
bg	USD	accounting	long	name	1.2	1,2 щатски долара
bg	USD	accounting	long	name	0.00831765	0,0083 щатски долара
