locale	currency	currency_format_type	number_format_length	currency_display	input	expected
af	USD	accounting	long	narrowSymbol	0.0	$0
af	USD	accounting	long	narrowSymbol	1.2	$1,2
af	USD	accounting	long	narrowSymbol	0.00831765	$0,0083
af	USD	accounting	long	narrowSymbol	1234565.0	$1,2 m
af	USD	accounting	long	narrowSymbol	-1230.05	-$1,2 k
af	EUR	accounting	long	narrowSymbol	0.0	€0
af	EUR	accounting	long	narrowSymbol	1.2	€1,2
af	EUR	accounting	long	narrowSymbol	0.00831765	€0,0083
af	EUR	accounting	long	narrowSymbol	1234565.0	€1,2 m
af	EUR	accounting	long	narrowSymbol	-1230.05	-€1,2 k
af	JPY	accounting	long	narrowSymbol	0.0	¥0
af	JPY	accounting	long	narrowSymbol	1.2	¥1,2
af	JPY	accounting	long	narrowSymbol	0.00831765	¥0,0083
af	JPY	accounting	long	narrowSymbol	1234565.0	¥1,2 m
af	JPY	accounting	long	narrowSymbol	-1230.05	-¥1,2 k
af	RUB	accounting	long	narrowSymbol	0.0	₽0
af	RUB	accounting	long	narrowSymbol	1.2	₽1,2
af	RUB	accounting	long	narrowSymbol	0.00831765	₽0,0083
af	RUB	accounting	long	narrowSymbol	1234565.0	₽1,2 m
af	RUB	accounting	long	narrowSymbol	-1230.05	-₽1,2 k
af	EGP	accounting	long	narrowSymbol	0.0	E£0
af	EGP	accounting	long	narrowSymbol	1.2	E£1,2
af	EGP	accounting	long	narrowSymbol	0.00831765	E£0,0083
af	EGP	accounting	long	narrowSymbol	1234565.0	E£1,2 m
af	EGP	accounting	long	narrowSymbol	-1230.05	-E£1,2 k
am	USD	accounting	long	narrowSymbol	0.0	$0
am	USD	accounting	long	narrowSymbol	1.2	$1.2
am	USD	accounting	long	narrowSymbol	0.00831765	$0.0083
am	USD	accounting	long	narrowSymbol	1234565.0	$1.2 ሚ
am	USD	accounting	long	narrowSymbol	-1230.05	-$1.2 ሺ
am	EUR	accounting	long	narrowSymbol	0.0	€0
am	EUR	accounting	long	narrowSymbol	1.2	€1.2
am	EUR	accounting	long	narrowSymbol	0.00831765	€0.0083
am	EUR	accounting	long	narrowSymbol	1234565.0	€1.2 ሚ
am	EUR	accounting	long	narrowSymbol	-1230.05	-€1.2 ሺ
am	JPY	accounting	long	narrowSymbol	0.0	¥0
