locale	currency	currency_format_type	number_format_length	currency_display	input	expected
af	USD	standard	long	name	0.0	0 VSA-dollar
af	USD	standard	long	name	1.2	1,2 VSA-dollar
af	USD	standard	long	name	0.00831765	0,0083 VSA-dollar
af	USD	standard	long	name	1234565.0	1,2 miljoen VSA-dollar
af	USD	standard	long	name	-1230.05	-1,2 duisend VSA-dollar
af	EUR	standard	long	name	0.0	0 euro
af	EUR	standard	long	name	1.2	1,2 euro
af	EUR	standard	long	name	0.00831765	0,0083 euro
af	EUR	standard	long	name	1234565.0	1,2 miljoen euro
af	EUR	standard	long	name	-1230.05	-1,2 duisend euro
af	JPY	standard	long	name	0.0	0 Japannese jen
af	JPY	standard	long	name	1.2	1,2 Japannese jen
af	JPY	standard	long	name	0.00831765	0,0083 Japannese jen
af	JPY	standard	long	name	1234565.0	1,2 miljoen Japannese jen
af	JPY	standard	long	name	-1230.05	-1,2 duisend Japannese jen
af	RUB	standard	long	name	0.0	0 Russiese roebel
af	RUB	standard	long	name	1.2	1,2 Russiese roebel
af	RUB	standard	long	name	0.00831765	0,0083 Russiese roebel
af	RUB	standard	long	name	1234565.0	1,2 miljoen Russiese roebel
af	RUB	standard	long	name	-1230.05	-1,2 duisend Russiese roebel
af	EGP	standard	long	name	0.0	0 Egiptiese pond
af	EGP	standard	long	name	1.2	1,2 Egiptiese pond
af	EGP	standard	long	name	0.00831765	0,0083 Egiptiese pond
af	EGP	standard	long	name	1234565.0	1,2 miljoen Egiptiese pond
af	EGP	standard	long	name	-1230.05	-1,2 duisend Egiptiese pond
am	USD	standard	long	name	0.0	0 የአሜሪካን ዶላር
am	USD	standard	long	name	1.2	1.2 የአሜሪካን ዶላር
am	USD	standard	long	name	0.00831765	0.0083 የአሜሪካን ዶላር
am	USD	standard	long	name	1234565.0	1.2 ሚሊዮን የአሜሪካን ዶላር
am	USD	standard	long	name	-1230.05	-1.2 ሺ የአሜሪካን ዶላር
am	EUR	standard	long	name	0.0	0 ዩሮ
am	EUR	standard	long	name	1.2	1.2 ዩሮ
am	EUR	standard	long	name	0.00831765	0.0083 ዩሮ
am	EUR	standard	long	name	1234565.0	1.2 ሚሊዮን ዩሮ
am	EUR	standard	long	name	-1230.05	-1.2 ሺ ዩሮ
am	JPY	standard	long	name	0.0	0 የጃፓን የን
am	JPY	standard	long	name	1.2	1.2 የጃፓን የን
am	JPY	standard	long	name	0.00831765	0.0083 የጃፓን የን
am	JPY	standard	long	name	1234565.0	1.2 ሚሊዮን የጃፓን የን
am	JPY	standard	long	name	-1230.05	-1.2 ሺ የጃፓን የን
am	RUB	standard	long	name	0.0	0 የሩስያ ሩብል
am	RUB	standard	long	name	1.2	1.2 የሩስያ ሩብል
am	RUB	standard	long	name	0.00831765	0.0083 የሩስያ ሩብል
am	RUB	standard	long	name	1234565.0	1.2 ሚሊዮን የሩስያ ሩብል
am	RUB	standard	long	name	-1230.05	-1.2 ሺ የሩስያ ሩብል
am	EGP	standard	long	name	0.0	0 የግብጽ ፓውንድ
am	EGP	standard	long	name	1.2	1.2 የግብጽ ፓውንድ
am	EGP	standard	long	name	0.00831765	0.0083 የግብጽ ፓውንድ
am	EGP	standard	long	name	1234565.0	1.2 ሚሊዮን የግብጽ ፓውንድ
am	EGP	standard	long	name	-1230.05	-1.2 ሺ የግብጽ ፓውንድ
as	USD	standard	long	name	0.0	০ ইউ. এছ. ডলাৰ
as	USD	standard	long	name	1.2	১.২ ইউ. এছ. ডলাৰ
as	USD	standard	long	name	0.00831765	০.০০৮৩ ইউ. এছ. ডলাৰ
as	USD	standard	long	name	1234565.0	১.২ নিযুত ইউ. এছ. ডলাৰ
as	USD	standard	long	name	-1230.05	-১.২ হাজাৰ ইউ. এছ. ডলাৰ
as	EUR	standard	long	name	0.0	০ ইউৰো
as	EUR	standard	long	name	1.2	১.২ ইউৰো
as	EUR	standard	long	name	0.00831765	০.০০৮৩ ইউৰো
as	EUR	standard	long	name	1234565.0	১.২ নিযুত ইউৰো
as	EUR	standard	long	name	-1230.05	-১.২ হাজাৰ ইউৰো
as	JPY	standard	long	name	0.0	০ জাপানী য়েন
as	JPY	standard	long	name	1.2	১.২ জাপানী য়েন
as	JPY	standard	long	name	0.00831765	০.০০৮৩ জাপানী য়েন
as	JPY	standard	long	name	1234565.0	১.২ নিযুত জাপানী য়েন
as	JPY	standard	long	name	-1230.05	-১.২ হাজাৰ জাপানী য়েন
as	RUB	standard	long	name	0.0	০ ৰাছিয়ান ৰুব্‌ল
as	RUB	standard	long	name	1.2	১.২ ৰাছিয়ান ৰুব্‌ল
as	RUB	standard	long	name	0.00831765	০.০০৮৩ ৰাছিয়ান ৰুব্‌ল
as	RUB	standard	long	name	1234565.0	১.২ নিযুত ৰাছিয়ান ৰুব্‌ল
as	RUB	standard	long	name	-1230.05	-১.২ হাজাৰ ৰাছিয়ান ৰুব্‌ল
as	EGP	standard	long	name	0.0	০ ইজিপ্তৰ পাউণ্ড
as	EGP	standard	long	name	1.2	১.২ ইজিপ্তৰ পাউণ্ড
as	EGP	standard	long	name	0.00831765	০.০০৮৩ ইজিপ্তৰ পাউণ্ড
as	EGP	standard	long	name	1234565.0	১.২ নিযুত ইজিপ্তৰ পাউণ্ড
as	EGP	standard	long	name	-1230.05	-১.২ হাজাৰ ইজিপ্তৰ পাউণ্ড
az	USD	standard	long	name	0.0	0 ABŞ dolları
az	USD	standard	long	name	1.2	1,2 ABŞ dolları
az	USD	standard	long	name	0.00831765	0,0083 ABŞ dolları
az	USD	standard	long	name	1234565.0	1,2 milyon ABŞ dolları
az	USD	standard	long	name	-1230.05	-1,2 min ABŞ dolları
az	EUR	standard	long	name	0.0	0 Avro
az	EUR	standard	long	name	1.2	1,2 Avro
az	EUR	standard	long	name	0.00831765	0,0083 Avro
az	EUR	standard	long	name	1234565.0	1,2 milyon Avro
az	EUR	standard	long	name	-1230.05	-1,2 min Avro
az	JPY	standard	long	name	0.0	0 Yaponiya yeni
az	JPY	standard	long	name	1.2	1,2 Yaponiya yeni
az	JPY	standard	long	name	0.00831765	0,0083 Yaponiya yeni
az	JPY	standard	long	name	1234565.0	1,2 milyon Yaponiya yeni
az	JPY	standard	long	name	-1230.05	-1,2 min Yaponiya yeni
az	RUB	standard	long	name	0.0	0 Rusiya rublu
az	RUB	standard	long	name	1.2	1,2 Rusiya rublu
az	RUB	standard	long	name	0.00831765	0,0083 Rusiya rublu
az	RUB	standard	long	name	1234565.0	1,2 milyon Rusiya rublu
az	RUB	standard	long	name	-1230.05	-1,2 min Rusiya rublu
az	EGP	standard	long	name	0.0	0 Misir funtu
az	EGP	standard	long	name	1.2	1,2 Misir funtu
az	EGP	standard	long	name	0.00831765	0,0083 Misir funtu
az	EGP	standard	long	name	1234565.0	1,2 milyon Misir funtu
az	EGP	standard	long	name	-1230.05	-1,2 min Misir funtu
be	USD	standard	long	name	0.0	0 долараў ЗША
be	USD	standard	long	name	1.2	1,2 долара ЗША
be	USD	standard	long	name	0.00831765	0,0083 долара ЗША
be	USD	standard	long	name	1234565.0	1,2 мільёна долараў ЗША
be	USD	standard	long	name	-1230.05	-1,2 тысячы долараў ЗША
be	EUR	standard	long	name	0.0	0 еўра
be	EUR	standard	long	name	1.2	1,2 еўра
be	EUR	standard	long	name	0.00831765	0,0083 еўра
be	EUR	standard	long	name	1234565.0	1,2 мільёна еўра
be	EUR	standard	long	name	-1230.05	-1,2 тысячы еўра
be	JPY	standard	long	name	0.0	0 японскіх іен
be	JPY	standard	long	name	1.2	1,2 японскай іены
be	JPY	standard	long	name	0.00831765	0,0083 японскай іены
be	JPY	standard	long	name	1234565.0	1,2 мільёна японскіх іен
be	JPY	standard	long	name	-1230.05	-1,2 тысячы японскіх іен
be	RUB	standard	long	name	0.0	0 расійскіх рублёў
be	RUB	standard	long	name	1.2	1,2 расійскага рубля
be	RUB	standard	long	name	0.00831765	0,0083 расійскага рубля
be	RUB	standard	long	name	1234565.0	1,2 мільёна расійскіх рублёў
be	RUB	standard	long	name	-1230.05	-1,2 тысячы расійскіх рублёў
be	EGP	standard	long	name	0.0	0 егіпецкіх фунтаў
be	EGP	standard	long	name	1.2	1,2 егіпецкага фунта
be	EGP	standard	long	name	0.00831765	0,0083 егіпецкага фунта
be	EGP	standard	long	name	1234565.0	1,2 мільёна егіпецкіх фунтаў
be	EGP	standard	long	name	-1230.05	-1,2 тысячы егіпецкіх фунтаў
bg	USD	standard	long	name	0.0	0 щатски долара
bg	USD	standard	long	name	1.2	1,2 щатски долара
bg	USD	standard	long	name	0.00831765	0,0083 щатски долара
bg	USD	standard	long	name	1234565.0	1,2 милиона щатски долара
bg	USD	standard	long	name	-1230.05	-1,2 хиляди щатски долара
bg	EUR	standard	long	name	0.0	0 евро
bg	EUR	standard	long	name	1.2	1,2 евро
bg	EUR	standard	long	name	0.00831765	0,0083 евро
bg	EUR	standard	long	name	1234565.0	1,2 милиона евро
bg	EUR	standard	long	name	-1230.05	-1,2 хиляди евро
bg	JPY	standard	long	name	0.0	0 японски йени
bg	JPY	standard	long	name	1.2	1,2 японски йени
bg	JPY	standard	long	name	0.00831765	0,0083 японски йени
bg	JPY	standard	long	name	1234565.0	1,2 милиона японски йени
bg	JPY	standard	long	name	-1230.05	-1,2 хиляди японски йени
bg	RUB	standard	long	name	0.0	0 руски рубли
bg	RUB	standard	long	name	1.2	1,2 руски рубли
bg	RUB	standard	long	name	0.00831765	0,0083 руски рубли
bg	RUB	standard	long	name	1234565.0	1,2 милиона руски рубли
bg	RUB	standard	long	name	-1230.05	-1,2 хиляди руски рубли
bg	EGP	standard	long	name	0.0	0 египетски лири
bg	EGP	standard	long	name	1.2	1,2 египетски лири
bg	EGP	standard	long	name	0.00831765	0,0083 египетски лири
bg	EGP	standard	long	name	1234565.0	1,2 милиона египетски лири
bg	EGP	standard	long	name	-1230.05	-1,2 хиляди египетски лири
bs	USD	standard	long	name	0.0	0 američkih dolara
bs	USD	standard	long	name	1.2	1,2 američka dolara
bs	USD	standard	long	name	0.00831765	0,0083 američka dolara
bs	USD	standard	long	name	1234565.0	1,2 miliona američkih dolara
bs	USD	standard	long	name	-1230.05	-1,2 hiljade američkih dolara
bs	EUR	standard	long	name	0.0	0 eura
bs	EUR	standard	long	name	1.2	1,2 eura
bs	EUR	standard	long	name	0.00831765	0,0083 eura
bs	EUR	standard	long	name	1234565.0	1,2 miliona eura
bs	EUR	standard	long	name	-1230.05	-1,2 hiljade eura
bs	JPY	standard	long	name	0.0	0 japanskih jena
bs	JPY	standard	long	name	1.2	1,2 japanska jena
bs	JPY	standard	long	name	0.00831765	0,0083 japanska jena
bs	JPY	standard	long	name	1234565.0	1,2 miliona japanskih jena
bs	JPY	standard	long	name	-1230.05	-1,2 hiljade japanskih jena
bs	RUB	standard	long	name	0.0	0 ruskih rubalja
bs	RUB	standard	long	name	1.2	1,2 ruske rublje
bs	RUB	standard	long	name	0.00831765	0,0083 ruske rublje
bs	RUB	standard	long	name	1234565.0	1,2 miliona ruskih rubalja
bs	RUB	standard	long	name	-1230.05	-1,2 hiljade ruskih rubalja
bs	EGP	standard	long	name	0.0	0 egipatskih funti
bs	EGP	standard	long	name	1.2	1,2 egipatske funte
bs	EGP	standard	long	name	0.00831765	0,0083 egipatske funte
bs	EGP	standard	long	name	1234565.0	1,2 miliona egipatskih funti
bs	EGP	standard	long	name	-1230.05	-1,2 hiljade egipatskih funti
ca	USD	standard	long	name	0.0	0 dòlars dels Estats Units
ca	USD	standard	long	name	1.2	1,2 dòlars dels Estats Units
ca	USD	standard	long	name	0.00831765	0,0083 dòlars dels Estats Units
ca	USD	standard	long	name	1234565.0	1,2 milions dòlars dels Estats Units
ca	USD	standard	long	name	-1230.05	-1,2 milers dòlars dels Estats Units
ca	EUR	standard	long	name	0.0	0 euros
ca	EUR	standard	long	name	1.2	1,2 euros
ca	EUR	standard	long	name	0.00831765	0,0083 euros
ca	EUR	standard	long	name	1234565.0	1,2 milions euros
