#locale	currency	currency_format_length	currency_format_type	currency_display	input	expected
ar	AED	standard	standard	narrowSymbol	0.0	‏0.00 د.إ.‏
ar	AED	standard	standard	narrowSymbol	1.2	‏1.20 د.إ.‏
ar	AED	standard	standard	narrowSymbol	0.00831765	‏0.01 د.إ.‏
ar	AED	standard	standard	narrowSymbol	1234565.0	‏1,234,565.00 د.إ.‏
ar	AED	standard	standard	narrowSymbol	-1230.05	‏‎-1,230.05 د.إ.‏
ar	AFN	standard	standard	narrowSymbol	0.0	‏0 ؋
ar	AFN	standard	standard	narrowSymbol	1.2	‏1 ؋
ar	AFN	standard	standard	narrowSymbol	0.00831765	‏0 ؋
ar	AFN	standard	standard	narrowSymbol	1234565.0	‏1,234,565 ؋
ar	AFN	standard	standard	narrowSymbol	-1230.05	‏‎-1,230 ؋
ar	ALL	standard	standard	narrowSymbol	0.0	‏0 ALL
ar	ALL	standard	standard	narrowSymbol	1.2	‏1 ALL
ar	ALL	standard	standard	narrowSymbol	0.00831765	‏0 ALL
ar	ALL	standard	standard	narrowSymbol	1234565.0	‏1,234,565 ALL
ar	ALL	standard	standard	narrowSymbol	-1230.05	‏‎-1,230 ALL
ar	AMD	standard	standard	narrowSymbol	0.0	‏0.00 ֏
ar	AMD	standard	standard	narrowSymbol	1.2	‏1.20 ֏
ar	AMD	standard	standard	narrowSymbol	0.00831765	‏0.01 ֏
ar	AMD	standard	standard	narrowSymbol	1234565.0	‏1,234,565.00 ֏
ar	AMD	standard	standard	narrowSymbol	-1230.05	‏‎-1,230.05 ֏
ar	AOA	standard	standard	narrowSymbol	0.0	‏0.00 Kz
ar	AOA	standard	standard	narrowSymbol	1.2	‏1.20 Kz
ar	AOA	standard	standard	narrowSymbol	0.00831765	‏0.01 Kz
ar	AOA	standard	standard	narrowSymbol	1234565.0	‏1,234,565.00 Kz
ar	AOA	standard	standard	narrowSymbol	-1230.05	‏‎-1,230.05 Kz
ar	ARS	standard	standard	narrowSymbol	0.0	‏0.00 AR$
ar	ARS	standard	standard	narrowSymbol	1.2	‏1.20 AR$
ar	ARS	standard	standard	narrowSymbol	0.00831765	‏0.01 AR$
ar	ARS	standard	standard	narrowSymbol	1234565.0	‏1,234,565.00 AR$
ar	ARS	standard	standard	narrowSymbol	-1230.05	‏‎-1,230.05 AR$
ar	AUD	standard	standard	narrowSymbol	0.0	‏0.00 AU$
ar	AUD	standard	standard	narrowSymbol	1.2	‏1.20 AU$
ar	AUD	standard	standard	narrowSymbol	0.00831765	‏0.01 AU$
ar	AUD	standard	standard	narrowSymbol	1234565.0	‏1,234,565.00 AU$
ar	AUD	standard	standard	narrowSymbol	-1230.05	‏‎-1,230.05 AU$
ar	AWG	standard	standard	narrowSymbol	0.0	‏0.00 AWG
ar	AWG	standard	standard	narrowSymbol	1.2	‏1.20 AWG
ar	AWG	standard	standard	narrowSymbol	0.00831765	‏0.01 AWG
ar	AWG	standard	standard	narrowSymbol	1234565.0	‏1,234,565.00 AWG
ar	AWG	standard	standard	narrowSymbol	-1230.05	‏‎-1,230.05 AWG
ar	AZN	standard	standard	narrowSymbol	0.0	‏0.00 ₼
ar	AZN	standard	standard	narrowSymbol	1.2	‏1.20 ₼
ar	AZN	standard	standard	narrowSymbol	0.00831765	‏0.01 ₼
ar	AZN	standard	standard	narrowSymbol	1234565.0	‏1,234,565.00 ₼
ar	AZN	standard	standard	narrowSymbol	-1230.05	‏‎-1,230.05 ₼
ar	BAM	standard	standard	narrowSymbol	0.0	‏0.00 KM
ar	BAM	standard	standard	narrowSymbol	1.2	‏1.20 KM
ar	BAM	standard	standard	narrowSymbol	0.00831765	‏0.01 KM
ar	BAM	standard	standard	narrowSymbol	1234565.0	‏1,234,565.00 KM
ar	BAM	standard	standard	narrowSymbol	-1230.05	‏‎-1,230.05 KM
ar	BBD	standard	standard	narrowSymbol	0.0	‏0.00 BB$
ar	BBD	standard	standard	narrowSymbol	1.2	‏1.20 BB$
ar	BBD	standard	standard	narrowSymbol	0.00831765	‏0.01 BB$
ar	BBD	standard	standard	narrowSymbol	1234565.0	‏1,234,565.00 BB$
ar	BBD	standard	standard	narrowSymbol	-1230.05	‏‎-1,230.05 BB$
ar	BDT	standard	standard	narrowSymbol	0.0	‏0.00 ৳
ar	BDT	standard	standard	narrowSymbol	1.2	‏1.20 ৳
ar	BDT	standard	standard	narrowSymbol	0.00831765	‏0.01 ৳
ar	BDT	standard	standard	narrowSymbol	1234565.0	‏1,234,565.00 ৳
ar	BDT	standard	standard	narrowSymbol	-1230.05	‏‎-1,230.05 ৳
ar	BHD	standard	standard	narrowSymbol	0.0	‏0.000 د.ب.‏
ar	BHD	standard	standard	narrowSymbol	1.2	‏1.200 د.ب.‏
ar	BHD	standard	standard	narrowSymbol	0.00831765	‏0.008 د.ب.‏
ar	BHD	standard	standard	narrowSymbol	1234565.0	‏1,234,565.000 د.ب.‏
ar	BHD	standard	standard	narrowSymbol	-1230.05	‏‎-1,230.050 د.ب.‏
ar	BIF	standard	standard	narrowSymbol	0.0	‏0 BIF
ar	BIF	standard	standard	narrowSymbol	1.2	‏1 BIF
ar	BIF	standard	standard	narrowSymbol	0.00831765	‏0 BIF
ar	BIF	standard	standard	narrowSymbol	1234565.0	‏1,234,565 BIF
ar	BIF	standard	standard	narrowSymbol	-1230.05	‏‎-1,230 BIF
ar	BMD	standard	standard	narrowSymbol	0.0	‏0.00 BM$
