# locale	currency	currency_format_length	currency_format_type	currency_display	input	expected
af	USD	standard	accounting	narrowSymbol	1.2	$1,20
af	USD	standard	accounting	narrowSymbol	-1230.05	($1 230,05)
af	JPY	standard	accounting	narrowSymbol	1.2	¥1
af	JPY	standard	accounting	narrowSymbol	-1230.05	(¥1 230)
am	USD	standard	accounting	narrowSymbol	1.2	$1.20
am	USD	standard	accounting	narrowSymbol	-1230.05	($1,230.05)
am	JPY	standard	accounting	narrowSymbol	1.2	¥1
am	JPY	standard	accounting	narrowSymbol	-1230.05	(¥1,230)
as	USD	standard	accounting	narrowSymbol	1.2	$১.২০
as	USD	standard	accounting	narrowSymbol	-1230.05	($১,২৩০.০৫)
as	JPY	standard	accounting	narrowSymbol	1.2	¥১
as	JPY	standard	accounting	narrowSymbol	-1230.05	(¥১,২৩০)
az	USD	standard	accounting	narrowSymbol	1.2	1,20 $
az	USD	standard	accounting	narrowSymbol	-1230.05	-1.230,05 $
az	JPY	standard	accounting	narrowSymbol	1.2	1 ¥
az	JPY	standard	accounting	narrowSymbol	-1230.05	-1.230 ¥
be	USD	standard	accounting	narrowSymbol	1.2	1,20 $
be	USD	standard	accounting	narrowSymbol	-1230.05	-1230,05 $
be	JPY	standard	accounting	narrowSymbol	1.2	1 ¥
be	JPY	standard	accounting	narrowSymbol	-1230.05	-1230 ¥
bg	USD	standard	accounting	narrowSymbol	1.2	1,20 $
bg	USD	standard	accounting	narrowSymbol	-1230.05	(1230,05 $)
bg	JPY	standard	accounting	narrowSymbol	1.2	1 ¥
bg	JPY	standard	accounting	narrowSymbol	-1230.05	(1230 ¥)
bs	USD	standard	accounting	narrowSymbol	1.2	1,20 $
bs	USD	standard	accounting	narrowSymbol	-1230.05	-1.230,05 $
bs	JPY	standard	accounting	narrowSymbol	1.2	1 ¥
bs	JPY	standard	accounting	narrowSymbol	-1230.05	-1.230 ¥
ca	USD	standard	accounting	narrowSymbol	1.2	1,20 $
ca	USD	standard	accounting	narrowSymbol	-1230.05	(1.230,05 $)
ca	JPY	standard	accounting	narrowSymbol	1.2	1 ¥
ca	JPY	standard	accounting	narrowSymbol	-1230.05	(1.230 ¥)
cs	USD	standard	accounting	narrowSymbol	1.2	1,20 $
cs	USD	standard	accounting	narrowSymbol	-1230.05	-1 230,05 $
cs	JPY	standard	accounting	narrowSymbol	1.2	1 ¥
cs	JPY	standard	accounting	narrowSymbol	-1230.05	-1 230 ¥
cy	USD	standard	accounting	narrowSymbol	1.2	$1.20
cy	USD	standard	accounting	narrowSymbol	-1230.05	($1,230.05)
cy	JPY	standard	accounting	narrowSymbol	1.2	¥1
cy	JPY	standard	accounting	narrowSymbol	-1230.05	(¥1,230)
da	USD	standard	accounting	narrowSymbol	1.2	1,20 $
da	USD	standard	accounting	narrowSymbol	-1230.05	-1.230,05 $
da	JPY	standard	accounting	narrowSymbol	1.2	1 ¥
da	JPY	standard	accounting	narrowSymbol	-1230.05	-1.230 ¥
el	USD	standard	accounting	narrowSymbol	1.2	1,20 $
el	USD	standard	accounting	narrowSymbol	-1230.05	-1.230,05 $
el	JPY	standard	accounting	narrowSymbol	1.2	1 ¥
el	JPY	standard	accounting	narrowSymbol	-1230.05	-1.230 ¥
en_AU	USD	standard	accounting	narrowSymbol	1.2	$1.20
en_AU	USD	standard	accounting	narrowSymbol	-1230.05	($1,230.05)
en_AU	JPY	standard	accounting	narrowSymbol	1.2	¥1
en_AU	JPY	standard	accounting	narrowSymbol	-1230.05	(¥1,230)
en_CA	USD	standard	accounting	narrowSymbol	1.2	$1.20
