# locale	currency	currency_format_length	currency_format_type	currency_display	input	expected
en	AED	short	standard	narrowSymbol	1.2	AED 1.2
en	AED	short	standard	narrowSymbol	-1230.05	-AED 1.2K
en	AFN	short	standard	narrowSymbol	1.2	؋1.2
en	AFN	short	standard	narrowSymbol	-1230.05	-؋1.2K
en	ALL	short	standard	narrowSymbol	1.2	ALL 1.2
en	ALL	short	standard	narrowSymbol	-1230.05	-ALL 1.2K
en	AMD	short	standard	narrowSymbol	1.2	֏1.2
en	AMD	short	standard	narrowSymbol	-1230.05	-֏1.2K
en	AOA	short	standard	narrowSymbol	1.2	Kz 1.2
en	AOA	short	standard	narrowSymbol	-1230.05	-Kz 1.2K
en	ARS	short	standard	narrowSymbol	1.2	$1.2
en	ARS	short	standard	narrowSymbol	-1230.05	-$1.2K
en	AUD	short	standard	narrowSymbol	1.2	$1.2
en	AUD	short	standard	narrowSymbol	-1230.05	-$1.2K
en	AWG	short	standard	narrowSymbol	1.2	AWG 1.2
en	AWG	short	standard	narrowSymbol	-1230.05	-AWG 1.2K
en	AZN	short	standard	narrowSymbol	1.2	₼1.2
en	AZN	short	standard	narrowSymbol	-1230.05	-₼1.2K
en	BAM	short	standard	narrowSymbol	1.2	KM 1.2
en	BAM	short	standard	narrowSymbol	-1230.05	-KM 1.2K
en	BBD	short	standard	narrowSymbol	1.2	$1.2
en	BBD	short	standard	narrowSymbol	-1230.05	-$1.2K
en	BDT	short	standard	narrowSymbol	1.2	৳1.2
en	BDT	short	standard	narrowSymbol	-1230.05	-৳1.2K
en	BHD	short	standard	narrowSymbol	1.2	BHD 1.2
en	BHD	short	standard	narrowSymbol	-1230.05	-BHD 1.2K
en	BIF	short	standard	narrowSymbol	1.2	BIF 1.2
en	BIF	short	standard	narrowSymbol	-1230.05	-BIF 1.2K
en	BMD	short	standard	narrowSymbol	1.2	$1.2
en	BMD	short	standard	narrowSymbol	-1230.05	-$1.2K
en	BND	short	standard	narrowSymbol	1.2	$1.2
en	BND	short	standard	narrowSymbol	-1230.05	-$1.2K
en	BOB	short	standard	narrowSymbol	1.2	Bs 1.2
en	BOB	short	standard	narrowSymbol	-1230.05	-Bs 1.2K
en	BRL	short	standard	narrowSymbol	1.2	R$1.2
en	BRL	short	standard	narrowSymbol	-1230.05	-R$1.2K
en	BSD	short	standard	narrowSymbol	1.2	$1.2
en	BSD	short	standard	narrowSymbol	-1230.05	-$1.2K
en	BTN	short	standard	narrowSymbol	1.2	BTN 1.2
en	BTN	short	standard	narrowSymbol	-1230.05	-BTN 1.2K
en	BWP	short	standard	narrowSymbol	1.2	P 1.2
en	BWP	short	standard	narrowSymbol	-1230.05	-P 1.2K
en	BYN	short	standard	narrowSymbol	1.2	BYN 1.2
en	BYN	short	standard	narrowSymbol	-1230.05	-BYN 1.2K
en	BZD	short	standard	narrowSymbol	1.2	$1.2
en	BZD	short	standard	narrowSymbol	-1230.05	-$1.2K
en	CAD	short	standard	narrowSymbol	1.2	$1.2
en	CAD	short	standard	narrowSymbol	-1230.05	-$1.2K
en	CDF	short	standard	narrowSymbol	1.2	CDF 1.2
en	CDF	short	standard	narrowSymbol	-1230.05	-CDF 1.2K
en	CHF	short	standard	narrowSymbol	1.2	CHF 1.2
en	CHF	short	standard	narrowSymbol	-1230.05	-CHF 1.2K
en	CLP	short	standard	narrowSymbol	1.2	$1.2
en	CLP	short	standard	narrowSymbol	-1230.05	-$1.2K
en	CNY	short	standard	narrowSymbol	1.2	¥1.2
en	CNY	short	standard	narrowSymbol	-1230.05	-¥1.2K
en	COP	short	standard	narrowSymbol	1.2	$1.2
en	COP	short	standard	narrowSymbol	-1230.05	-$1.2K
en	CRC	short	standard	narrowSymbol	1.2	₡1.2
en	CRC	short	standard	narrowSymbol	-1230.05	-₡1.2K
en	CUP	short	standard	narrowSymbol	1.2	$1.2
en	CUP	short	standard	narrowSymbol	-1230.05	-$1.2K
en	CVE	short	standard	narrowSymbol	1.2	CVE 1.2
en	CVE	short	standard	narrowSymbol	-1230.05	-CVE 1.2K
en	CZK	short	standard	narrowSymbol	1.2	Kč 1.2
en	CZK	short	standard	narrowSymbol	-1230.05	-Kč 1.2K
en	DJF	short	standard	narrowSymbol	1.2	DJF 1.2
en	DJF	short	standard	narrowSymbol	-1230.05	-DJF 1.2K
en	DKK	short	standard	narrowSymbol	1.2	kr 1.2
en	DKK	short	standard	narrowSymbol	-1230.05	-kr 1.2K
en	DOP	short	standard	narrowSymbol	1.2	$1.2
en	DOP	short	standard	narrowSymbol	-1230.05	-$1.2K
en	DZD	short	standard	narrowSymbol	1.2	DZD 1.2
en	DZD	short	standard	narrowSymbol	-1230.05	-DZD 1.2K
en	ERN	short	standard	narrowSymbol	1.2	ERN 1.2
en	ERN	short	standard	narrowSymbol	-1230.05	-ERN 1.2K
en	ETB	short	standard	narrowSymbol	1.2	ETB 1.2
en	ETB	short	standard	narrowSymbol	-1230.05	-ETB 1.2K
en	FJD	short	standard	narrowSymbol	1.2	$1.2
en	FJD	short	standard	narrowSymbol	-1230.05	-$1.2K
en	FKP	short	standard	narrowSymbol	1.2	£1.2
en	FKP	short	standard	narrowSymbol	-1230.05	-£1.2K
