locale	currency	currency_format_type	number_format_length	currency_display	input	expected
af	USD	accounting		code	0.0	USD 0,00
af	USD	accounting		code	1.2	USD 1,20
af	USD	accounting		code	0.00831765	USD 0,01
af	USD	accounting		code	1234565.0	USD 1 234 565,00
af	USD	accounting		code	-1230.05	(USD 1 230,05)
af	EUR	accounting		code	0.0	EUR 0,00
af	EUR	accounting		code	1.2	EUR 1,20
af	EUR	accounting		code	0.00831765	EUR 0,01
af	EUR	accounting		code	1234565.0	EUR 1 234 565,00
af	EUR	accounting		code	-1230.05	(EUR 1 230,05)
af	JPY	accounting		code	0.0	JPY 0
af	JPY	accounting		code	1.2	JPY 1
af	JPY	accounting		code	0.00831765	JPY 0
af	JPY	accounting		code	1234565.0	JPY 1 234 565
af	JPY	accounting		code	-1230.05	(JPY 1 230)
af	RUB	accounting		code	0.0	RUB 0,00
af	RUB	accounting		code	1.2	RUB 1,20
af	RUB	accounting		code	0.00831765	RUB 0,01
af	RUB	accounting		code	1234565.0	RUB 1 234 565,00
af	RUB	accounting		code	-1230.05	(RUB 1 230,05)
af	EGP	accounting		code	0.0	EGP 0,00
af	EGP	accounting		code	1.2	EGP 1,20
af	EGP	accounting		code	0.00831765	EGP 0,01
af	EGP	accounting		code	1234565.0	EGP 1 234 565,00
af	EGP	accounting		code	-1230.05	(EGP 1 230,05)
am	USD	accounting		code	0.0	USD 0.00
am	USD	accounting		code	1.2	USD 1.20
am	USD	accounting		code	0.00831765	USD 0.01
am	USD	accounting		code	1234565.0	USD 1,234,565.00
am	USD	accounting		code	-1230.05	(USD 1,230.05)
am	EUR	accounting		code	0.0	EUR 0.00
am	EUR	accounting		code	1.2	EUR 1.20
am	EUR	accounting		code	0.00831765	EUR 0.01
am	EUR	accounting		code	1234565.0	EUR 1,234,565.00
am	EUR	accounting		code	-1230.05	(EUR 1,230.05)
am	JPY	accounting		code	0.0	JPY 0
am	JPY	accounting		code	1.2	JPY 1
am	JPY	accounting		code	0.00831765	JPY 0
am	JPY	accounting		code	1234565.0	JPY 1,234,565
am	JPY	accounting		code	-1230.05	(JPY 1,230)
am	RUB	accounting		code	0.0	RUB 0.00
am	RUB	accounting		code	1.2	RUB 1.20
am	RUB	accounting		code	0.00831765	RUB 0.01
am	RUB	accounting		code	1234565.0	RUB 1,234,565.00
am	RUB	accounting		code	-1230.05	(RUB 1,230.05)
am	EGP	accounting		code	0.0	EGP 0.00
am	EGP	accounting		code	1.2	EGP 1.20
am	EGP	accounting		code	0.00831765	EGP 0.01
am	EGP	accounting		code	1234565.0	EGP 1,234,565.00
am	EGP	accounting		code	-1230.05	(EGP 1,230.05)
as	USD	accounting		code	0.0	USD ০.০০
as	USD	accounting		code	1.2	USD ১.২০
as	USD	accounting		code	0.00831765	USD ০.০১
as	USD	accounting		code	1234565.0	USD ১,২৩৪,৫৬৫.০০
as	USD	accounting		code	-1230.05	(USD ১,২৩০.০৫)
as	EUR	accounting		code	0.0	EUR ০.০০
as	EUR	accounting		code	1.2	EUR ১.২০
as	EUR	accounting		code	0.00831765	EUR ০.০১
as	EUR	accounting		code	1234565.0	EUR ১,২৩৪,৫৬৫.০০
as	EUR	accounting		code	-1230.05	(EUR ১,২৩০.০৫)
as	JPY	accounting		code	0.0	JPY ০
as	JPY	accounting		code	1.2	JPY ১
as	JPY	accounting		code	0.00831765	JPY ০
as	JPY	accounting		code	1234565.0	JPY ১,২৩৪,৫৬৫
as	JPY	accounting		code	-1230.05	(JPY ১,২৩০)
as	RUB	accounting		code	0.0	RUB ০.০০
as	RUB	accounting		code	1.2	RUB ১.২০
as	RUB	accounting		code	0.00831765	RUB ০.০১
as	RUB	accounting		code	1234565.0	RUB ১,২৩৪,৫৬৫.০০
as	RUB	accounting		code	-1230.05	(RUB ১,২৩০.০৫)
as	EGP	accounting		code	0.0	EGP ০.০০
as	EGP	accounting		code	1.2	EGP ১.২০
as	EGP	accounting		code	0.00831765	EGP ০.০১
as	EGP	accounting		code	1234565.0	EGP ১,২৩৪,৫৬৫.০০
as	EGP	accounting		code	-1230.05	(EGP ১,২৩০.০৫)
az	USD	accounting		code	0.0	0,00 USD
az	USD	accounting		code	1.2	1,20 USD
az	USD	accounting		code	0.00831765	0,01 USD
az	USD	accounting		code	1234565.0	1.234.565,00 USD
az	USD	accounting		code	-1230.05	-1.230,05 USD
az	EUR	accounting		code	0.0	0,00 EUR
az	EUR	accounting		code	1.2	1,20 EUR
az	EUR	accounting		code	0.00831765	0,01 EUR
az	EUR	accounting		code	1234565.0	1.234.565,00 EUR
az	EUR	accounting		code	-1230.05	-1.230,05 EUR
az	JPY	accounting		code	0.0	0 JPY
az	JPY	accounting		code	1.2	1 JPY
az	JPY	accounting		code	0.00831765	0 JPY
az	JPY	accounting		code	1234565.0	1.234.565 JPY
az	JPY	accounting		code	-1230.05	-1.230 JPY
az	RUB	accounting		code	0.0	0,00 RUB
az	RUB	accounting		code	1.2	1,20 RUB
az	RUB	accounting		code	0.00831765	0,01 RUB
az	RUB	accounting		code	1234565.0	1.234.565,00 RUB
az	RUB	accounting		code	-1230.05	-1.230,05 RUB
az	EGP	accounting		code	0.0	0,00 EGP
az	EGP	accounting		code	1.2	1,20 EGP
az	EGP	accounting		code	0.00831765	0,01 EGP
az	EGP	accounting		code	1234565.0	1.234.565,00 EGP
az	EGP	accounting		code	-1230.05	-1.230,05 EGP
be	USD	accounting		code	0.0	0,00 USD
be	USD	accounting		code	1.2	1,20 USD
be	USD	accounting		code	0.00831765	0,01 USD
be	USD	accounting		code	1234565.0	1 234 565,00 USD
be	USD	accounting		code	-1230.05	-1230,05 USD
be	EUR	accounting		code	0.0	0,00 EUR
be	EUR	accounting		code	1.2	1,20 EUR
be	EUR	accounting		code	0.00831765	0,01 EUR
be	EUR	accounting		code	1234565.0	1 234 565,00 EUR
be	EUR	accounting		code	-1230.05	-1230,05 EUR
be	JPY	accounting		code	0.0	0 JPY
be	JPY	accounting		code	1.2	1 JPY
be	JPY	accounting		code	0.00831765	0 JPY
be	JPY	accounting		code	1234565.0	1 234 565 JPY
be	JPY	accounting		code	-1230.05	-1230 JPY
be	RUB	accounting		code	0.0	0,00 RUB
be	RUB	accounting		code	1.2	1,20 RUB
be	RUB	accounting		code	0.00831765	0,01 RUB
be	RUB	accounting		code	1234565.0	1 234 565,00 RUB
be	RUB	accounting		code	-1230.05	-1230,05 RUB
be	EGP	accounting		code	0.0	0,00 EGP
be	EGP	accounting		code	1.2	1,20 EGP
be	EGP	accounting		code	0.00831765	0,01 EGP
be	EGP	accounting		code	1234565.0	1 234 565,00 EGP
be	EGP	accounting		code	-1230.05	-1230,05 EGP
bg	USD	accounting		code	0.0	0,00 USD
bg	USD	accounting		code	1.2	1,20 USD
bg	USD	accounting		code	0.00831765	0,01 USD
bg	USD	accounting		code	1234565.0	1 234 565,00 USD
bg	USD	accounting		code	-1230.05	(1230,05 USD)
bg	EUR	accounting		code	0.0	0,00 EUR
bg	EUR	accounting		code	1.2	1,20 EUR
bg	EUR	accounting		code	0.00831765	0,01 EUR
bg	EUR	accounting		code	1234565.0	1 234 565,00 EUR
bg	EUR	accounting		code	-1230.05	(1230,05 EUR)
bg	JPY	accounting		code	0.0	0 JPY
bg	JPY	accounting		code	1.2	1 JPY
bg	JPY	accounting		code	0.00831765	0 JPY
bg	JPY	accounting		code	1234565.0	1 234 565 JPY
bg	JPY	accounting		code	-1230.05	(1230 JPY)
bg	RUB	accounting		code	0.0	0,00 RUB
bg	RUB	accounting		code	1.2	1,20 RUB
bg	RUB	accounting		code	0.00831765	0,01 RUB
bg	RUB	accounting		code	1234565.0	1 234 565,00 RUB
bg	RUB	accounting		code	-1230.05	(1230,05 RUB)
bg	EGP	accounting		code	0.0	0,00 EGP
bg	EGP	accounting		code	1.2	1,20 EGP
bg	EGP	accounting		code	0.00831765	0,01 EGP
bg	EGP	accounting		code	1234565.0	1 234 565,00 EGP
bg	EGP	accounting		code	-1230.05	(1230,05 EGP)
bs	USD	accounting		code	0.0	0,00 USD
bs	USD	accounting		code	1.2	1,20 USD
bs	USD	accounting		code	0.00831765	0,01 USD
bs	USD	accounting		code	1234565.0	1.234.565,00 USD
bs	USD	accounting		code	-1230.05	-1.230,05 USD
bs	EUR	accounting		code	0.0	0,00 EUR
bs	EUR	accounting		code	1.2	1,20 EUR
bs	EUR	accounting		code	0.00831765	0,01 EUR
bs	EUR	accounting		code	1234565.0	1.234.565,00 EUR
bs	EUR	accounting		code	-1230.05	-1.230,05 EUR
bs	JPY	accounting		code	0.0	0 JPY
bs	JPY	accounting		code	1.2	1 JPY
bs	JPY	accounting		code	0.00831765	0 JPY
bs	JPY	accounting		code	1234565.0	1.234.565 JPY
bs	JPY	accounting		code	-1230.05	-1.230 JPY
bs	RUB	accounting		code	0.0	0,00 RUB
bs	RUB	accounting		code	1.2	1,20 RUB
bs	RUB	accounting		code	0.00831765	0,01 RUB
bs	RUB	accounting		code	1234565.0	1.234.565,00 RUB
bs	RUB	accounting		code	-1230.05	-1.230,05 RUB
bs	EGP	accounting		code	0.0	0,00 EGP
bs	EGP	accounting		code	1.2	1,20 EGP
bs	EGP	accounting		code	0.00831765	0,01 EGP
bs	EGP	accounting		code	1234565.0	1.234.565,00 EGP
bs	EGP	accounting		code	-1230.05	-1.230,05 EGP
ca	USD	accounting		code	0.0	0,00 USD
ca	USD	accounting		code	1.2	1,20 USD
ca	USD	accounting		code	0.00831765	0,01 USD
ca	USD	accounting		code	1234565.0	1.234.565,00 USD
ca	USD	accounting		code	-1230.05	(1.230,05 USD)
ca	EUR	accounting		code	0.0	0,00 EUR
ca	EUR	accounting		code	1.2	1,20 EUR
ca	EUR	accounting		code	0.00831765	0,01 EUR
ca	EUR	accounting		code	1234565.0	1.234.565,00 EUR
ca	EUR	accounting		code	-1230.05	(1.230,05 EUR)
ca	JPY	accounting		code	0.0	0 JPY
ca	JPY	accounting		code	1.2	1 JPY
ca	JPY	accounting		code	0.00831765	0 JPY
ca	JPY	accounting		code	1234565.0	1.234.565 JPY
ca	JPY	accounting		code	-1230.05	(1.230 JPY)
ca	RUB	accounting		code	0.0	0,00 RUB
ca	RUB	accounting		code	1.2	1,20 RUB
ca	RUB	accounting		code	0.00831765	0,01 RUB
ca	RUB	accounting		code	1234565.0	1.234.565,00 RUB
ca	RUB	accounting		code	-1230.05	(1.230,05 RUB)
ca	EGP	accounting		code	0.0	0,00 EGP
ca	EGP	accounting		code	1.2	1,20 EGP
ca	EGP	accounting		code	0.00831765	0,01 EGP
ca	EGP	accounting		code	1234565.0	1.234.565,00 EGP
ca	EGP	accounting		code	-1230.05	(1.230,05 EGP)
cs	USD	accounting		code	0.0	0,00 USD
cs	USD	accounting		code	1.2	1,20 USD
cs	USD	accounting		code	0.00831765	0,01 USD
cs	USD	accounting		code	1234565.0	1 234 565,00 USD
cs	USD	accounting		code	-1230.05	-1 230,05 USD
cs	EUR	accounting		code	0.0	0,00 EUR
cs	EUR	accounting		code	1.2	1,20 EUR
cs	EUR	accounting		code	0.00831765	0,01 EUR
cs	EUR	accounting		code	1234565.0	1 234 565,00 EUR
cs	EUR	accounting		code	-1230.05	-1 230,05 EUR
cs	JPY	accounting		code	0.0	0 JPY
cs	JPY	accounting		code	1.2	1 JPY
cs	JPY	accounting		code	0.00831765	0 JPY
cs	JPY	accounting		code	1234565.0	1 234 565 JPY
cs	JPY	accounting		code	-1230.05	-1 230 JPY
cs	RUB	accounting		code	0.0	0,00 RUB
cs	RUB	accounting		code	1.2	1,20 RUB
cs	RUB	accounting		code	0.00831765	0,01 RUB
cs	RUB	accounting		code	1234565.0	1 234 565,00 RUB
cs	RUB	accounting		code	-1230.05	-1 230,05 RUB
cs	EGP	accounting		code	0.0	0,00 EGP
cs	EGP	accounting		code	1.2	1,20 EGP
cs	EGP	accounting		code	0.00831765	0,01 EGP
cs	EGP	accounting		code	1234565.0	1 234 565,00 EGP
cs	EGP	accounting		code	-1230.05	-1 230,05 EGP
cy	USD	accounting		code	0.0	USD 0.00
cy	USD	accounting		code	1.2	USD 1.20
cy	USD	accounting		code	0.00831765	USD 0.01
cy	USD	accounting		code	1234565.0	USD 1,234,565.00
cy	USD	accounting		code	-1230.05	(USD 1,230.05)
cy	EUR	accounting		code	0.0	EUR 0.00
cy	EUR	accounting		code	1.2	EUR 1.20
cy	EUR	accounting		code	0.00831765	EUR 0.01
cy	EUR	accounting		code	1234565.0	EUR 1,234,565.00
cy	EUR	accounting		code	-1230.05	(EUR 1,230.05)
cy	JPY	accounting		code	0.0	JPY 0
cy	JPY	accounting		code	1.2	JPY 1
cy	JPY	accounting		code	0.00831765	JPY 0
cy	JPY	accounting		code	1234565.0	JPY 1,234,565
cy	JPY	accounting		code	-1230.05	(JPY 1,230)
cy	RUB	accounting		code	0.0	RUB 0.00
cy	RUB	accounting		code	1.2	RUB 1.20
cy	RUB	accounting		code	0.00831765	RUB 0.01
cy	RUB	accounting		code	1234565.0	RUB 1,234,565.00
cy	RUB	accounting		code	-1230.05	(RUB 1,230.05)
cy	EGP	accounting		code	0.0	EGP 0.00
cy	EGP	accounting		code	1.2	EGP 1.20
cy	EGP	accounting		code	0.00831765	EGP 0.01
cy	EGP	accounting		code	1234565.0	EGP 1,234,565.00
cy	EGP	accounting		code	-1230.05	(EGP 1,230.05)
da	USD	accounting		code	0.0	0,00 USD
da	USD	accounting		code	1.2	1,20 USD
da	USD	accounting		code	0.00831765	0,01 USD
da	USD	accounting		code	1234565.0	1.234.565,00 USD
da	USD	accounting		code	-1230.05	-1.230,05 USD
da	EUR	accounting		code	0.0	0,00 EUR
da	EUR	accounting		code	1.2	1,20 EUR
da	EUR	accounting		code	0.00831765	0,01 EUR
da	EUR	accounting		code	1234565.0	1.234.565,00 EUR
da	EUR	accounting		code	-1230.05	-1.230,05 EUR
da	JPY	accounting		code	0.0	0 JPY
da	JPY	accounting		code	1.2	1 JPY
da	JPY	accounting		code	0.00831765	0 JPY
da	JPY	accounting		code	1234565.0	1.234.565 JPY
da	JPY	accounting		code	-1230.05	-1.230 JPY
da	RUB	accounting		code	0.0	0,00 RUB
da	RUB	accounting		code	1.2	1,20 RUB
da	RUB	accounting		code	0.00831765	0,01 RUB
da	RUB	accounting		code	1234565.0	1.234.565,00 RUB
da	RUB	accounting		code	-1230.05	-1.230,05 RUB
da	EGP	accounting		code	0.0	0,00 EGP
da	EGP	accounting		code	1.2	1,20 EGP
da	EGP	accounting		code	0.00831765	0,01 EGP
da	EGP	accounting		code	1234565.0	1.234.565,00 EGP
da	EGP	accounting		code	-1230.05	-1.230,05 EGP
el	USD	accounting		code	0.0	0,00 USD
el	USD	accounting		code	1.2	1,20 USD
el	USD	accounting		code	0.00831765	0,01 USD
el	USD	accounting		code	1234565.0	1.234.565,00 USD
el	USD	accounting		code	-1230.05	-1.230,05 USD
el	EUR	accounting		code	0.0	0,00 EUR
el	EUR	accounting		code	1.2	1,20 EUR
el	EUR	accounting		code	0.00831765	0,01 EUR
el	EUR	accounting		code	1234565.0	1.234.565,00 EUR
el	EUR	accounting		code	-1230.05	-1.230,05 EUR
el	JPY	accounting		code	0.0	0 JPY
el	JPY	accounting		code	1.2	1 JPY
el	JPY	accounting		code	0.00831765	0 JPY
el	JPY	accounting		code	1234565.0	1.234.565 JPY
el	JPY	accounting		code	-1230.05	-1.230 JPY
el	RUB	accounting		code	0.0	0,00 RUB
el	RUB	accounting		code	1.2	1,20 RUB
el	RUB	accounting		code	0.00831765	0,01 RUB
el	RUB	accounting		code	1234565.0	1.234.565,00 RUB
el	RUB	accounting		code	-1230.05	-1.230,05 RUB
el	EGP	accounting		code	0.0	0,00 EGP
el	EGP	accounting		code	1.2	1,20 EGP
el	EGP	accounting		code	0.00831765	0,01 EGP
el	EGP	accounting		code	1234565.0	1.234.565,00 EGP
el	EGP	accounting		code	-1230.05	-1.230,05 EGP
en_AU	USD	accounting		code	0.0	USD 0.00
en_AU	USD	accounting		code	1.2	USD 1.20
en_AU	USD	accounting		code	0.00831765	USD 0.01
en_AU	USD	accounting		code	1234565.0	USD 1,234,565.00
en_AU	USD	accounting		code	-1230.05	(USD 1,230.05)
en_AU	EUR	accounting		code	0.0	EUR 0.00
en_AU	EUR	accounting		code	1.2	EUR 1.20
en_AU	EUR	accounting		code	0.00831765	EUR 0.01
en_AU	EUR	accounting		code	1234565.0	EUR 1,234,565.00
en_AU	EUR	accounting		code	-1230.05	(EUR 1,230.05)
en_AU	JPY	accounting		code	0.0	JPY 0
en_AU	JPY	accounting		code	1.2	JPY 1
en_AU	JPY	accounting		code	0.00831765	JPY 0
en_AU	JPY	accounting		code	1234565.0	JPY 1,234,565
en_AU	JPY	accounting		code	-1230.05	(JPY 1,230)
en_AU	RUB	accounting		code	0.0	RUB 0.00
en_AU	RUB	accounting		code	1.2	RUB 1.20
en_AU	RUB	accounting		code	0.00831765	RUB 0.01
en_AU	RUB	accounting		code	1234565.0	RUB 1,234,565.00
en_AU	RUB	accounting		code	-1230.05	(RUB 1,230.05)
en_AU	EGP	accounting		code	0.0	EGP 0.00
en_AU	EGP	accounting		code	1.2	EGP 1.20
en_AU	EGP	accounting		code	0.00831765	EGP 0.01
en_AU	EGP	accounting		code	1234565.0	EGP 1,234,565.00
en_AU	EGP	accounting		code	-1230.05	(EGP 1,230.05)
en_CA	USD	accounting		code	0.0	USD 0.00
en_CA	USD	accounting		code	1.2	USD 1.20
en_CA	USD	accounting		code	0.00831765	USD 0.01
en_CA	USD	accounting		code	1234565.0	USD 1,234,565.00
en_CA	USD	accounting		code	-1230.05	(USD 1,230.05)
en_CA	EUR	accounting		code	0.0	EUR 0.00
en_CA	EUR	accounting		code	1.2	EUR 1.20
en_CA	EUR	accounting		code	0.00831765	EUR 0.01
en_CA	EUR	accounting		code	1234565.0	EUR 1,234,565.00
en_CA	EUR	accounting		code	-1230.05	(EUR 1,230.05)
en_CA	JPY	accounting		code	0.0	JPY 0
en_CA	JPY	accounting		code	1.2	JPY 1
en_CA	JPY	accounting		code	0.00831765	JPY 0
en_CA	JPY	accounting		code	1234565.0	JPY 1,234,565
en_CA	JPY	accounting		code	-1230.05	(JPY 1,230)
en_CA	RUB	accounting		code	0.0	RUB 0.00
en_CA	RUB	accounting		code	1.2	RUB 1.20
en_CA	RUB	accounting		code	0.00831765	RUB 0.01
en_CA	RUB	accounting		code	1234565.0	RUB 1,234,565.00
en_CA	RUB	accounting		code	-1230.05	(RUB 1,230.05)
en_CA	EGP	accounting		code	0.0	EGP 0.00
en_CA	EGP	accounting		code	1.2	EGP 1.20
en_CA	EGP	accounting		code	0.00831765	EGP 0.01
en_CA	EGP	accounting		code	1234565.0	EGP 1,234,565.00
en_CA	EGP	accounting		code	-1230.05	(EGP 1,230.05)
en_GB	USD	accounting		code	0.0	USD 0.00
en_GB	USD	accounting		code	1.2	USD 1.20
en_GB	USD	accounting		code	0.00831765	USD 0.01
en_GB	USD	accounting		code	1234565.0	USD 1,234,565.00
en_GB	USD	accounting		code	-1230.05	(USD 1,230.05)
en_GB	EUR	accounting		code	0.0	EUR 0.00
en_GB	EUR	accounting		code	1.2	EUR 1.20
en_GB	EUR	accounting		code	0.00831765	EUR 0.01
en_GB	EUR	accounting		code	1234565.0	EUR 1,234,565.00
en_GB	EUR	accounting		code	-1230.05	(EUR 1,230.05)
en_GB	JPY	accounting		code	0.0	JPY 0
en_GB	JPY	accounting		code	1.2	JPY 1
en_GB	JPY	accounting		code	0.00831765	JPY 0
en_GB	JPY	accounting		code	1234565.0	JPY 1,234,565
en_GB	JPY	accounting		code	-1230.05	(JPY 1,230)
en_GB	RUB	accounting		code	0.0	RUB 0.00
en_GB	RUB	accounting		code	1.2	RUB 1.20
en_GB	RUB	accounting		code	0.00831765	RUB 0.01
en_GB	RUB	accounting		code	1234565.0	RUB 1,234,565.00
en_GB	RUB	accounting		code	-1230.05	(RUB 1,230.05)
en_GB	EGP	accounting		code	0.0	EGP 0.00
en_GB	EGP	accounting		code	1.2	EGP 1.20
en_GB	EGP	accounting		code	0.00831765	EGP 0.01
en_GB	EGP	accounting		code	1234565.0	EGP 1,234,565.00
en_GB	EGP	accounting		code	-1230.05	(EGP 1,230.05)
en_IN	USD	accounting		code	0.0	USD 0.00
en_IN	USD	accounting		code	1.2	USD 1.20
en_IN	USD	accounting		code	0.00831765	USD 0.01
en_IN	USD	accounting		code	1234565.0	USD 1,234,565.00
en_IN	USD	accounting		code	-1230.05	(USD 1,230.05)
