# locale	currency	currency_format_length	currency_format_type	currency_display	input	expected
en	AED	short	standard	name	1.2	1.2 UAE dirhams
en	AED	short	standard	name	-1230.05	-1.2K UAE dirhams
en	AFN	short	standard	name	1.2	1.2 Afghan Afghanis
en	AFN	short	standard	name	-1230.05	-1.2K Afghan Afghanis
en	ALL	short	standard	name	1.2	1.2 Albanian lekë
en	ALL	short	standard	name	-1230.05	-1.2K Albanian lekë
en	AMD	short	standard	name	1.2	1.2 Armenian drams
en	AMD	short	standard	name	-1230.05	-1.2K Armenian drams
en	AOA	short	standard	name	1.2	1.2 Angolan kwanzas
en	AOA	short	standard	name	-1230.05	-1.2K Angolan kwanzas
en	ARS	short	standard	name	1.2	1.2 Argentine pesos
en	ARS	short	standard	name	-1230.05	-1.2K Argentine pesos
en	AUD	short	standard	name	1.2	1.2 Australian dollars
en	AUD	short	standard	name	-1230.05	-1.2K Australian dollars
en	AWG	short	standard	name	1.2	1.2 Aruban florin
en	AWG	short	standard	name	-1230.05	-1.2K Aruban florin
en	AZN	short	standard	name	1.2	1.2 Azerbaijani manats
en	AZN	short	standard	name	-1230.05	-1.2K Azerbaijani manats
en	BAM	short	standard	name	1.2	1.2 Bosnia-Herzegovina convertible marks
en	BAM	short	standard	name	-1230.05	-1.2K Bosnia-Herzegovina convertible marks
en	BBD	short	standard	name	1.2	1.2 Barbadian dollars
en	BBD	short	standard	name	-1230.05	-1.2K Barbadian dollars
en	BDT	short	standard	name	1.2	1.2 Bangladeshi takas
en	BDT	short	standard	name	-1230.05	-1.2K Bangladeshi takas
en	BHD	short	standard	name	1.2	1.2 Bahraini dinars
en	BHD	short	standard	name	-1230.05	-1.2K Bahraini dinars
en	BIF	short	standard	name	1.2	1.2 Burundian francs
en	BIF	short	standard	name	-1230.05	-1.2K Burundian francs
en	BMD	short	standard	name	1.2	1.2 Bermudan dollars
en	BMD	short	standard	name	-1230.05	-1.2K Bermudan dollars
en	BND	short	standard	name	1.2	1.2 Brunei dollars
en	BND	short	standard	name	-1230.05	-1.2K Brunei dollars
en	BOB	short	standard	name	1.2	1.2 Bolivian bolivianos
en	BOB	short	standard	name	-1230.05	-1.2K Bolivian bolivianos
en	BRL	short	standard	name	1.2	1.2 Brazilian reals
en	BRL	short	standard	name	-1230.05	-1.2K Brazilian reals
en	BSD	short	standard	name	1.2	1.2 Bahamian dollars
en	BSD	short	standard	name	-1230.05	-1.2K Bahamian dollars
en	BTN	short	standard	name	1.2	1.2 Bhutanese ngultrums
en	BTN	short	standard	name	-1230.05	-1.2K Bhutanese ngultrums
en	BWP	short	standard	name	1.2	1.2 Botswanan pulas
en	BWP	short	standard	name	-1230.05	-1.2K Botswanan pulas
en	BYN	short	standard	name	1.2	1.2 Belarusian rubles
en	BYN	short	standard	name	-1230.05	-1.2K Belarusian rubles
en	BZD	short	standard	name	1.2	1.2 Belize dollars
en	BZD	short	standard	name	-1230.05	-1.2K Belize dollars
en	CAD	short	standard	name	1.2	1.2 Canadian dollars
en	CAD	short	standard	name	-1230.05	-1.2K Canadian dollars
en	CDF	short	standard	name	1.2	1.2 Congolese francs
en	CDF	short	standard	name	-1230.05	-1.2K Congolese francs
en	CHF	short	standard	name	1.2	1.2 Swiss francs
en	CHF	short	standard	name	-1230.05	-1.2K Swiss francs
en	CLP	short	standard	name	1.2	1.2 Chilean pesos
en	CLP	short	standard	name	-1230.05	-1.2K Chilean pesos
en	CNY	short	standard	name	1.2	1.2 Chinese yuan
en	CNY	short	standard	name	-1230.05	-1.2K Chinese yuan
en	COP	short	standard	name	1.2	1.2 Colombian pesos
en	COP	short	standard	name	-1230.05	-1.2K Colombian pesos
en	CRC	short	standard	name	1.2	1.2 Costa Rican colóns
en	CRC	short	standard	name	-1230.05	-1.2K Costa Rican colóns
en	CUP	short	standard	name	1.2	1.2 Cuban pesos
en	CUP	short	standard	name	-1230.05	-1.2K Cuban pesos
en	CVE	short	standard	name	1.2	1.2 Cape Verdean escudos
en	CVE	short	standard	name	-1230.05	-1.2K Cape Verdean escudos
en	CZK	short	standard	name	1.2	1.2 Czech korunas
en	CZK	short	standard	name	-1230.05	-1.2K Czech korunas
en	DJF	short	standard	name	1.2	1.2 Djiboutian francs
en	DJF	short	standard	name	-1230.05	-1.2K Djiboutian francs
en	DKK	short	standard	name	1.2	1.2 Danish kroner
en	DKK	short	standard	name	-1230.05	-1.2K Danish kroner
en	DOP	short	standard	name	1.2	1.2 Dominican pesos
en	DOP	short	standard	name	-1230.05	-1.2K Dominican pesos
en	DZD	short	standard	name	1.2	1.2 Algerian dinars
en	DZD	short	standard	name	-1230.05	-1.2K Algerian dinars
en	ERN	short	standard	name	1.2	1.2 Eritrean nakfas
en	ERN	short	standard	name	-1230.05	-1.2K Eritrean nakfas
en	ETB	short	standard	name	1.2	1.2 Ethiopian birrs
en	ETB	short	standard	name	-1230.05	-1.2K Ethiopian birrs
en	FJD	short	standard	name	1.2	1.2 Fijian dollars
en	FJD	short	standard	name	-1230.05	-1.2K Fijian dollars
en	FKP	short	standard	name	1.2	1.2 Falkland Islands pounds
en	FKP	short	standard	name	-1230.05	-1.2K Falkland Islands pounds
en	GBP	short	standard	name	1.2	1.2 British pounds
en	GBP	short	standard	name	-1230.05	-1.2K British pounds
en	GEL	short	standard	name	1.2	1.2 Georgian laris
en	GEL	short	standard	name	-1230.05	-1.2K Georgian laris
en	GHS	short	standard	name	1.2	1.2 Ghanaian cedis
en	GHS	short	standard	name	-1230.05	-1.2K Ghanaian cedis
en	GIP	short	standard	name	1.2	1.2 Gibraltar pounds
en	GIP	short	standard	name	-1230.05	-1.2K Gibraltar pounds
en	GMD	short	standard	name	1.2	1.2 Gambian dalasis
en	GMD	short	standard	name	-1230.05	-1.2K Gambian dalasis
en	GNF	short	standard	name	1.2	1.2 Guinean francs
en	GNF	short	standard	name	-1230.05	-1.2K Guinean francs
