#locale	currency	currency_format_length	currency_format_type	currency_display	input	expected
af	USD	short	standard	name	0.0	0 VSA-dollar
af	USD	short	standard	name	1.2	1,2 VSA-dollar
af	USD	short	standard	name	0.00831765	0,0083 VSA-dollar
af	USD	short	standard	name	1234565.0	1,2 m VSA-dollar
af	USD	short	standard	name	-1230.05	-1,2 k VSA-dollar
af	EUR	short	standard	name	0.0	0 euro
af	EUR	short	standard	name	1.2	1,2 euro
af	EUR	short	standard	name	0.00831765	0,0083 euro
af	EUR	short	standard	name	1234565.0	1,2 m euro
af	EUR	short	standard	name	-1230.05	-1,2 k euro
af	JPY	short	standard	name	0.0	0 Japannese jen
af	JPY	short	standard	name	1.2	1,2 Japannese jen
af	JPY	short	standard	name	0.00831765	0,0083 Japannese jen
af	JPY	short	standard	name	1234565.0	1,2 m Japannese jen
af	JPY	short	standard	name	-1230.05	-1,2 k Japannese jen
af	RUB	short	standard	name	0.0	0 Russiese roebel
af	RUB	short	standard	name	1.2	1,2 Russiese roebel
af	RUB	short	standard	name	0.00831765	0,0083 Russiese roebel
af	RUB	short	standard	name	1234565.0	1,2 m Russiese roebel
af	RUB	short	standard	name	-1230.05	-1,2 k Russiese roebel
af	EGP	short	standard	name	0.0	0 Egiptiese pond
af	EGP	short	standard	name	1.2	1,2 Egiptiese pond
af	EGP	short	standard	name	0.00831765	0,0083 Egiptiese pond
af	EGP	short	standard	name	1234565.0	1,2 m Egiptiese pond
af	EGP	short	standard	name	-1230.05	-1,2 k Egiptiese pond
af		short	standard	name	0.0	0
af		short	standard	name	1.2	1,2
af		short	standard	name	0.00831765	0,0083
af		short	standard	name	1234565.0	1,2 m
af		short	standard	name	-1230.05	-1,2 k
am	USD	short	standard	name	0.0	0 የአሜሪካን ዶላር
am	USD	short	standard	name	1.2	1.2 የአሜሪካን ዶላር
am	USD	short	standard	name	0.00831765	0.0083 የአሜሪካን ዶላር
am	USD	short	standard	name	1234565.0	1.2 ሚ የአሜሪካን ዶላር
am	USD	short	standard	name	-1230.05	-1.2 ሺ የአሜሪካን ዶላር
am	EUR	short	standard	name	0.0	0 ዩሮ
am	EUR	short	standard	name	1.2	1.2 ዩሮ
am	EUR	short	standard	name	0.00831765	0.0083 ዩሮ
am	EUR	short	standard	name	1234565.0	1.2 ሚ ዩሮ
am	EUR	short	standard	name	-1230.05	-1.2 ሺ ዩሮ
am	JPY	short	standard	name	0.0	0 የጃፓን የን
am	JPY	short	standard	name	1.2	1.2 የጃፓን የን
am	JPY	short	standard	name	0.00831765	0.0083 የጃፓን የን
am	JPY	short	standard	name	1234565.0	1.2 ሚ የጃፓን የን
am	JPY	short	standard	name	-1230.05	-1.2 ሺ የጃፓን የን
am	RUB	short	standard	name	0.0	0 የሩስያ ሩብል
am	RUB	short	standard	name	1.2	1.2 የሩስያ ሩብል
am	RUB	short	standard	name	0.00831765	0.0083 የሩስያ ሩብል
am	RUB	short	standard	name	1234565.0	1.2 ሚ የሩስያ ሩብል
am	RUB	short	standard	name	-1230.05	-1.2 ሺ የሩስያ ሩብል
am	EGP	short	standard	name	0.0	0 የግብጽ ፓውንድ
am	EGP	short	standard	name	1.2	1.2 የግብጽ ፓውንድ
am	EGP	short	standard	name	0.00831765	0.0083 የግብጽ ፓውንድ
am	EGP	short	standard	name	1234565.0	1.2 ሚ የግብጽ ፓውንድ
am	EGP	short	standard	name	-1230.05	-1.2 ሺ የግብጽ ፓውንድ
am		short	standard	name	0.0	0
am		short	standard	name	1.2	1.2
am		short	standard	name	0.00831765	0.0083
am		short	standard	name	1234565.0	1.2 ሚ
am		short	standard	name	-1230.05	-1.2 ሺ
