# locale	currency	currency_format_length	currency_format_type	currency_display	input	expected
af	USD	standard	accounting	name	1.2	1,20 VSA-dollar
af	USD	standard	accounting	name	-1230.05	-1 230,05 VSA-dollar
af	JPY	standard	accounting	name	1.2	1 Japannese jen
af	JPY	standard	accounting	name	-1230.05	-1 230 Japannese jen
am	USD	standard	accounting	name	1.2	1.20 የአሜሪካን ዶላር
am	USD	standard	accounting	name	-1230.05	-1,230.05 የአሜሪካን ዶላር
am	JPY	standard	accounting	name	1.2	1 የጃፓን የን
am	JPY	standard	accounting	name	-1230.05	-1,230 የጃፓን የን
as	USD	standard	accounting	name	1.2	১.২০ ইউ. এছ. ডলাৰ
as	USD	standard	accounting	name	-1230.05	-১,২৩০.০৫ ইউ. এছ. ডলাৰ
as	JPY	standard	accounting	name	1.2	১ জাপানী য়েন
as	JPY	standard	accounting	name	-1230.05	-১,২৩০ জাপানী য়েন
az	USD	standard	accounting	name	1.2	1,20 ABŞ dolları
az	USD	standard	accounting	name	-1230.05	-1.230,05 ABŞ dolları
az	JPY	standard	accounting	name	1.2	1 Yaponiya yeni
az	JPY	standard	accounting	name	-1230.05	-1.230 Yaponiya yeni
be	USD	standard	accounting	name	1.2	1,20 долара ЗША
be	USD	standard	accounting	name	-1230.05	-1230,05 долара ЗША
be	JPY	standard	accounting	name	1.2	1 японская іена
be	JPY	standard	accounting	name	-1230.05	-1230 японскіх іен
bg	USD	standard	accounting	name	1.2	1,20 щатски долара
bg	USD	standard	accounting	name	-1230.05	-1230,05 щатски долара
bg	JPY	standard	accounting	name	1.2	1 японска йена
bg	JPY	standard	accounting	name	-1230.05	-1230 японски йени
bs	USD	standard	accounting	name	1.2	1,20 američkih dolara
bs	USD	standard	accounting	name	-1230.05	-1.230,05 američkih dolara
bs	JPY	standard	accounting	name	1.2	1 japanski jen
bs	JPY	standard	accounting	name	-1230.05	-1.230 japanskih jena
ca	USD	standard	accounting	name	1.2	1,20 dòlars dels Estats Units
ca	USD	standard	accounting	name	-1230.05	-1.230,05 dòlars dels Estats Units
ca	JPY	standard	accounting	name	1.2	1 ien
ca	JPY	standard	accounting	name	-1230.05	-1.230 iens
cs	USD	standard	accounting	name	1.2	1,20 amerického dolaru
cs	USD	standard	accounting	name	-1230.05	-1 230,05 amerického dolaru
cs	JPY	standard	accounting	name	1.2	1 japonský jen
cs	JPY	standard	accounting	name	-1230.05	-1 230 japonských jenů
cy	USD	standard	accounting	name	1.2	1.20 doler UDA
cy	USD	standard	accounting	name	-1230.05	-1,230.05 doler UDA
cy	JPY	standard	accounting	name	1.2	1 yen Japan
cy	JPY	standard	accounting	name	-1230.05	-1,230 yen Japan
da	USD	standard	accounting	name	1.2	1,20 amerikansk dollar
da	USD	standard	accounting	name	-1230.05	-1.230,05 amerikanske dollar
da	JPY	standard	accounting	name	1.2	1 japansk yen
da	JPY	standard	accounting	name	-1230.05	-1.230 japanske yen
el	USD	standard	accounting	name	1.2	1,20 δολάρια ΗΠΑ
el	USD	standard	accounting	name	-1230.05	-1.230,05 δολάρια ΗΠΑ
el	JPY	standard	accounting	name	1.2	1 γιεν Ιαπωνίας
el	JPY	standard	accounting	name	-1230.05	-1.230 γιεν Ιαπωνίας
en_AU	USD	standard	accounting	name	1.2	1.20 US dollars
en_AU	USD	standard	accounting	name	-1230.05	-1,230.05 US dollars
en_AU	JPY	standard	accounting	name	1.2	1 Japanese yen
en_AU	JPY	standard	accounting	name	-1230.05	-1,230 Japanese yen
en_CA	USD	standard	accounting	name	1.2	1.20 US dollars
en_CA	USD	standard	accounting	name	-1230.05	-1,230.05 US dollars
en_CA	JPY	standard	accounting	name	1.2	1 Japanese yen
en_CA	JPY	standard	accounting	name	-1230.05	-1,230 Japanese yen
en_GB	USD	standard	accounting	name	1.2	1.20 US dollars
en_GB	USD	standard	accounting	name	-1230.05	-1,230.05 US dollars
en_GB	JPY	standard	accounting	name	1.2	1 Japanese yen
en_GB	JPY	standard	accounting	name	-1230.05	-1,230 Japanese yen
en_IN	USD	standard	accounting	name	1.2	1.20 US dollars
en_IN	USD	standard	accounting	name	-1230.05	-1,230.05 US dollars
en_IN	JPY	standard	accounting	name	1.2	1 Japanese yen
en_IN	JPY	standard	accounting	name	-1230.05	-1,230 Japanese yen
es	USD	standard	accounting	name	1.2	1,20 dólares estadounidenses
es	USD	standard	accounting	name	-1230.05	-1230,05 dólares estadounidenses
es	JPY	standard	accounting	name	1.2	1 yen japonés
es	JPY	standard	accounting	name	-1230.05	-1230 yenes japoneses
es_419	USD	standard	accounting	name	1.2	1.20 dólares estadounidenses
es_419	USD	standard	accounting	name	-1230.05	-1,230.05 dólares estadounidenses
es_419	JPY	standard	accounting	name	1.2	1 yen japonés
es_419	JPY	standard	accounting	name	-1230.05	-1,230 yenes japoneses
es_MX	USD	standard	accounting	name	1.2	1.20 dólares estadounidenses
es_MX	USD	standard	accounting	name	-1230.05	-1,230.05 dólares estadounidenses
es_MX	JPY	standard	accounting	name	1.2	1 yen japonés
es_MX	JPY	standard	accounting	name	-1230.05	-1,230 yenes japoneses
es_US	USD	standard	accounting	name	1.2	1.20 dólares estadounidenses
es_US	USD	standard	accounting	name	-1230.05	-1,230.05 dólares estadounidenses
es_US	JPY	standard	accounting	name	1.2	1 yen japonés
es_US	JPY	standard	accounting	name	-1230.05	-1,230 yenes japoneses
et	USD	standard	accounting	name	1.2	1,20 USA dollarit
et	USD	standard	accounting	name	-1230.05	−1230,05 USA dollarit
et	JPY	standard	accounting	name	1.2	1 Jaapani jeen
et	JPY	standard	accounting	name	-1230.05	−1230 Jaapani jeeni
eu	USD	standard	accounting	name	1.2	1,20 dolar estatubatuar
eu	USD	standard	accounting	name	-1230.05	−1.230,05 dolar estatubatuar
eu	JPY	standard	accounting	name	1.2	1 yen japoniar
eu	JPY	standard	accounting	name	-1230.05	−1.230 yen japoniar
fa	USD	standard	accounting	name	1.2	۱٫۲۰ دلار آمریکا
fa	USD	standard	accounting	name	-1230.05	‎−۱٬۲۳۰٫۰۵ دلار آمریکا
fa	JPY	standard	accounting	name	1.2	۱ ین ژاپن
fa	JPY	standard	accounting	name	-1230.05	‎−۱٬۲۳۰ ین ژاپن
fi	USD	standard	accounting	name	1.2	1,20 Yhdysvaltain dollaria
fi	USD	standard	accounting	name	-1230.05	−1 230,05 Yhdysvaltain dollaria
fi	JPY	standard	accounting	name	1.2	1 Japanin jeni
fi	JPY	standard	accounting	name	-1230.05	−1 230 Japanin jeniä
fil	USD	standard	accounting	name	1.2	1.20 dolyar ng US
fil	USD	standard	accounting	name	-1230.05	-1,230.05 dolyar ng US
fil	JPY	standard	accounting	name	1.2	1 Japanese yen
fil	JPY	standard	accounting	name	-1230.05	-1,230 Japanese yen
fr	USD	standard	accounting	name	1.2	1,20 dollar des États-Unis
fr	USD	standard	accounting	name	-1230.05	-1 230,05 dollars des États-Unis
fr	JPY	standard	accounting	name	1.2	1 yen japonais
fr	JPY	standard	accounting	name	-1230.05	-1 230 yens japonais
fr_CA	USD	standard	accounting	name	1.2	1,20 dollar des États-Unis
fr_CA	USD	standard	accounting	name	-1230.05	-1 230,05 dollars des États-Unis
fr_CA	JPY	standard	accounting	name	1.2	1 yen japonais
fr_CA	JPY	standard	accounting	name	-1230.05	-1 230 yens japonais
ga	USD	standard	accounting	name	1.2	1.20 dollar S.A.M.
ga	USD	standard	accounting	name	-1230.05	-1,230.05 dollar S.A.M.
ga	JPY	standard	accounting	name	1.2	1 yen na Seapáine
ga	JPY	standard	accounting	name	-1230.05	-1,230 yen na Seapáine
gd	USD	standard	accounting	name	1.2	1.20 dolar nan Stàitean Aonaichte
gd	USD	standard	accounting	name	-1230.05	-1,230.05 dolar nan Stàitean Aonaichte
gd	JPY	standard	accounting	name	1.2	1 yen Seapanach
gd	JPY	standard	accounting	name	-1230.05	-1,230 yen Seapanach
gl	USD	standard	accounting	name	1.2	1,20 dólares estadounidenses
