locale	currency	currency_format_type	number_format_length	currency_display	input	expected
af	USD	standard		narrowSymbol	0.0	$0,00
af	USD	standard		narrowSymbol	1.2	$1,20
af	USD	standard		narrowSymbol	0.00831765	$0,01
af	USD	standard		narrowSymbol	1234565.0	$1 234 565,00
af	USD	standard		narrowSymbol	-1230.05	-$1 230,05
af	EUR	standard		narrowSymbol	0.0	€0,00
af	EUR	standard		narrowSymbol	1.2	€1,20
af	EUR	standard		narrowSymbol	0.00831765	€0,01
af	EUR	standard		narrowSymbol	1234565.0	€1 234 565,00
af	EUR	standard		narrowSymbol	-1230.05	-€1 230,05
af	JPY	standard		narrowSymbol	0.0	¥0
af	JPY	standard		narrowSymbol	1.2	¥1
af	JPY	standard		narrowSymbol	0.00831765	¥0
af	JPY	standard		narrowSymbol	1234565.0	¥1 234 565
af	JPY	standard		narrowSymbol	-1230.05	-¥1 230
af	RUB	standard		narrowSymbol	0.0	₽0,00
af	RUB	standard		narrowSymbol	1.2	₽1,20
af	RUB	standard		narrowSymbol	0.00831765	₽0,01
af	RUB	standard		narrowSymbol	1234565.0	₽1 234 565,00
af	RUB	standard		narrowSymbol	-1230.05	-₽1 230,05
af	EGP	standard		narrowSymbol	0.0	E£0,00
af	EGP	standard		narrowSymbol	1.2	E£1,20
af	EGP	standard		narrowSymbol	0.00831765	E£0,01
af	EGP	standard		narrowSymbol	1234565.0	E£1 234 565,00
af	EGP	standard		narrowSymbol	-1230.05	-E£1 230,05
am	USD	standard		narrowSymbol	0.0	$0.00
am	USD	standard		narrowSymbol	1.2	$1.20
am	USD	standard		narrowSymbol	0.00831765	$0.01
am	USD	standard		narrowSymbol	1234565.0	$1,234,565.00
am	USD	standard		narrowSymbol	-1230.05	-$1,230.05
am	EUR	standard		narrowSymbol	0.0	€0.00
am	EUR	standard		narrowSymbol	1.2	€1.20
am	EUR	standard		narrowSymbol	0.00831765	€0.01
am	EUR	standard		narrowSymbol	1234565.0	€1,234,565.00
am	EUR	standard		narrowSymbol	-1230.05	-€1,230.05
am	JPY	standard		narrowSymbol	0.0	¥0
am	JPY	standard		narrowSymbol	1.2	¥1
am	JPY	standard		narrowSymbol	0.00831765	¥0
am	JPY	standard		narrowSymbol	1234565.0	¥1,234,565
am	JPY	standard		narrowSymbol	-1230.05	-¥1,230
am	RUB	standard		narrowSymbol	0.0	₽0.00
am	RUB	standard		narrowSymbol	1.2	₽1.20
am	RUB	standard		narrowSymbol	0.00831765	₽0.01
am	RUB	standard		narrowSymbol	1234565.0	₽1,234,565.00
am	RUB	standard		narrowSymbol	-1230.05	-₽1,230.05
am	EGP	standard		narrowSymbol	0.0	E£0.00
am	EGP	standard		narrowSymbol	1.2	E£1.20
am	EGP	standard		narrowSymbol	0.00831765	E£0.01
am	EGP	standard		narrowSymbol	1234565.0	E£1,234,565.00
am	EGP	standard		narrowSymbol	-1230.05	-E£1,230.05
as	USD	standard		narrowSymbol	0.0	$ ০.০০
as	USD	standard		narrowSymbol	1.2	$ ১.২০
as	USD	standard		narrowSymbol	0.00831765	$ ০.০১
as	USD	standard		narrowSymbol	1234565.0	$ ১২,৩৪,৫৬৫.০০
as	USD	standard		narrowSymbol	-1230.05	-$ ১,২৩০.০৫
as	EUR	standard		narrowSymbol	0.0	€ ০.০০
as	EUR	standard		narrowSymbol	1.2	€ ১.২০
as	EUR	standard		narrowSymbol	0.00831765	€ ০.০১
as	EUR	standard		narrowSymbol	1234565.0	€ ১২,৩৪,৫৬৫.০০
as	EUR	standard		narrowSymbol	-1230.05	-€ ১,২৩০.০৫
as	JPY	standard		narrowSymbol	0.0	¥ ০
as	JPY	standard		narrowSymbol	1.2	¥ ১
as	JPY	standard		narrowSymbol	0.00831765	¥ ০
as	JPY	standard		narrowSymbol	1234565.0	¥ ১২,৩৪,৫৬৫
as	JPY	standard		narrowSymbol	-1230.05	-¥ ১,২৩০
as	RUB	standard		narrowSymbol	0.0	₽ ০.০০
as	RUB	standard		narrowSymbol	1.2	₽ ১.২০
as	RUB	standard		narrowSymbol	0.00831765	₽ ০.০১
as	RUB	standard		narrowSymbol	1234565.0	₽ ১২,৩৪,৫৬৫.০০
as	RUB	standard		narrowSymbol	-1230.05	-₽ ১,২৩০.০৫
as	EGP	standard		narrowSymbol	0.0	E£ ০.০০
as	EGP	standard		narrowSymbol	1.2	E£ ১.২০
