locale	currency	currency_format_type	number_format_length	currency_display	input	expected
ar	AED	accounting	short	narrowSymbol	0.0	؜0 د.إ.‏
ar	AED	accounting	short	narrowSymbol	1.2	؜1.2 د.إ.‏
ar	AED	accounting	short	narrowSymbol	0.00831765	؜0.0083 د.إ.‏
ar	AED	accounting	short	narrowSymbol	1234565.0	‏1.2 مليون د.إ.‏
ar	AED	accounting	short	narrowSymbol	-1230.05	‎-‏1.2 ألف د.إ.‏
ar	AFN	accounting	short	narrowSymbol	0.0	؜0؋
ar	AFN	accounting	short	narrowSymbol	1.2	؜1.2؋
ar	AFN	accounting	short	narrowSymbol	0.00831765	؜0.0083؋
ar	AFN	accounting	short	narrowSymbol	1234565.0	‏1.2 مليون ؋
ar	AFN	accounting	short	narrowSymbol	-1230.05	‎-‏1.2 ألف ؋
ar	ALL	accounting	short	narrowSymbol	0.0	؜0 ALL
ar	ALL	accounting	short	narrowSymbol	1.2	؜1.2 ALL
ar	ALL	accounting	short	narrowSymbol	0.00831765	؜0.0083 ALL
ar	ALL	accounting	short	narrowSymbol	1234565.0	‏1.2 مليون ALL
ar	ALL	accounting	short	narrowSymbol	-1230.05	‎-‏1.2 ألف ALL
ar	AMD	accounting	short	narrowSymbol	0.0	؜0֏
ar	AMD	accounting	short	narrowSymbol	1.2	؜1.2֏
ar	AMD	accounting	short	narrowSymbol	0.00831765	؜0.0083֏
ar	AMD	accounting	short	narrowSymbol	1234565.0	‏1.2 مليون ֏
ar	AMD	accounting	short	narrowSymbol	-1230.05	‎-‏1.2 ألف ֏
ar	AOA	accounting	short	narrowSymbol	0.0	؜0 Kz
ar	AOA	accounting	short	narrowSymbol	1.2	؜1.2 Kz
ar	AOA	accounting	short	narrowSymbol	0.00831765	؜0.0083 Kz
ar	AOA	accounting	short	narrowSymbol	1234565.0	‏1.2 مليون Kz
ar	AOA	accounting	short	narrowSymbol	-1230.05	‎-‏1.2 ألف Kz
ar	ARS	accounting	short	narrowSymbol	0.0	؜0 AR$
ar	ARS	accounting	short	narrowSymbol	1.2	؜1.2 AR$
ar	ARS	accounting	short	narrowSymbol	0.00831765	؜0.0083 AR$
ar	ARS	accounting	short	narrowSymbol	1234565.0	‏1.2 مليون AR$
ar	ARS	accounting	short	narrowSymbol	-1230.05	‎-‏1.2 ألف AR$
ar	AUD	accounting	short	narrowSymbol	0.0	؜0 AU$
ar	AUD	accounting	short	narrowSymbol	1.2	؜1.2 AU$
ar	AUD	accounting	short	narrowSymbol	0.00831765	؜0.0083 AU$
ar	AUD	accounting	short	narrowSymbol	1234565.0	‏1.2 مليون AU$
