locale	currency	currency_format_type	number_format_length	currency_display	input	expected
ar	AED	standard	short	narrowSymbol	0.0	‏0 د.إ.‏
ar	AED	standard	short	narrowSymbol	1.2	‏1.2 د.إ.‏
ar	AED	standard	short	narrowSymbol	0.00831765	‏0.0083 د.إ.‏
ar	AED	standard	short	narrowSymbol	1234565.0	‏1.2 مليون د.إ.‏
ar	AED	standard	short	narrowSymbol	-1230.05	‎-‏1.2 ألف د.إ.‏
ar	AFN	standard	short	narrowSymbol	0.0	‏0 ؋
ar	AFN	standard	short	narrowSymbol	1.2	‏1.2 ؋
ar	AFN	standard	short	narrowSymbol	0.00831765	‏0.0083 ؋
ar	AFN	standard	short	narrowSymbol	1234565.0	‏1.2 مليون ؋
ar	AFN	standard	short	narrowSymbol	-1230.05	‎-‏1.2 ألف ؋
ar	ALL	standard	short	narrowSymbol	0.0	‏0 ALL
ar	ALL	standard	short	narrowSymbol	1.2	‏1.2 ALL
ar	ALL	standard	short	narrowSymbol	0.00831765	‏0.0083 ALL
ar	ALL	standard	short	narrowSymbol	1234565.0	‏1.2 مليون ALL
ar	ALL	standard	short	narrowSymbol	-1230.05	‎-‏1.2 ألف ALL
ar	AMD	standard	short	narrowSymbol	0.0	‏0 ֏
ar	AMD	standard	short	narrowSymbol	1.2	‏1.2 ֏
ar	AMD	standard	short	narrowSymbol	0.00831765	‏0.0083 ֏
ar	AMD	standard	short	narrowSymbol	1234565.0	‏1.2 مليون ֏
ar	AMD	standard	short	narrowSymbol	-1230.05	‎-‏1.2 ألف ֏
ar	AOA	standard	short	narrowSymbol	0.0	‏0 Kz
ar	AOA	standard	short	narrowSymbol	1.2	‏1.2 Kz
ar	AOA	standard	short	narrowSymbol	0.00831765	‏0.0083 Kz
ar	AOA	standard	short	narrowSymbol	1234565.0	‏1.2 مليون Kz
ar	AOA	standard	short	narrowSymbol	-1230.05	‎-‏1.2 ألف Kz
ar	ARS	standard	short	narrowSymbol	0.0	‏0 AR$
ar	ARS	standard	short	narrowSymbol	1.2	‏1.2 AR$
ar	ARS	standard	short	narrowSymbol	0.00831765	‏0.0083 AR$
ar	ARS	standard	short	narrowSymbol	1234565.0	‏1.2 مليون AR$
ar	ARS	standard	short	narrowSymbol	-1230.05	‎-‏1.2 ألف AR$
ar	AUD	standard	short	narrowSymbol	0.0	‏0 AU$
ar	AUD	standard	short	narrowSymbol	1.2	‏1.2 AU$
ar	AUD	standard	short	narrowSymbol	0.00831765	‏0.0083 AU$
ar	AUD	standard	short	narrowSymbol	1234565.0	‏1.2 مليون AU$
ar	AUD	standard	short	narrowSymbol	-1230.05	‎-‏1.2 ألف AU$
ar	AWG	standard	short	narrowSymbol	0.0	‏0 AWG
ar	AWG	standard	short	narrowSymbol	1.2	‏1.2 AWG
ar	AWG	standard	short	narrowSymbol	0.00831765	‏0.0083 AWG
ar	AWG	standard	short	narrowSymbol	1234565.0	‏1.2 مليون AWG
