#locale	currency	currency_format_length	currency_format_type	currency_display	input	expected
ar	AED	short	standard	symbol	0.0	‏0 د.إ.‏
ar	AED	short	standard	symbol	1.2	‏1.2 د.إ.‏
ar	AED	short	standard	symbol	0.00831765	‏0.0083 د.إ.‏
ar	AED	short	standard	symbol	1234565.0	‏1.2 مليون د.إ.‏
ar	AED	short	standard	symbol	-1230.05	‎-‏1.2 ألف د.إ.‏
ar	AFN	short	standard	symbol	0.0	‏0 AFN
ar	AFN	short	standard	symbol	1.2	‏1.2 AFN
ar	AFN	short	standard	symbol	0.00831765	‏0.0083 AFN
ar	AFN	short	standard	symbol	1234565.0	‏1.2 مليون AFN
ar	AFN	short	standard	symbol	-1230.05	‎-‏1.2 ألف AFN
ar	ALL	short	standard	symbol	0.0	‏0 ALL
ar	ALL	short	standard	symbol	1.2	‏1.2 ALL
ar	ALL	short	standard	symbol	0.00831765	‏0.0083 ALL
ar	ALL	short	standard	symbol	1234565.0	‏1.2 مليون ALL
ar	ALL	short	standard	symbol	-1230.05	‎-‏1.2 ألف ALL
ar	AMD	short	standard	symbol	0.0	‏0 AMD
ar	AMD	short	standard	symbol	1.2	‏1.2 AMD
ar	AMD	short	standard	symbol	0.00831765	‏0.0083 AMD
ar	AMD	short	standard	symbol	1234565.0	‏1.2 مليون AMD
ar	AMD	short	standard	symbol	-1230.05	‎-‏1.2 ألف AMD
ar	AOA	short	standard	symbol	0.0	‏0 AOA
ar	AOA	short	standard	symbol	1.2	‏1.2 AOA
ar	AOA	short	standard	symbol	0.00831765	‏0.0083 AOA
ar	AOA	short	standard	symbol	1234565.0	‏1.2 مليون AOA
ar	AOA	short	standard	symbol	-1230.05	‎-‏1.2 ألف AOA
ar	ARS	short	standard	symbol	0.0	‏0 ARS
ar	ARS	short	standard	symbol	1.2	‏1.2 ARS
ar	ARS	short	standard	symbol	0.00831765	‏0.0083 ARS
ar	ARS	short	standard	symbol	1234565.0	‏1.2 مليون ARS
ar	ARS	short	standard	symbol	-1230.05	‎-‏1.2 ألف ARS
ar	AUD	short	standard	symbol	0.0	‏0 AU$
ar	AUD	short	standard	symbol	1.2	‏1.2 AU$
ar	AUD	short	standard	symbol	0.00831765	‏0.0083 AU$
ar	AUD	short	standard	symbol	1234565.0	‏1.2 مليون AU$
ar	AUD	short	standard	symbol	-1230.05	‎-‏1.2 ألف AU$
ar	AWG	short	standard	symbol	0.0	‏0 AWG
ar	AWG	short	standard	symbol	1.2	‏1.2 AWG
ar	AWG	short	standard	symbol	0.00831765	‏0.0083 AWG
