locale	currency	currency_format_length	currency_format_type	currency_display	input	expected
ar	AED	short	standard	narrowSymbol	0.0	‏0 د.إ.‏
ar	AED	short	standard	narrowSymbol	1.2	‏1.2 د.إ.‏
ar	AED	short	standard	narrowSymbol	0.00831765	‏0.0083 د.إ.‏
ar	AED	short	standard	narrowSymbol	1234565.0	‏1.2 مليون د.إ.‏
ar	AED	short	standard	narrowSymbol	-1230.05	‎-‏1.2 ألف د.إ.‏
ar	AFN	short	standard	narrowSymbol	0.0	‏0 ؋
ar	AFN	short	standard	narrowSymbol	1.2	‏1.2 ؋
ar	AFN	short	standard	narrowSymbol	0.00831765	‏0.0083 ؋
ar	AFN	short	standard	narrowSymbol	1234565.0	‏1.2 مليون ؋
ar	AFN	short	standard	narrowSymbol	-1230.05	‎-‏1.2 ألف ؋
ar	ALL	short	standard	narrowSymbol	0.0	‏0 ALL
ar	ALL	short	standard	narrowSymbol	1.2	‏1.2 ALL
ar	ALL	short	standard	narrowSymbol	0.00831765	‏0.0083 ALL
ar	ALL	short	standard	narrowSymbol	1234565.0	‏1.2 مليون ALL
ar	ALL	short	standard	narrowSymbol	-1230.05	‎-‏1.2 ألف ALL
ar	AMD	short	standard	narrowSymbol	0.0	‏0 ֏
ar	AMD	short	standard	narrowSymbol	1.2	‏1.2 ֏
ar	AMD	short	standard	narrowSymbol	0.00831765	‏0.0083 ֏
ar	AMD	short	standard	narrowSymbol	1234565.0	‏1.2 مليون ֏
ar	AMD	short	standard	narrowSymbol	-1230.05	‎-‏1.2 ألف ֏
ar	AOA	short	standard	narrowSymbol	0.0	‏0 Kz
ar	AOA	short	standard	narrowSymbol	1.2	‏1.2 Kz
ar	AOA	short	standard	narrowSymbol	0.00831765	‏0.0083 Kz
ar	AOA	short	standard	narrowSymbol	1234565.0	‏1.2 مليون Kz
ar	AOA	short	standard	narrowSymbol	-1230.05	‎-‏1.2 ألف Kz
ar	ARS	short	standard	narrowSymbol	0.0	‏0 AR$
ar	ARS	short	standard	narrowSymbol	1.2	‏1.2 AR$
ar	ARS	short	standard	narrowSymbol	0.00831765	‏0.0083 AR$
