locale	currency	currency_format_type	number_format_length	currency_display	input	expected
ar	AED	standard	short	symbol	0.0	‏0 د.إ.‏
ar	AED	standard	short	symbol	1.2	‏1.2 د.إ.‏
ar	AED	standard	short	symbol	0.00831765	‏0.0083 د.إ.‏
ar	AED	standard	short	symbol	1234565.0	‏1.2 مليون د.إ.‏
ar	AED	standard	short	symbol	-1230.05	‎-‏1.2 ألف د.إ.‏
ar	AFN	standard	short	symbol	0.0	‏0 AFN
ar	AFN	standard	short	symbol	1.2	‏1.2 AFN
ar	AFN	standard	short	symbol	0.00831765	‏0.0083 AFN
ar	AFN	standard	short	symbol	1234565.0	‏1.2 مليون AFN
ar	AFN	standard	short	symbol	-1230.05	‎-‏1.2 ألف AFN
ar	ALL	standard	short	symbol	0.0	‏0 ALL
ar	ALL	standard	short	symbol	1.2	‏1.2 ALL
ar	ALL	standard	short	symbol	0.00831765	‏0.0083 ALL
ar	ALL	standard	short	symbol	1234565.0	‏1.2 مليون ALL
ar	ALL	standard	short	symbol	-1230.05	‎-‏1.2 ألف ALL
ar	AMD	standard	short	symbol	0.0	‏0 AMD
ar	AMD	standard	short	symbol	1.2	‏1.2 AMD
ar	AMD	standard	short	symbol	0.00831765	‏0.0083 AMD
ar	AMD	standard	short	symbol	1234565.0	‏1.2 مليون AMD
ar	AMD	standard	short	symbol	-1230.05	‎-‏1.2 ألف AMD
ar	AOA	standard	short	symbol	0.0	‏0 AOA
ar	AOA	standard	short	symbol	1.2	‏1.2 AOA
ar	AOA	standard	short	symbol	0.00831765	‏0.0083 AOA
ar	AOA	standard	short	symbol	1234565.0	‏1.2 مليون AOA
ar	AOA	standard	short	symbol	-1230.05	‎-‏1.2 ألف AOA
ar	ARS	standard	short	symbol	0.0	‏0 ARS
ar	ARS	standard	short	symbol	1.2	‏1.2 ARS
ar	ARS	standard	short	symbol	0.00831765	‏0.0083 ARS
ar	ARS	standard	short	symbol	1234565.0	‏1.2 مليون ARS
ar	ARS	standard	short	symbol	-1230.05	‎-‏1.2 ألف ARS
ar	AUD	standard	short	symbol	0.0	‏0 AU$
ar	AUD	standard	short	symbol	1.2	‏1.2 AU$
ar	AUD	standard	short	symbol	0.00831765	‏0.0083 AU$
