locale	currency	currency_format_type	number_format_length	currency_display	input	expected
af	USD	accounting	long	code	0.0	USD 0
af	USD	accounting	long	code	1.2	USD 1,2
af	USD	accounting	long	code	0.00831765	USD 0,0083
af	USD	accounting	long	code	1234565.0	USD 1,2 m
af	USD	accounting	long	code	-1230.05	-USD 1,2 k
af	EUR	accounting	long	code	0.0	EUR 0
af	EUR	accounting	long	code	1.2	EUR 1,2
af	EUR	accounting	long	code	0.00831765	EUR 0,0083
af	EUR	accounting	long	code	1234565.0	EUR 1,2 m
af	EUR	accounting	long	code	-1230.05	-EUR 1,2 k
af	JPY	accounting	long	code	0.0	JPY 0
af	JPY	accounting	long	code	1.2	JPY 1,2
af	JPY	accounting	long	code	0.00831765	JPY 0,0083
af	JPY	accounting	long	code	1234565.0	JPY 1,2 m
af	JPY	accounting	long	code	-1230.05	-JPY 1,2 k
af	RUB	accounting	long	code	0.0	RUB 0
af	RUB	accounting	long	code	1.2	RUB 1,2
af	RUB	accounting	long	code	0.00831765	RUB 0,0083
af	RUB	accounting	long	code	1234565.0	RUB 1,2 m
af	RUB	accounting	long	code	-1230.05	-RUB 1,2 k
af	EGP	accounting	long	code	0.0	EGP 0
af	EGP	accounting	long	code	1.2	EGP 1,2
af	EGP	accounting	long	code	0.00831765	EGP 0,0083
af	EGP	accounting	long	code	1234565.0	EGP 1,2 m
af	EGP	accounting	long	code	-1230.05	-EGP 1,2 k
am	USD	accounting	long	code	0.0	USD 0
am	USD	accounting	long	code	1.2	USD 1.2
am	USD	accounting	long	code	0.00831765	USD 0.0083
am	USD	accounting	long	code	1234565.0	USD 1.2 ሚ
am	USD	accounting	long	code	-1230.05	-USD 1.2 ሺ
am	EUR	accounting	long	code	0.0	EUR 0
am	EUR	accounting	long	code	1.2	EUR 1.2
am	EUR	accounting	long	code	0.00831765	EUR 0.0083
am	EUR	accounting	long	code	1234565.0	EUR 1.2 ሚ
am	EUR	accounting	long	code	-1230.05	-EUR 1.2 ሺ
am	JPY	accounting	long	code	0.0	JPY 0
am	JPY	accounting	long	code	1.2	JPY 1.2
am	JPY	accounting	long	code	0.00831765	JPY 0.0083
am	JPY	accounting	long	code	1234565.0	JPY 1.2 ሚ
am	JPY	accounting	long	code	-1230.05	-JPY 1.2 ሺ
am	RUB	accounting	long	code	0.0	RUB 0
am	RUB	accounting	long	code	1.2	RUB 1.2
am	RUB	accounting	long	code	0.00831765	RUB 0.0083
am	RUB	accounting	long	code	1234565.0	RUB 1.2 ሚ
am	RUB	accounting	long	code	-1230.05	-RUB 1.2 ሺ
am	EGP	accounting	long	code	0.0	EGP 0
am	EGP	accounting	long	code	1.2	EGP 1.2
am	EGP	accounting	long	code	0.00831765	EGP 0.0083
am	EGP	accounting	long	code	1234565.0	EGP 1.2 ሚ
am	EGP	accounting	long	code	-1230.05	-EGP 1.2 ሺ
as	USD	accounting	long	code	0.0	USD ০
as	USD	accounting	long	code	1.2	USD ১.২
as	USD	accounting	long	code	0.00831765	USD ০.০০৮৩
as	USD	accounting	long	code	1234565.0	USD ১.২ নিযুত
as	USD	accounting	long	code	-1230.05	-USD ১.২ হাজাৰ
as	EUR	accounting	long	code	0.0	EUR ০
as	EUR	accounting	long	code	1.2	EUR ১.২
as	EUR	accounting	long	code	0.00831765	EUR ০.০০৮৩
as	EUR	accounting	long	code	1234565.0	EUR ১.২ নিযুত
as	EUR	accounting	long	code	-1230.05	-EUR ১.২ হাজাৰ
as	JPY	accounting	long	code	0.0	JPY ০
as	JPY	accounting	long	code	1.2	JPY ১.২
as	JPY	accounting	long	code	0.00831765	JPY ০.০০৮৩
as	JPY	accounting	long	code	1234565.0	JPY ১.২ নিযুত
as	JPY	accounting	long	code	-1230.05	-JPY ১.২ হাজাৰ
as	RUB	accounting	long	code	0.0	RUB ০
as	RUB	accounting	long	code	1.2	RUB ১.২
as	RUB	accounting	long	code	0.00831765	RUB ০.০০৮৩
as	RUB	accounting	long	code	1234565.0	RUB ১.২ নিযুত
as	RUB	accounting	long	code	-1230.05	-RUB ১.২ হাজাৰ
as	EGP	accounting	long	code	0.0	EGP ০
as	EGP	accounting	long	code	1.2	EGP ১.২
as	EGP	accounting	long	code	0.00831765	EGP ০.০০৮৩
as	EGP	accounting	long	code	1234565.0	EGP ১.২ নিযুত
as	EGP	accounting	long	code	-1230.05	-EGP ১.২ হাজাৰ
az	USD	accounting	long	code	0.0	0 USD
az	USD	accounting	long	code	1.2	1,2 USD
az	USD	accounting	long	code	0.00831765	0,0083 USD
az	USD	accounting	long	code	1234565.0	1,2 mln USD
az	USD	accounting	long	code	-1230.05	-1,2K USD
az	EUR	accounting	long	code	0.0	0 EUR
az	EUR	accounting	long	code	1.2	1,2 EUR
az	EUR	accounting	long	code	0.00831765	0,0083 EUR
az	EUR	accounting	long	code	1234565.0	1,2 mln EUR
az	EUR	accounting	long	code	-1230.05	-1,2K EUR
az	JPY	accounting	long	code	0.0	0 JPY
az	JPY	accounting	long	code	1.2	1,2 JPY
az	JPY	accounting	long	code	0.00831765	0,0083 JPY
az	JPY	accounting	long	code	1234565.0	1,2 mln JPY
az	JPY	accounting	long	code	-1230.05	-1,2K JPY
az	RUB	accounting	long	code	0.0	0 RUB
az	RUB	accounting	long	code	1.2	1,2 RUB
az	RUB	accounting	long	code	0.00831765	0,0083 RUB
az	RUB	accounting	long	code	1234565.0	1,2 mln RUB
az	RUB	accounting	long	code	-1230.05	-1,2K RUB
az	EGP	accounting	long	code	0.0	0 EGP
az	EGP	accounting	long	code	1.2	1,2 EGP
az	EGP	accounting	long	code	0.00831765	0,0083 EGP
az	EGP	accounting	long	code	1234565.0	1,2 mln EGP
az	EGP	accounting	long	code	-1230.05	-1,2K EGP
be	USD	accounting	long	code	0.0	0 USD
be	USD	accounting	long	code	1.2	1,2 USD
be	USD	accounting	long	code	0.00831765	0,0083 USD
be	USD	accounting	long	code	1234565.0	1,2 млн USD
be	USD	accounting	long	code	-1230.05	-1,2 тыс. USD
be	EUR	accounting	long	code	0.0	0 EUR
be	EUR	accounting	long	code	1.2	1,2 EUR
be	EUR	accounting	long	code	0.00831765	0,0083 EUR
be	EUR	accounting	long	code	1234565.0	1,2 млн EUR
be	EUR	accounting	long	code	-1230.05	-1,2 тыс. EUR
be	JPY	accounting	long	code	0.0	0 JPY
be	JPY	accounting	long	code	1.2	1,2 JPY
be	JPY	accounting	long	code	0.00831765	0,0083 JPY
be	JPY	accounting	long	code	1234565.0	1,2 млн JPY
be	JPY	accounting	long	code	-1230.05	-1,2 тыс. JPY
be	RUB	accounting	long	code	0.0	0 RUB
be	RUB	accounting	long	code	1.2	1,2 RUB
be	RUB	accounting	long	code	0.00831765	0,0083 RUB
be	RUB	accounting	long	code	1234565.0	1,2 млн RUB
be	RUB	accounting	long	code	-1230.05	-1,2 тыс. RUB
be	EGP	accounting	long	code	0.0	0 EGP
be	EGP	accounting	long	code	1.2	1,2 EGP
be	EGP	accounting	long	code	0.00831765	0,0083 EGP
be	EGP	accounting	long	code	1234565.0	1,2 млн EGP
be	EGP	accounting	long	code	-1230.05	-1,2 тыс. EGP
bg	USD	accounting	long	code	0.0	0 USD
bg	USD	accounting	long	code	1.2	1,2 USD
bg	USD	accounting	long	code	0.00831765	0,0083 USD
bg	USD	accounting	long	code	1234565.0	1,2 млн. USD
bg	USD	accounting	long	code	-1230.05	-1,2 хил. USD
bg	EUR	accounting	long	code	0.0	0 EUR
bg	EUR	accounting	long	code	1.2	1,2 EUR
bg	EUR	accounting	long	code	0.00831765	0,0083 EUR
bg	EUR	accounting	long	code	1234565.0	1,2 млн. EUR
bg	EUR	accounting	long	code	-1230.05	-1,2 хил. EUR
bg	JPY	accounting	long	code	0.0	0 JPY
bg	JPY	accounting	long	code	1.2	1,2 JPY
bg	JPY	accounting	long	code	0.00831765	0,0083 JPY
bg	JPY	accounting	long	code	1234565.0	1,2 млн. JPY
bg	JPY	accounting	long	code	-1230.05	-1,2 хил. JPY
bg	RUB	accounting	long	code	0.0	0 RUB
bg	RUB	accounting	long	code	1.2	1,2 RUB
bg	RUB	accounting	long	code	0.00831765	0,0083 RUB
bg	RUB	accounting	long	code	1234565.0	1,2 млн. RUB
bg	RUB	accounting	long	code	-1230.05	-1,2 хил. RUB
bg	EGP	accounting	long	code	0.0	0 EGP
bg	EGP	accounting	long	code	1.2	1,2 EGP
bg	EGP	accounting	long	code	0.00831765	0,0083 EGP
bg	EGP	accounting	long	code	1234565.0	1,2 млн. EGP
bg	EGP	accounting	long	code	-1230.05	-1,2 хил. EGP
bs	USD	accounting	long	code	0.0	0 USD
bs	USD	accounting	long	code	1.2	1,2 USD
bs	USD	accounting	long	code	0.00831765	0,0083 USD
bs	USD	accounting	long	code	1234565.0	1,2 mil. USD
bs	USD	accounting	long	code	-1230.05	-1,2 hilj. USD
bs	EUR	accounting	long	code	0.0	0 EUR
bs	EUR	accounting	long	code	1.2	1,2 EUR
bs	EUR	accounting	long	code	0.00831765	0,0083 EUR
bs	EUR	accounting	long	code	1234565.0	1,2 mil. EUR
bs	EUR	accounting	long	code	-1230.05	-1,2 hilj. EUR
bs	JPY	accounting	long	code	0.0	0 JPY
bs	JPY	accounting	long	code	1.2	1,2 JPY
bs	JPY	accounting	long	code	0.00831765	0,0083 JPY
bs	JPY	accounting	long	code	1234565.0	1,2 mil. JPY
bs	JPY	accounting	long	code	-1230.05	-1,2 hilj. JPY
bs	RUB	accounting	long	code	0.0	0 RUB
bs	RUB	accounting	long	code	1.2	1,2 RUB
bs	RUB	accounting	long	code	0.00831765	0,0083 RUB
bs	RUB	accounting	long	code	1234565.0	1,2 mil. RUB
bs	RUB	accounting	long	code	-1230.05	-1,2 hilj. RUB
bs	EGP	accounting	long	code	0.0	0 EGP
bs	EGP	accounting	long	code	1.2	1,2 EGP
bs	EGP	accounting	long	code	0.00831765	0,0083 EGP
bs	EGP	accounting	long	code	1234565.0	1,2 mil. EGP
bs	EGP	accounting	long	code	-1230.05	-1,2 hilj. EGP
ca	USD	accounting	long	code	0.0	0 USD
ca	USD	accounting	long	code	1.2	1,2 USD
ca	USD	accounting	long	code	0.00831765	0,0083 USD
ca	USD	accounting	long	code	1234565.0	1,2 M USD
ca	USD	accounting	long	code	-1230.05	-1,2 k USD
ca	EUR	accounting	long	code	0.0	0 EUR
ca	EUR	accounting	long	code	1.2	1,2 EUR
ca	EUR	accounting	long	code	0.00831765	0,0083 EUR
ca	EUR	accounting	long	code	1234565.0	1,2 M EUR
ca	EUR	accounting	long	code	-1230.05	-1,2 k EUR
ca	JPY	accounting	long	code	0.0	0 JPY
ca	JPY	accounting	long	code	1.2	1,2 JPY
ca	JPY	accounting	long	code	0.00831765	0,0083 JPY
ca	JPY	accounting	long	code	1234565.0	1,2 M JPY
ca	JPY	accounting	long	code	-1230.05	-1,2 k JPY
ca	RUB	accounting	long	code	0.0	0 RUB
ca	RUB	accounting	long	code	1.2	1,2 RUB
ca	RUB	accounting	long	code	0.00831765	0,0083 RUB
ca	RUB	accounting	long	code	1234565.0	1,2 M RUB
ca	RUB	accounting	long	code	-1230.05	-1,2 k RUB
ca	EGP	accounting	long	code	0.0	0 EGP
ca	EGP	accounting	long	code	1.2	1,2 EGP
ca	EGP	accounting	long	code	0.00831765	0,0083 EGP
ca	EGP	accounting	long	code	1234565.0	1,2 M EGP
ca	EGP	accounting	long	code	-1230.05	-1,2 k EGP
cs	USD	accounting	long	code	0.0	0 USD
cs	USD	accounting	long	code	1.2	1,2 USD
cs	USD	accounting	long	code	0.00831765	0,0083 USD
cs	USD	accounting	long	code	1234565.0	1,2 mil. USD
cs	USD	accounting	long	code	-1230.05	-1,2 tis. USD
cs	EUR	accounting	long	code	0.0	0 EUR
cs	EUR	accounting	long	code	1.2	1,2 EUR
cs	EUR	accounting	long	code	0.00831765	0,0083 EUR
cs	EUR	accounting	long	code	1234565.0	1,2 mil. EUR
cs	EUR	accounting	long	code	-1230.05	-1,2 tis. EUR
cs	JPY	accounting	long	code	0.0	0 JPY
cs	JPY	accounting	long	code	1.2	1,2 JPY
cs	JPY	accounting	long	code	0.00831765	0,0083 JPY
cs	JPY	accounting	long	code	1234565.0	1,2 mil. JPY
cs	JPY	accounting	long	code	-1230.05	-1,2 tis. JPY
cs	RUB	accounting	long	code	0.0	0 RUB
cs	RUB	accounting	long	code	1.2	1,2 RUB
cs	RUB	accounting	long	code	0.00831765	0,0083 RUB
cs	RUB	accounting	long	code	1234565.0	1,2 mil. RUB
cs	RUB	accounting	long	code	-1230.05	-1,2 tis. RUB
cs	EGP	accounting	long	code	0.0	0 EGP
cs	EGP	accounting	long	code	1.2	1,2 EGP
cs	EGP	accounting	long	code	0.00831765	0,0083 EGP
cs	EGP	accounting	long	code	1234565.0	1,2 mil. EGP
cs	EGP	accounting	long	code	-1230.05	-1,2 tis. EGP
cy	USD	accounting	long	code	0.0	USD 0
cy	USD	accounting	long	code	1.2	USD 1.2
cy	USD	accounting	long	code	0.00831765	USD 0.0083
cy	USD	accounting	long	code	1234565.0	USD 1.2M
cy	USD	accounting	long	code	-1230.05	-USD 1.2K
cy	EUR	accounting	long	code	0.0	EUR 0
