# locale	currency	currency_format_length	currency_format_type	currency_display	input	expected
af	USD	standard	standard	name	1.2	1,20 VSA-dollar
af	USD	standard	standard	name	-1230.05	-1 230,05 VSA-dollar
af	JPY	standard	standard	name	1.2	1 Japannese jen
af	JPY	standard	standard	name	-1230.05	-1 230 Japannese jen
am	USD	standard	standard	name	1.2	1.20 የአሜሪካን ዶላር
am	USD	standard	standard	name	-1230.05	-1,230.05 የአሜሪካን ዶላር
am	JPY	standard	standard	name	1.2	1 የጃፓን የን
am	JPY	standard	standard	name	-1230.05	-1,230 የጃፓን የን
as	USD	standard	standard	name	1.2	১.২০ ইউ. এছ. ডলাৰ
as	USD	standard	standard	name	-1230.05	-১,২৩০.০৫ ইউ. এছ. ডলাৰ
as	JPY	standard	standard	name	1.2	১ জাপানী য়েন
as	JPY	standard	standard	name	-1230.05	-১,২৩০ জাপানী য়েন
az	USD	standard	standard	name	1.2	1,20 ABŞ dolları
az	USD	standard	standard	name	-1230.05	-1.230,05 ABŞ dolları
az	JPY	standard	standard	name	1.2	1 Yaponiya yeni
az	JPY	standard	standard	name	-1230.05	-1.230 Yaponiya yeni
be	USD	standard	standard	name	1.2	1,20 долара ЗША
be	USD	standard	standard	name	-1230.05	-1230,05 долара ЗША
be	JPY	standard	standard	name	1.2	1 японская іена
be	JPY	standard	standard	name	-1230.05	-1230 японскіх іен
bg	USD	standard	standard	name	1.2	1,20 щатски долара
bg	USD	standard	standard	name	-1230.05	-1230,05 щатски долара
bg	JPY	standard	standard	name	1.2	1 японска йена
bg	JPY	standard	standard	name	-1230.05	-1230 японски йени
bs	USD	standard	standard	name	1.2	1,20 američkih dolara
bs	USD	standard	standard	name	-1230.05	-1.230,05 američkih dolara
bs	JPY	standard	standard	name	1.2	1 japanski jen
bs	JPY	standard	standard	name	-1230.05	-1.230 japanskih jena
ca	USD	standard	standard	name	1.2	1,20 dòlars dels Estats Units
ca	USD	standard	standard	name	-1230.05	-1.230,05 dòlars dels Estats Units
ca	JPY	standard	standard	name	1.2	1 ien
ca	JPY	standard	standard	name	-1230.05	-1.230 iens
cs	USD	standard	standard	name	1.2	1,20 amerického dolaru
cs	USD	standard	standard	name	-1230.05	-1 230,05 amerického dolaru
cs	JPY	standard	standard	name	1.2	1 japonský jen
cs	JPY	standard	standard	name	-1230.05	-1 230 japonských jenů
cy	USD	standard	standard	name	1.2	1.20 doler UDA
cy	USD	standard	standard	name	-1230.05	-1,230.05 doler UDA
cy	JPY	standard	standard	name	1.2	1 yen Japan
cy	JPY	standard	standard	name	-1230.05	-1,230 yen Japan
da	USD	standard	standard	name	1.2	1,20 amerikansk dollar
da	USD	standard	standard	name	-1230.05	-1.230,05 amerikanske dollar
da	JPY	standard	standard	name	1.2	1 japansk yen
da	JPY	standard	standard	name	-1230.05	-1.230 japanske yen
el	USD	standard	standard	name	1.2	1,20 δολάρια ΗΠΑ
el	USD	standard	standard	name	-1230.05	-1.230,05 δολάρια ΗΠΑ
el	JPY	standard	standard	name	1.2	1 γιεν Ιαπωνίας
el	JPY	standard	standard	name	-1230.05	-1.230 γιεν Ιαπωνίας
en_AU	USD	standard	standard	name	1.2	1.20 US dollars
en_AU	USD	standard	standard	name	-1230.05	-1,230.05 US dollars
en_AU	JPY	standard	standard	name	1.2	1 Japanese yen
en_AU	JPY	standard	standard	name	-1230.05	-1,230 Japanese yen
en_CA	USD	standard	standard	name	1.2	1.20 US dollars
en_CA	USD	standard	standard	name	-1230.05	-1,230.05 US dollars
en_CA	JPY	standard	standard	name	1.2	1 Japanese yen
en_CA	JPY	standard	standard	name	-1230.05	-1,230 Japanese yen
en_GB	USD	standard	standard	name	1.2	1.20 US dollars
en_GB	USD	standard	standard	name	-1230.05	-1,230.05 US dollars
en_GB	JPY	standard	standard	name	1.2	1 Japanese yen
en_GB	JPY	standard	standard	name	-1230.05	-1,230 Japanese yen
en_IN	USD	standard	standard	name	1.2	1.20 US dollars
en_IN	USD	standard	standard	name	-1230.05	-1,230.05 US dollars
en_IN	JPY	standard	standard	name	1.2	1 Japanese yen
en_IN	JPY	standard	standard	name	-1230.05	-1,230 Japanese yen
es	USD	standard	standard	name	1.2	1,20 dólares estadounidenses
es	USD	standard	standard	name	-1230.05	-1230,05 dólares estadounidenses
es	JPY	standard	standard	name	1.2	1 yen japonés
es	JPY	standard	standard	name	-1230.05	-1230 yenes japoneses
es_419	USD	standard	standard	name	1.2	1.20 dólares estadounidenses
es_419	USD	standard	standard	name	-1230.05	-1,230.05 dólares estadounidenses
es_419	JPY	standard	standard	name	1.2	1 yen japonés
es_419	JPY	standard	standard	name	-1230.05	-1,230 yenes japoneses
es_MX	USD	standard	standard	name	1.2	1.20 dólares estadounidenses
es_MX	USD	standard	standard	name	-1230.05	-1,230.05 dólares estadounidenses
es_MX	JPY	standard	standard	name	1.2	1 yen japonés
es_MX	JPY	standard	standard	name	-1230.05	-1,230 yenes japoneses
es_US	USD	standard	standard	name	1.2	1.20 dólares estadounidenses
es_US	USD	standard	standard	name	-1230.05	-1,230.05 dólares estadounidenses
es_US	JPY	standard	standard	name	1.2	1 yen japonés
es_US	JPY	standard	standard	name	-1230.05	-1,230 yenes japoneses
et	USD	standard	standard	name	1.2	1,20 USA dollarit
et	USD	standard	standard	name	-1230.05	−1230,05 USA dollarit
et	JPY	standard	standard	name	1.2	1 Jaapani jeen
et	JPY	standard	standard	name	-1230.05	−1230 Jaapani jeeni
eu	USD	standard	standard	name	1.2	1,20 dolar estatubatuar
eu	USD	standard	standard	name	-1230.05	−1.230,05 dolar estatubatuar
eu	JPY	standard	standard	name	1.2	1 yen japoniar
eu	JPY	standard	standard	name	-1230.05	−1.230 yen japoniar
fa	USD	standard	standard	name	1.2	۱٫۲۰ دلار آمریکا
fa	USD	standard	standard	name	-1230.05	‎−۱٬۲۳۰٫۰۵ دلار آمریکا
fa	JPY	standard	standard	name	1.2	۱ ین ژاپن
fa	JPY	standard	standard	name	-1230.05	‎−۱٬۲۳۰ ین ژاپن
fi	USD	standard	standard	name	1.2	1,20 Yhdysvaltain dollaria
fi	USD	standard	standard	name	-1230.05	−1 230,05 Yhdysvaltain dollaria
fi	JPY	standard	standard	name	1.2	1 Japanin jeni
fi	JPY	standard	standard	name	-1230.05	−1 230 Japanin jeniä
fil	USD	standard	standard	name	1.2	1.20 dolyar ng US
fil	USD	standard	standard	name	-1230.05	-1,230.05 dolyar ng US
fil	JPY	standard	standard	name	1.2	1 Japanese yen
fil	JPY	standard	standard	name	-1230.05	-1,230 Japanese yen
fr	USD	standard	standard	name	1.2	1,20 dollar des États-Unis
fr	USD	standard	standard	name	-1230.05	-1 230,05 dollars des États-Unis
fr	JPY	standard	standard	name	1.2	1 yen japonais
fr	JPY	standard	standard	name	-1230.05	-1 230 yens japonais
fr_CA	USD	standard	standard	name	1.2	1,20 dollar des États-Unis
fr_CA	USD	standard	standard	name	-1230.05	-1 230,05 dollars des États-Unis
fr_CA	JPY	standard	standard	name	1.2	1 yen japonais
fr_CA	JPY	standard	standard	name	-1230.05	-1 230 yens japonais
ga	USD	standard	standard	name	1.2	1.20 dollar S.A.M.
ga	USD	standard	standard	name	-1230.05	-1,230.05 dollar S.A.M.
ga	JPY	standard	standard	name	1.2	1 yen na Seapáine
ga	JPY	standard	standard	name	-1230.05	-1,230 yen na Seapáine
gd	USD	standard	standard	name	1.2	1.20 dolar nan Stàitean Aonaichte
gd	USD	standard	standard	name	-1230.05	-1,230.05 dolar nan Stàitean Aonaichte
gd	JPY	standard	standard	name	1.2	1 yen Seapanach
gd	JPY	standard	standard	name	-1230.05	-1,230 yen Seapanach
gl	USD	standard	standard	name	1.2	1,20 dólares estadounidenses
gl	USD	standard	standard	name	-1230.05	-1.230,05 dólares estadounidenses
gl	JPY	standard	standard	name	1.2	1 ien xaponés
gl	JPY	standard	standard	name	-1230.05	-1.230 iens xaponeses
gu	USD	standard	standard	name	1.2	1.20 યુઍસ ડૉલર
gu	USD	standard	standard	name	-1230.05	-1,230.05 યુઍસ ડૉલર
gu	JPY	standard	standard	name	1.2	1 જાપાનીઝ યેન
gu	JPY	standard	standard	name	-1230.05	-1,230 જાપાનીઝ યેન
ha	USD	standard	standard	name	1.2	1.20 Dalar Amurka
ha	USD	standard	standard	name	-1230.05	-1,230.05 Dalar Amurka
ha	JPY	standard	standard	name	1.2	1 Yen na ƙasar Japan
ha	JPY	standard	standard	name	-1230.05	-1,230 Yen na ƙasar Japan
he	USD	standard	standard	name	1.2	1.20 דולר אמריקאי
he	USD	standard	standard	name	-1230.05	‎-1,230.05 דולר אמריקאי
he	JPY	standard	standard	name	1.2	1 ין יפני
he	JPY	standard	standard	name	-1230.05	‎-1,230 ין יפני
hi	USD	standard	standard	name	1.2	1.20 यूएस डॉलर
hi	USD	standard	standard	name	-1230.05	-1,230.05 यूएस डॉलर
hi	JPY	standard	standard	name	1.2	1 जापानी येन
hi	JPY	standard	standard	name	-1230.05	-1,230 जापानी येन
hi_Latn	USD	standard	standard	name	1.2	1.20 US dollars
hi_Latn	USD	standard	standard	name	-1230.05	-1,230.05 US dollars
hi_Latn	JPY	standard	standard	name	1.2	1 Japanese yen
hi_Latn	JPY	standard	standard	name	-1230.05	-1,230 Japanese yen
hr	USD	standard	standard	name	1.2	1,20 američkih dolara
hr	USD	standard	standard	name	-1230.05	−1.230,05 američkih dolara
hr	JPY	standard	standard	name	1.2	1 japanski jen
hr	JPY	standard	standard	name	-1230.05	−1.230 japanskih jena
hu	USD	standard	standard	name	1.2	1,20 USA-dollár
hu	USD	standard	standard	name	-1230.05	-1230,05 USA-dollár
hu	JPY	standard	standard	name	1.2	1 japán jen
hu	JPY	standard	standard	name	-1230.05	-1230 japán jen
hy	USD	standard	standard	name	1.2	1,20 ԱՄՆ դոլար
hy	USD	standard	standard	name	-1230.05	-1230,05 ԱՄՆ դոլար
hy	JPY	standard	standard	name	1.2	1 ճապոնական իեն
hy	JPY	standard	standard	name	-1230.05	-1230 ճապոնական իեն
id	USD	standard	standard	name	1.2	1,20 Dolar Amerika Serikat
id	USD	standard	standard	name	-1230.05	-1.230,05 Dolar Amerika Serikat
id	JPY	standard	standard	name	1.2	1 Yen Jepang
id	JPY	standard	standard	name	-1230.05	-1.230 Yen Jepang
ig	USD	standard	standard	name	1.2	1.20 Dollars US
ig	USD	standard	standard	name	-1230.05	-1,230.05 Dollars US
ig	JPY	standard	standard	name	1.2	1 Yen Japan
ig	JPY	standard	standard	name	-1230.05	-1,230 Yen Japan
is	USD	standard	standard	name	1.2	1,20 Bandaríkjadalir
is	USD	standard	standard	name	-1230.05	-1.230,05 Bandaríkjadalir
is	JPY	standard	standard	name	1.2	1 japanskt jen
is	JPY	standard	standard	name	-1230.05	-1.230 japönsk jen
it	USD	standard	standard	name	1.2	1,20 dollari statunitensi
it	USD	standard	standard	name	-1230.05	-1230,05 dollari statunitensi
it	JPY	standard	standard	name	1.2	1 yen giapponese
it	JPY	standard	standard	name	-1230.05	-1230 yen giapponesi
jv	USD	standard	standard	name	1.2	1,20 Dolar Amerika Serikat
jv	USD	standard	standard	name	-1230.05	-1.230,05 Dolar Amerika Serikat
jv	JPY	standard	standard	name	1.2	1 Yen Jepang
jv	JPY	standard	standard	name	-1230.05	-1.230 Yen Jepang
ka	USD	standard	standard	name	1.2	1,20 აშშ დოლარი
ka	USD	standard	standard	name	-1230.05	-1230,05 აშშ დოლარი
ka	JPY	standard	standard	name	1.2	1 იაპონური იენი
ka	JPY	standard	standard	name	-1230.05	-1230 იაპონური იენი
