# locale	currency	currency_format_length	currency_format_type	currency_display	input	expected
en	AED	short	standard	code	1.2	AED 1.2
en	AED	short	standard	code	-1230.05	-AED 1.2K
en	AFN	short	standard	code	1.2	AFN 1.2
en	AFN	short	standard	code	-1230.05	-AFN 1.2K
en	ALL	short	standard	code	1.2	ALL 1.2
en	ALL	short	standard	code	-1230.05	-ALL 1.2K
en	AMD	short	standard	code	1.2	AMD 1.2
en	AMD	short	standard	code	-1230.05	-AMD 1.2K
en	AOA	short	standard	code	1.2	AOA 1.2
en	AOA	short	standard	code	-1230.05	-AOA 1.2K
en	ARS	short	standard	code	1.2	ARS 1.2
en	ARS	short	standard	code	-1230.05	-ARS 1.2K
en	AUD	short	standard	code	1.2	AUD 1.2
en	AUD	short	standard	code	-1230.05	-AUD 1.2K
en	AWG	short	standard	code	1.2	AWG 1.2
en	AWG	short	standard	code	-1230.05	-AWG 1.2K
en	AZN	short	standard	code	1.2	AZN 1.2
en	AZN	short	standard	code	-1230.05	-AZN 1.2K
en	BAM	short	standard	code	1.2	BAM 1.2
en	BAM	short	standard	code	-1230.05	-BAM 1.2K
en	BBD	short	standard	code	1.2	BBD 1.2
en	BBD	short	standard	code	-1230.05	-BBD 1.2K
en	BDT	short	standard	code	1.2	BDT 1.2
en	BDT	short	standard	code	-1230.05	-BDT 1.2K
en	BHD	short	standard	code	1.2	BHD 1.2
en	BHD	short	standard	code	-1230.05	-BHD 1.2K
en	BIF	short	standard	code	1.2	BIF 1.2
en	BIF	short	standard	code	-1230.05	-BIF 1.2K
en	BMD	short	standard	code	1.2	BMD 1.2
en	BMD	short	standard	code	-1230.05	-BMD 1.2K
en	BND	short	standard	code	1.2	BND 1.2
en	BND	short	standard	code	-1230.05	-BND 1.2K
en	BOB	short	standard	code	1.2	BOB 1.2
en	BOB	short	standard	code	-1230.05	-BOB 1.2K
en	BRL	short	standard	code	1.2	BRL 1.2
en	BRL	short	standard	code	-1230.05	-BRL 1.2K
en	BSD	short	standard	code	1.2	BSD 1.2
en	BSD	short	standard	code	-1230.05	-BSD 1.2K
en	BTN	short	standard	code	1.2	BTN 1.2
en	BTN	short	standard	code	-1230.05	-BTN 1.2K
en	BWP	short	standard	code	1.2	BWP 1.2
en	BWP	short	standard	code	-1230.05	-BWP 1.2K
en	BYN	short	standard	code	1.2	BYN 1.2
en	BYN	short	standard	code	-1230.05	-BYN 1.2K
en	BZD	short	standard	code	1.2	BZD 1.2
en	BZD	short	standard	code	-1230.05	-BZD 1.2K
en	CAD	short	standard	code	1.2	CAD 1.2
en	CAD	short	standard	code	-1230.05	-CAD 1.2K
en	CDF	short	standard	code	1.2	CDF 1.2
en	CDF	short	standard	code	-1230.05	-CDF 1.2K
en	CHF	short	standard	code	1.2	CHF 1.2
en	CHF	short	standard	code	-1230.05	-CHF 1.2K
