# locale	currency	currency_format_length	currency_format_type	currency_display	input	expected
af	USD	standard	standard	symbol	1.2	USD 1,20
af	USD	standard	standard	symbol	-1230.05	-USD 1 230,05
af	JPY	standard	standard	symbol	1.2	JP¥1
af	JPY	standard	standard	symbol	-1230.05	-JP¥1 230
am	USD	standard	standard	symbol	1.2	US$1.20
am	USD	standard	standard	symbol	-1230.05	-US$1,230.05
am	JPY	standard	standard	symbol	1.2	JP¥1
am	JPY	standard	standard	symbol	-1230.05	-JP¥1,230
as	USD	standard	standard	symbol	1.2	US$ ১.২০
as	USD	standard	standard	symbol	-1230.05	-US$ ১,২৩০.০৫
as	JPY	standard	standard	symbol	1.2	JP¥ ১
as	JPY	standard	standard	symbol	-1230.05	-JP¥ ১,২৩০
az	USD	standard	standard	symbol	1.2	1,20 US$
az	USD	standard	standard	symbol	-1230.05	-1.230,05 US$
az	JPY	standard	standard	symbol	1.2	1 JP¥
az	JPY	standard	standard	symbol	-1230.05	-1.230 JP¥
be	USD	standard	standard	symbol	1.2	1,20 $
be	USD	standard	standard	symbol	-1230.05	-1230,05 $
be	JPY	standard	standard	symbol	1.2	1 ¥
be	JPY	standard	standard	symbol	-1230.05	-1230 ¥
bg	USD	standard	standard	symbol	1.2	1,20 щ.д.
bg	USD	standard	standard	symbol	-1230.05	-1230,05 щ.д.
bg	JPY	standard	standard	symbol	1.2	1 JPY
bg	JPY	standard	standard	symbol	-1230.05	-1230 JPY
bs	USD	standard	standard	symbol	1.2	1,20 USD
bs	USD	standard	standard	symbol	-1230.05	-1.230,05 USD
bs	JPY	standard	standard	symbol	1.2	1 ¥
bs	JPY	standard	standard	symbol	-1230.05	-1.230 ¥
ca	USD	standard	standard	symbol	1.2	1,20 USD
ca	USD	standard	standard	symbol	-1230.05	-1.230,05 USD
ca	JPY	standard	standard	symbol	1.2	1 ¥
ca	JPY	standard	standard	symbol	-1230.05	-1.230 ¥
cs	USD	standard	standard	symbol	1.2	1,20 US$
cs	USD	standard	standard	symbol	-1230.05	-1 230,05 US$
cs	JPY	standard	standard	symbol	1.2	1 JP¥
cs	JPY	standard	standard	symbol	-1230.05	-1 230 JP¥
cy	USD	standard	standard	symbol	1.2	US$1.20
cy	USD	standard	standard	symbol	-1230.05	-US$1,230.05
cy	JPY	standard	standard	symbol	1.2	JP¥1
cy	JPY	standard	standard	symbol	-1230.05	-JP¥1,230
da	USD	standard	standard	symbol	1.2	1,20 US$
da	USD	standard	standard	symbol	-1230.05	-1.230,05 US$
da	JPY	standard	standard	symbol	1.2	1 JP¥
da	JPY	standard	standard	symbol	-1230.05	-1.230 JP¥
el	USD	standard	standard	symbol	1.2	1,20 $
el	USD	standard	standard	symbol	-1230.05	-1.230,05 $
el	JPY	standard	standard	symbol	1.2	1 JP¥
el	JPY	standard	standard	symbol	-1230.05	-1.230 JP¥
en_AU	USD	standard	standard	symbol	1.2	USD 1.20
en_AU	USD	standard	standard	symbol	-1230.05	-USD 1,230.05
en_AU	JPY	standard	standard	symbol	1.2	JPY 1
en_AU	JPY	standard	standard	symbol	-1230.05	-JPY 1,230
en_CA	USD	standard	standard	symbol	1.2	US$1.20
en_CA	USD	standard	standard	symbol	-1230.05	-US$1,230.05
en_CA	JPY	standard	standard	symbol	1.2	JP¥1
en_CA	JPY	standard	standard	symbol	-1230.05	-JP¥1,230
en_GB	USD	standard	standard	symbol	1.2	US$1.20
en_GB	USD	standard	standard	symbol	-1230.05	-US$1,230.05
en_GB	JPY	standard	standard	symbol	1.2	JP¥1
en_GB	JPY	standard	standard	symbol	-1230.05	-JP¥1,230
en_IN	USD	standard	standard	symbol	1.2	$1.20
en_IN	USD	standard	standard	symbol	-1230.05	-$1,230.05
en_IN	JPY	standard	standard	symbol	1.2	JP¥1
en_IN	JPY	standard	standard	symbol	-1230.05	-JP¥1,230
es	USD	standard	standard	symbol	1.2	1,20 US$
es	USD	standard	standard	symbol	-1230.05	-1230,05 US$
es	JPY	standard	standard	symbol	1.2	1 JPY
es	JPY	standard	standard	symbol	-1230.05	-1230 JPY
es_419	USD	standard	standard	symbol	1.2	USD 1.20
es_419	USD	standard	standard	symbol	-1230.05	-USD 1,230.05
es_419	JPY	standard	standard	symbol	1.2	JPY 1
es_419	JPY	standard	standard	symbol	-1230.05	-JPY 1,230
es_MX	USD	standard	standard	symbol	1.2	USD 1.20
es_MX	USD	standard	standard	symbol	-1230.05	-USD 1,230.05
es_MX	JPY	standard	standard	symbol	1.2	JPY 1
es_MX	JPY	standard	standard	symbol	-1230.05	-JPY 1,230
es_US	USD	standard	standard	symbol	1.2	$1.20
es_US	USD	standard	standard	symbol	-1230.05	-$1,230.05
es_US	JPY	standard	standard	symbol	1.2	¥1
es_US	JPY	standard	standard	symbol	-1230.05	-¥1,230
et	USD	standard	standard	symbol	1.2	1,20 $
et	USD	standard	standard	symbol	-1230.05	−1230,05 $
et	JPY	standard	standard	symbol	1.2	1 ¥
et	JPY	standard	standard	symbol	-1230.05	−1230 ¥
eu	USD	standard	standard	symbol	1.2	1,20 US$
eu	USD	standard	standard	symbol	-1230.05	−1.230,05 US$
eu	JPY	standard	standard	symbol	1.2	1 JP¥
eu	JPY	standard	standard	symbol	-1230.05	−1.230 JP¥
fa	USD	standard	standard	symbol	1.2	‎$۱٫۲۰
fa	USD	standard	standard	symbol	-1230.05	‎−‎$۱٬۲۳۰٫۰۵
fa	JPY	standard	standard	symbol	1.2	‎¥۱
fa	JPY	standard	standard	symbol	-1230.05	‎−‎¥۱٬۲۳۰
fi	USD	standard	standard	symbol	1.2	1,20 $
fi	USD	standard	standard	symbol	-1230.05	−1 230,05 $
fi	JPY	standard	standard	symbol	1.2	1 ¥
fi	JPY	standard	standard	symbol	-1230.05	−1 230 ¥
fil	USD	standard	standard	symbol	1.2	$1.20
fil	USD	standard	standard	symbol	-1230.05	-$1,230.05
fil	JPY	standard	standard	symbol	1.2	¥1
fil	JPY	standard	standard	symbol	-1230.05	-¥1,230
fr	USD	standard	standard	symbol	1.2	1,20 $US
fr	USD	standard	standard	symbol	-1230.05	-1 230,05 $US
fr	JPY	standard	standard	symbol	1.2	1 JPY
fr	JPY	standard	standard	symbol	-1230.05	-1 230 JPY
fr_CA	USD	standard	standard	symbol	1.2	1,20 $ US
fr_CA	USD	standard	standard	symbol	-1230.05	-1 230,05 $ US
fr_CA	JPY	standard	standard	symbol	1.2	1 ¥
fr_CA	JPY	standard	standard	symbol	-1230.05	-1 230 ¥
ga	USD	standard	standard	symbol	1.2	$1.20
ga	USD	standard	standard	symbol	-1230.05	-$1,230.05
ga	JPY	standard	standard	symbol	1.2	¥1
ga	JPY	standard	standard	symbol	-1230.05	-¥1,230
gd	USD	standard	standard	symbol	1.2	$1.20
gd	USD	standard	standard	symbol	-1230.05	-$1,230.05
gd	JPY	standard	standard	symbol	1.2	JP¥1
gd	JPY	standard	standard	symbol	-1230.05	-JP¥1,230
gl	USD	standard	standard	symbol	1.2	1,20 $
gl	USD	standard	standard	symbol	-1230.05	-1.230,05 $
gl	JPY	standard	standard	symbol	1.2	1 JP¥
gl	JPY	standard	standard	symbol	-1230.05	-1.230 JP¥
gu	USD	standard	standard	symbol	1.2	US$1.20
gu	USD	standard	standard	symbol	-1230.05	-US$1,230.05
gu	JPY	standard	standard	symbol	1.2	JP¥1
gu	JPY	standard	standard	symbol	-1230.05	-JP¥1,230
ha	USD	standard	standard	symbol	1.2	$ 1.20
ha	USD	standard	standard	symbol	-1230.05	-$ 1,230.05
ha	JPY	standard	standard	symbol	1.2	¥ 1
ha	JPY	standard	standard	symbol	-1230.05	-¥ 1,230
he	USD	standard	standard	symbol	1.2	‏1.20 ‏$
he	USD	standard	standard	symbol	-1230.05	‏‎-1,230.05 ‏$
he	JPY	standard	standard	symbol	1.2	‏1 ‏¥
he	JPY	standard	standard	symbol	-1230.05	‏‎-1,230 ‏¥
hi	USD	standard	standard	symbol	1.2	$1.20
hi	USD	standard	standard	symbol	-1230.05	-$1,230.05
hi	JPY	standard	standard	symbol	1.2	JP¥1
hi	JPY	standard	standard	symbol	-1230.05	-JP¥1,230
hi_Latn	USD	standard	standard	symbol	1.2	$1.20
hi_Latn	USD	standard	standard	symbol	-1230.05	-$1,230.05
hi_Latn	JPY	standard	standard	symbol	1.2	JP¥1
hi_Latn	JPY	standard	standard	symbol	-1230.05	-JP¥1,230
hr	USD	standard	standard	symbol	1.2	1,20 USD
hr	USD	standard	standard	symbol	-1230.05	−1.230,05 USD
hr	JPY	standard	standard	symbol	1.2	1 JPY
hr	JPY	standard	standard	symbol	-1230.05	−1.230 JPY
hu	USD	standard	standard	symbol	1.2	1,20 USD
hu	USD	standard	standard	symbol	-1230.05	-1230,05 USD
hu	JPY	standard	standard	symbol	1.2	1 ¥
hu	JPY	standard	standard	symbol	-1230.05	-1230 ¥
hy	USD	standard	standard	symbol	1.2	1,20 $
hy	USD	standard	standard	symbol	-1230.05	-1230,05 $
hy	JPY	standard	standard	symbol	1.2	1 JP¥
hy	JPY	standard	standard	symbol	-1230.05	-1230 JP¥
id	USD	standard	standard	symbol	1.2	US$1,20
id	USD	standard	standard	symbol	-1230.05	-US$1.230,05
id	JPY	standard	standard	symbol	1.2	JP¥1
id	JPY	standard	standard	symbol	-1230.05	-JP¥1.230
ig	USD	standard	standard	symbol	1.2	$1.20
ig	USD	standard	standard	symbol	-1230.05	-$1,230.05
ig	JPY	standard	standard	symbol	1.2	¥1
ig	JPY	standard	standard	symbol	-1230.05	-¥1,230
is	USD	standard	standard	symbol	1.2	1,20 USD
is	USD	standard	standard	symbol	-1230.05	-1.230,05 USD
is	JPY	standard	standard	symbol	1.2	1 JP¥
is	JPY	standard	standard	symbol	-1230.05	-1.230 JP¥
it	USD	standard	standard	symbol	1.2	1,20 USD
it	USD	standard	standard	symbol	-1230.05	-1230,05 USD
it	JPY	standard	standard	symbol	1.2	1 JPY
it	JPY	standard	standard	symbol	-1230.05	-1230 JPY
jv	USD	standard	standard	symbol	1.2	US$ 1,20
jv	USD	standard	standard	symbol	-1230.05	-US$ 1.230,05
jv	JPY	standard	standard	symbol	1.2	JP¥ 1
jv	JPY	standard	standard	symbol	-1230.05	-JP¥ 1.230
ka	USD	standard	standard	symbol	1.2	1,20 US$
ka	USD	standard	standard	symbol	-1230.05	-1230,05 US$
ka	JPY	standard	standard	symbol	1.2	1 JPY
ka	JPY	standard	standard	symbol	-1230.05	-1230 JPY
kk	USD	standard	standard	symbol	1.2	1,20 $
kk	USD	standard	standard	symbol	-1230.05	-1 230,05 $
kk	JPY	standard	standard	symbol	1.2	1 JP¥
kk	JPY	standard	standard	symbol	-1230.05	-1 230 JP¥
km	USD	standard	standard	symbol	1.2	1.20$
km	USD	standard	standard	symbol	-1230.05	-1,230.05$
km	JPY	standard	standard	symbol	1.2	1 JP¥
km	JPY	standard	standard	symbol	-1230.05	-1,230 JP¥
kn	USD	standard	standard	symbol	1.2	$1.20
kn	USD	standard	standard	symbol	-1230.05	-$1,230.05
kn	JPY	standard	standard	symbol	1.2	JP¥1
kn	JPY	standard	standard	symbol	-1230.05	-JP¥1,230
ko	USD	standard	standard	symbol	1.2	US$1.20
ko	USD	standard	standard	symbol	-1230.05	-US$1,230.05
ko	JPY	standard	standard	symbol	1.2	JP¥1
ko	JPY	standard	standard	symbol	-1230.05	-JP¥1,230
kok	USD	standard	standard	symbol	1.2	US$1.20
kok	USD	standard	standard	symbol	-1230.05	-US$1,230.05
kok	JPY	standard	standard	symbol	1.2	JP¥1
kok	JPY	standard	standard	symbol	-1230.05	-JP¥1,230
ky	USD	standard	standard	symbol	1.2	1,20 USD
ky	USD	standard	standard	symbol	-1230.05	-1 230,05 USD
ky	JPY	standard	standard	symbol	1.2	1 JP¥
ky	JPY	standard	standard	symbol	-1230.05	-1 230 JP¥
lo	USD	standard	standard	symbol	1.2	US$1,20
lo	USD	standard	standard	symbol	-1230.05	US$-1.230,05
lo	JPY	standard	standard	symbol	1.2	JP¥1
lo	JPY	standard	standard	symbol	-1230.05	JP¥-1.230
lt	USD	standard	standard	symbol	1.2	1,20 USD
lt	USD	standard	standard	symbol	-1230.05	−1 230,05 USD
lt	JPY	standard	standard	symbol	1.2	1 JPY
lt	JPY	standard	standard	symbol	-1230.05	−1 230 JPY
lv	USD	standard	standard	symbol	1.2	1,20 $
lv	USD	standard	standard	symbol	-1230.05	-1230,05 $
lv	JPY	standard	standard	symbol	1.2	1 ¥
lv	JPY	standard	standard	symbol	-1230.05	-1230 ¥
mk	USD	standard	standard	symbol	1.2	1,20 US$
mk	USD	standard	standard	symbol	-1230.05	-1.230,05 US$
mk	JPY	standard	standard	symbol	1.2	1 JPY
mk	JPY	standard	standard	symbol	-1230.05	-1.230 JPY
ml	USD	standard	standard	symbol	1.2	$1.20
ml	USD	standard	standard	symbol	-1230.05	-$1,230.05
ml	JPY	standard	standard	symbol	1.2	¥1
ml	JPY	standard	standard	symbol	-1230.05	-¥1,230
mn	USD	standard	standard	symbol	1.2	$ 1.20
mn	USD	standard	standard	symbol	-1230.05	-$ 1,230.05
mn	JPY	standard	standard	symbol	1.2	JP¥ 1
mn	JPY	standard	standard	symbol	-1230.05	-JP¥ 1,230
mr	USD	standard	standard	symbol	1.2	$१.२०
mr	USD	standard	standard	symbol	-1230.05	-$१,२३०.०५
mr	JPY	standard	standard	symbol	1.2	JP¥१
mr	JPY	standard	standard	symbol	-1230.05	-JP¥१,२३०
ms	USD	standard	standard	symbol	1.2	USD 1.20
ms	USD	standard	standard	symbol	-1230.05	-USD 1,230.05
ms	JPY	standard	standard	symbol	1.2	JP¥1
ms	JPY	standard	standard	symbol	-1230.05	-JP¥1,230
my	USD	standard	standard	symbol	1.2	၁.၂၀ US$
my	USD	standard	standard	symbol	-1230.05	-၁,၂၃၀.၀၅ US$
my	JPY	standard	standard	symbol	1.2	၁ JP¥
my	JPY	standard	standard	symbol	-1230.05	-၁,၂၃၀ JP¥
ne	USD	standard	standard	symbol	1.2	US$ १.२०
ne	USD	standard	standard	symbol	-1230.05	-US$ १,२३०.०५
ne	JPY	standard	standard	symbol	1.2	JP¥ १
ne	JPY	standard	standard	symbol	-1230.05	-JP¥ १,२३०
nl	USD	standard	standard	symbol	1.2	US$ 1,20
nl	USD	standard	standard	symbol	-1230.05	US$ -1.230,05
nl	JPY	standard	standard	symbol	1.2	JP¥ 1
nl	JPY	standard	standard	symbol	-1230.05	JP¥ -1.230
nn	USD	standard	standard	symbol	1.2	1,20 USD
