locale	currency	currency_format_type	number_format_length	currency_display	input	expected
ar	AED	accounting	long	narrowSymbol	0.0	؜0 د.إ.‏
ar	AED	accounting	long	narrowSymbol	1.2	؜1.2 د.إ.‏
ar	AED	accounting	long	narrowSymbol	0.00831765	؜0.0083 د.إ.‏
ar	AED	accounting	long	narrowSymbol	1234565.0	‏1.2 مليون د.إ.‏
ar	AED	accounting	long	narrowSymbol	-1230.05	‎-‏1.2 ألف د.إ.‏
ar	AFN	accounting	long	narrowSymbol	0.0	؜0؋
ar	AFN	accounting	long	narrowSymbol	1.2	؜1.2؋
ar	AFN	accounting	long	narrowSymbol	0.00831765	؜0.0083؋
ar	AFN	accounting	long	narrowSymbol	1234565.0	‏1.2 مليون ؋
ar	AFN	accounting	long	narrowSymbol	-1230.05	‎-‏1.2 ألف ؋
ar	ALL	accounting	long	narrowSymbol	0.0	؜0 ALL
ar	ALL	accounting	long	narrowSymbol	1.2	؜1.2 ALL
ar	ALL	accounting	long	narrowSymbol	0.00831765	؜0.0083 ALL
ar	ALL	accounting	long	narrowSymbol	1234565.0	‏1.2 مليون ALL
ar	ALL	accounting	long	narrowSymbol	-1230.05	‎-‏1.2 ألف ALL
ar	AMD	accounting	long	narrowSymbol	0.0	؜0֏
ar	AMD	accounting	long	narrowSymbol	1.2	؜1.2֏
ar	AMD	accounting	long	narrowSymbol	0.00831765	؜0.0083֏
ar	AMD	accounting	long	narrowSymbol	1234565.0	‏1.2 مليون ֏
ar	AMD	accounting	long	narrowSymbol	-1230.05	‎-‏1.2 ألف ֏
ar	AOA	accounting	long	narrowSymbol	0.0	؜0 Kz
ar	AOA	accounting	long	narrowSymbol	1.2	؜1.2 Kz
ar	AOA	accounting	long	narrowSymbol	0.00831765	؜0.0083 Kz
ar	AOA	accounting	long	narrowSymbol	1234565.0	‏1.2 مليون Kz
ar	AOA	accounting	long	narrowSymbol	-1230.05	‎-‏1.2 ألف Kz
ar	ARS	accounting	long	narrowSymbol	0.0	؜0 AR$
ar	ARS	accounting	long	narrowSymbol	1.2	؜1.2 AR$
ar	ARS	accounting	long	narrowSymbol	0.00831765	؜0.0083 AR$
ar	ARS	accounting	long	narrowSymbol	1234565.0	‏1.2 مليون AR$
ar	ARS	accounting	long	narrowSymbol	-1230.05	‎-‏1.2 ألف AR$
ar	AUD	accounting	long	narrowSymbol	0.0	؜0 AU$
ar	AUD	accounting	long	narrowSymbol	1.2	؜1.2 AU$
ar	AUD	accounting	long	narrowSymbol	0.00831765	؜0.0083 AU$
ar	AUD	accounting	long	narrowSymbol	1234565.0	‏1.2 مليون AU$
ar	AUD	accounting	long	narrowSymbol	-1230.05	‎-‏1.2 ألف AU$
ar	AWG	accounting	long	narrowSymbol	0.0	؜0 AWG
ar	AWG	accounting	long	narrowSymbol	1.2	؜1.2 AWG
ar	AWG	accounting	long	narrowSymbol	0.00831765	؜0.0083 AWG
ar	AWG	accounting	long	narrowSymbol	1234565.0	‏1.2 مليون AWG
ar	AWG	accounting	long	narrowSymbol	-1230.05	‎-‏1.2 ألف AWG
ar	AZN	accounting	long	narrowSymbol	0.0	؜0₼
ar	AZN	accounting	long	narrowSymbol	1.2	؜1.2₼
ar	AZN	accounting	long	narrowSymbol	0.00831765	؜0.0083₼
ar	AZN	accounting	long	narrowSymbol	1234565.0	‏1.2 مليون ₼
ar	AZN	accounting	long	narrowSymbol	-1230.05	‎-‏1.2 ألف ₼
ar	BAM	accounting	long	narrowSymbol	0.0	؜0 KM
ar	BAM	accounting	long	narrowSymbol	1.2	؜1.2 KM
ar	BAM	accounting	long	narrowSymbol	0.00831765	؜0.0083 KM
ar	BAM	accounting	long	narrowSymbol	1234565.0	‏1.2 مليون KM
ar	BAM	accounting	long	narrowSymbol	-1230.05	‎-‏1.2 ألف KM
ar	BBD	accounting	long	narrowSymbol	0.0	؜0 BB$
ar	BBD	accounting	long	narrowSymbol	1.2	؜1.2 BB$
ar	BBD	accounting	long	narrowSymbol	0.00831765	؜0.0083 BB$
ar	BBD	accounting	long	narrowSymbol	1234565.0	‏1.2 مليون BB$
ar	BBD	accounting	long	narrowSymbol	-1230.05	‎-‏1.2 ألف BB$
ar	BDT	accounting	long	narrowSymbol	0.0	؜0৳
ar	BDT	accounting	long	narrowSymbol	1.2	؜1.2৳
ar	BDT	accounting	long	narrowSymbol	0.00831765	؜0.0083৳
ar	BDT	accounting	long	narrowSymbol	1234565.0	‏1.2 مليون ৳
