# locale	currency	currency_format_length	currency_format_type	currency_display	input	expected
ar	AED		standard	code	1.2	‏1.20 AED
ar	AED		standard	code	-1230.05	‏‎-1,230.05 AED
ar	AED		accounting	code	1.2	؜1.20 AED
ar	AED		accounting	code	-1230.05	(؜1,230.05 AED)
ar	AED	short	standard	code	1.2	‏1.2 AED
ar	AED	short	standard	code	-1230.05	‎-‏1.2 ألف AED
de	AED		standard	code	1.2	1,20 AED
de	AED		standard	code	-1230.05	-1.230,05 AED
de	AED		accounting	code	1.2	1,20 AED
de	AED		accounting	code	-1230.05	-1.230,05 AED
de	AED	short	standard	code	1.2	1,2 AED
de	AED	short	standard	code	-1230.05	-1230 AED
en	AED		standard	code	1.2	AED 1.20
en	AED		standard	code	-1230.05	-AED 1,230.05
en	AED		accounting	code	1.2	AED 1.20
en	AED		accounting	code	-1230.05	(AED 1,230.05)
en	AED	short	standard	code	1.2	AED 1.2
en	AED	short	standard	code	-1230.05	-AED 1.2K
en_CA	AED		standard	code	1.2	AED 1.20
en_CA	AED		standard	code	-1230.05	-AED 1,230.05
en_CA	AED		accounting	code	1.2	AED 1.20
en_CA	AED		accounting	code	-1230.05	(AED 1,230.05)
en_CA	AED	short	standard	code	1.2	AED 1.2
en_CA	AED	short	standard	code	-1230.05	-AED 1.2K
ar	AFN		standard	code	1.2	‏1 AFN
ar	AFN		standard	code	-1230.05	‏‎-1,230 AFN
ar	AFN		accounting	code	1.2	؜1 AFN
ar	AFN		accounting	code	-1230.05	(؜1,230 AFN)
ar	AFN	short	standard	code	1.2	‏1.2 AFN
ar	AFN	short	standard	code	-1230.05	‎-‏1.2 ألف AFN
de	AFN		standard	code	1.2	1 AFN
de	AFN		standard	code	-1230.05	-1.230 AFN
de	AFN		accounting	code	1.2	1 AFN
de	AFN		accounting	code	-1230.05	-1.230 AFN
de	AFN	short	standard	code	1.2	1,2 AFN
de	AFN	short	standard	code	-1230.05	-1230 AFN
en	AFN		standard	code	1.2	AFN 1
en	AFN		standard	code	-1230.05	-AFN 1,230
en	AFN		accounting	code	1.2	AFN 1
en	AFN		accounting	code	-1230.05	(AFN 1,230)
en	AFN	short	standard	code	1.2	AFN 1.2
en	AFN	short	standard	code	-1230.05	-AFN 1.2K
tk	AFN		standard	code	1.2	1 AFN
tk	AFN		standard	code	-1230.05	-1 230 AFN
tk	AFN		accounting	code	1.2	1 AFN
tk	AFN		accounting	code	-1230.05	-1 230 AFN
tk	AFN	short	standard	code	1.2	1,2 AFN
tk	AFN	short	standard	code	-1230.05	-1,2 müň AFN
ar	ALL		standard	code	1.2	‏1 ALL
ar	ALL		standard	code	-1230.05	‏‎-1,230 ALL
ar	ALL		accounting	code	1.2	؜1 ALL
ar	ALL		accounting	code	-1230.05	(؜1,230 ALL)
ar	ALL	short	standard	code	1.2	‏1.2 ALL
ar	ALL	short	standard	code	-1230.05	‎-‏1.2 ألف ALL
de	ALL		standard	code	1.2	1 ALL
de	ALL		standard	code	-1230.05	-1.230 ALL
de	ALL		accounting	code	1.2	1 ALL
de	ALL		accounting	code	-1230.05	-1.230 ALL
de	ALL	short	standard	code	1.2	1,2 ALL
de	ALL	short	standard	code	-1230.05	-1230 ALL
en	ALL		standard	code	1.2	ALL 1
en	ALL		standard	code	-1230.05	-ALL 1,230
en	ALL		accounting	code	1.2	ALL 1
en	ALL		accounting	code	-1230.05	(ALL 1,230)
