#
# Copyright © 2026-2026 Unicode, Inc.
# For terms of use, see https://www.unicode.org/terms_of_use.html
#
# Format: type;rule name;number;expected result
# type: spell=SpelloutRules, digits=OrdinalRules, number=NumberingSystemRules
# rule name: empty for the default ruleset
#
spell;%spellout-cardinal;-1;მინუს ერთი
spell;%spellout-cardinal;0;ნული
spell;%spellout-cardinal;0.5;ნული მძიმე ხუთი
spell;%spellout-cardinal;1;ერთი
spell;%spellout-cardinal;2;ორი
spell;%spellout-numbering;-1;მინუს ერთი
spell;%spellout-numbering;0;ნული
spell;%spellout-numbering;0.5;ნული მძიმე ხუთი
spell;%spellout-numbering;1;ერთი
spell;%spellout-numbering;2;ორი
spell;%spellout-numbering-year;1999;ათას ცხრაას­ოთხმოცდა­ცხრამეტი
spell;%spellout-numbering-year;2000;ორი ათასი
spell;%spellout-numbering-year;2001;ორი ათას ერთი
