#
# Copyright © 2026-2026 Unicode, Inc.
# For terms of use, see https://www.unicode.org/terms_of_use.html
#
# Format: type;rule name;number;expected result
# type: spell=SpelloutRules, digits=OrdinalRules, number=NumberingSystemRules
# rule name: empty for the default ruleset
#
spell;%spellout-ordinal;1;1.
spell;%spellout-ordinal;2;2.
spell;%spellout-ordinal;3;3.
spell;%spellout-ordinal;4;4.
spell;%spellout-ordinal;5;5.
spell;%spellout-ordinal;6;6.
spell;%spellout-ordinal;7;7.
spell;%spellout-ordinal;8;8.
spell;%spellout-ordinal;9;9.
spell;%spellout-ordinal;10;10.
spell;%spellout-cardinal;-1;−1
spell;%spellout-cardinal;0;0
spell;%spellout-cardinal;0.5;0.5
spell;%spellout-cardinal;1;1
spell;%spellout-cardinal;2;2
spell;%spellout-cardinal;3;3
spell;%spellout-cardinal;4;4
spell;%spellout-cardinal;5;5
spell;%spellout-cardinal;6;6
spell;%spellout-cardinal;7;7
spell;%spellout-cardinal;8;8
spell;%spellout-cardinal;9;9
spell;%spellout-cardinal;10;10
spell;%spellout-cardinal;11;11
spell;%spellout-cardinal;12;12
spell;%spellout-cardinal;13;13
spell;%spellout-cardinal;14;14
spell;%spellout-cardinal;15;15
spell;%spellout-cardinal;16;16
spell;%spellout-cardinal;17;17
spell;%spellout-cardinal;18;18
spell;%spellout-cardinal;19;19
spell;%spellout-cardinal;20;20
spell;%spellout-cardinal;21;21
spell;%spellout-cardinal;25;25
spell;%spellout-cardinal;30;30
spell;%spellout-cardinal;40;40
spell;%spellout-cardinal;50;50
spell;%spellout-cardinal;60;60
spell;%spellout-cardinal;70;70
spell;%spellout-cardinal;80;80
spell;%spellout-cardinal;90;90
spell;%spellout-cardinal;99;99
spell;%spellout-cardinal;100;100
spell;%spellout-cardinal;101;101
spell;%spellout-cardinal;200;200
spell;%spellout-cardinal;300;300
spell;%spellout-cardinal;500;500
spell;%spellout-cardinal;1000;1,000
spell;%spellout-cardinal;1001;1,001
spell;%spellout-cardinal;2000;2,000
spell;%spellout-cardinal;5000;5,000
spell;%spellout-cardinal;10000;10,000
spell;%spellout-cardinal;100000;100,000
spell;%spellout-cardinal;1000000;1,000,000
spell;%spellout-cardinal;2000000;2,000,000
spell;%spellout-numbering;-1;−1
spell;%spellout-numbering;0;0
spell;%spellout-numbering;0.5;0.5
spell;%spellout-numbering;1;1
spell;%spellout-numbering;2;2
spell;%spellout-numbering;3;3
spell;%spellout-numbering;4;4
spell;%spellout-numbering;5;5
spell;%spellout-numbering;6;6
spell;%spellout-numbering;7;7
spell;%spellout-numbering;8;8
spell;%spellout-numbering;9;9
spell;%spellout-numbering;10;10
spell;%spellout-numbering;11;11
spell;%spellout-numbering;12;12
spell;%spellout-numbering;13;13
spell;%spellout-numbering;14;14
spell;%spellout-numbering;15;15
spell;%spellout-numbering;16;16
spell;%spellout-numbering;17;17
spell;%spellout-numbering;18;18
spell;%spellout-numbering;19;19
spell;%spellout-numbering;20;20
spell;%spellout-numbering;21;21
spell;%spellout-numbering;25;25
spell;%spellout-numbering;30;30
spell;%spellout-numbering;40;40
spell;%spellout-numbering;50;50
spell;%spellout-numbering;60;60
spell;%spellout-numbering;70;70
spell;%spellout-numbering;80;80
spell;%spellout-numbering;90;90
spell;%spellout-numbering;99;99
spell;%spellout-numbering;100;100
spell;%spellout-numbering;101;101
spell;%spellout-numbering;200;200
spell;%spellout-numbering;300;300
spell;%spellout-numbering;500;500
spell;%spellout-numbering;1000;1,000
spell;%spellout-numbering;1001;1,001
spell;%spellout-numbering;2000;2,000
spell;%spellout-numbering;5000;5,000
spell;%spellout-numbering;10000;10,000
spell;%spellout-numbering;100000;100,000
spell;%spellout-numbering;1000000;1,000,000
spell;%spellout-numbering;2000000;2,000,000
spell;%spellout-numbering-year;1;1
spell;%spellout-numbering-year;1999;1999
spell;%spellout-numbering-year;2000;2000
spell;%spellout-numbering-year;2001;2001
digits;%digits-ordinal;1;1.
digits;%digits-ordinal;2;2.
digits;%digits-ordinal;3;3.
digits;%digits-ordinal;4;4.
