#
# Copyright © 2026-2026 Unicode, Inc.
# For terms of use, see https://www.unicode.org/terms_of_use.html
#
# Format: type;rule name;number;expected result
# type: spell=SpelloutRules, digits=OrdinalRules, number=NumberingSystemRules
# rule name: empty for the default ruleset
#
spell;%spellout-cardinal-feminine-before-consonant;-1;minws un
spell;%spellout-cardinal-feminine-before-consonant;0;dim
spell;%spellout-cardinal-feminine-before-consonant;0.5;dim pwynt pum
spell;%spellout-cardinal-feminine-before-consonant;1;un
spell;%spellout-cardinal-feminine-before-consonant;1.5;un pwynt pum
spell;%spellout-cardinal-feminine-before-consonant;2;dwy
spell;%spellout-cardinal-feminine-before-consonant;3;tair
spell;%spellout-cardinal-feminine-before-consonant;4;pedair
spell;%spellout-cardinal-feminine-before-consonant;5;pum
spell;%spellout-cardinal-feminine-before-consonant;6;chwe
spell;%spellout-cardinal-feminine-before-consonant;7;saith
spell;%spellout-cardinal-feminine-before-consonant;8;wyth
spell;%spellout-cardinal-feminine-before-consonant;9;naw
spell;%spellout-cardinal-feminine-before-consonant;10;un deg
spell;%spellout-cardinal-feminine-before-consonant;11;un deg un
spell;%spellout-cardinal-feminine-before-consonant;12;un deg dwy
spell;%spellout-cardinal-feminine-before-consonant;13;un deg tair
spell;%spellout-cardinal-feminine-before-consonant;14;un deg pedair
spell;%spellout-cardinal-feminine-before-consonant;15;un deg pum
spell;%spellout-cardinal-feminine-before-consonant;16;un deg chwe
spell;%spellout-cardinal-feminine-before-consonant;17;un deg saith
spell;%spellout-cardinal-feminine-before-consonant;18;un deg wyth
spell;%spellout-cardinal-feminine-before-consonant;19;un deg naw
spell;%spellout-cardinal-feminine-before-consonant;20;dau ddeg
spell;%spellout-cardinal-feminine-before-consonant;21;dau ddeg un
spell;%spellout-cardinal-feminine-before-consonant;25;dau ddeg pum
spell;%spellout-cardinal-feminine-before-consonant;29;dau ddeg naw
spell;%spellout-cardinal-feminine-before-consonant;30;tri deg
spell;%spellout-cardinal-feminine-before-consonant;31;tri deg un
spell;%spellout-cardinal-feminine-before-consonant;40;pedwar deg
spell;%spellout-cardinal-feminine-before-consonant;50;pum deg
spell;%spellout-cardinal-feminine-before-consonant;60;chwe deg
spell;%spellout-cardinal-feminine-before-consonant;70;saith deg
spell;%spellout-cardinal-feminine-before-consonant;80;wyth deg
spell;%spellout-cardinal-feminine-before-consonant;90;naw deg
spell;%spellout-cardinal-feminine-before-consonant;99;naw deg naw
spell;%spellout-cardinal-feminine-before-consonant;100;un cant
spell;%spellout-cardinal-feminine-before-consonant;101;un cant un
spell;%spellout-cardinal-feminine-before-consonant;200;dau cant
spell;%spellout-cardinal-feminine-before-consonant;300;tri cant
spell;%spellout-cardinal-feminine-before-consonant;500;pum cant
spell;%spellout-cardinal-feminine-before-consonant;999;naw cant naw deg naw
spell;%spellout-cardinal-feminine-before-consonant;1000;un mil
spell;%spellout-cardinal-feminine-before-consonant;1001;un mil un
spell;%spellout-cardinal-feminine-before-consonant;2000;dau mil
spell;%spellout-cardinal-feminine-before-consonant;5000;pum mil
spell;%spellout-cardinal-feminine-before-consonant;10000;un deg mil
spell;%spellout-cardinal-feminine-before-consonant;100000;un cant mil
spell;%spellout-cardinal-feminine-before-consonant;999999;naw cant naw deg naw mil naw cant naw deg naw
spell;%spellout-cardinal-feminine-before-consonant;1000000;un miliwn
spell;%spellout-cardinal-feminine-before-consonant;1000001;un miliwn un
spell;%spellout-cardinal-feminine-before-consonant;2000000;dau miliwn
spell;%spellout-cardinal-feminine-before-consonant;999999999;naw cant naw deg naw miliwn naw cant naw deg naw mil naw cant naw deg naw
spell;%spellout-cardinal-feminine-before-consonant;1000000000;un biliwn
spell;%spellout-cardinal-feminine-before-consonant;1000000001;un biliwn un
spell;%spellout-cardinal-feminine-before-consonant;999999999999;naw cant naw deg naw biliwn naw cant naw deg naw miliwn naw cant naw deg naw mil naw cant naw deg naw
spell;%spellout-cardinal-feminine-before-consonant;1000000000000;un triliwn
spell;%spellout-cardinal-feminine-before-consonant;1000000000001;un triliwn un
spell;%spellout-cardinal-feminine-before-consonant;999999999999999;naw cant naw deg naw triliwn naw cant naw deg naw biliwn naw cant naw deg naw miliwn naw cant naw deg naw mil naw cant naw deg naw
spell;%spellout-cardinal-feminine-before-consonant;1000000000000000;un kwadriliwn
spell;%spellout-cardinal-feminine-before-consonant;1000000000000001;un kwadriliwn un
spell;%spellout-cardinal-feminine;-1;minws un
spell;%spellout-cardinal-feminine;0;dim
spell;%spellout-cardinal-feminine;0.5;dim pwynt pump
spell;%spellout-cardinal-feminine;1;un
spell;%spellout-cardinal-feminine;1.5;un pwynt pump
spell;%spellout-cardinal-feminine;2;dwy
spell;%spellout-cardinal-feminine;3;tair
spell;%spellout-cardinal-feminine;4;pedair
spell;%spellout-cardinal-feminine;5;pump
spell;%spellout-cardinal-feminine;6;chwech
spell;%spellout-cardinal-feminine;7;saith
spell;%spellout-cardinal-feminine;8;wyth
spell;%spellout-cardinal-feminine;9;naw
spell;%spellout-cardinal-feminine;10;un deg
spell;%spellout-cardinal-feminine;11;un deg un
spell;%spellout-cardinal-feminine;12;un deg dwy
spell;%spellout-cardinal-feminine;13;un deg tair
spell;%spellout-cardinal-feminine;14;un deg pedair
spell;%spellout-cardinal-feminine;15;un deg pump
spell;%spellout-cardinal-feminine;16;un deg chwech
spell;%spellout-cardinal-feminine;17;un deg saith
spell;%spellout-cardinal-feminine;18;un deg wyth
spell;%spellout-cardinal-feminine;19;un deg naw
spell;%spellout-cardinal-feminine;20;dau ddeg
spell;%spellout-cardinal-feminine;21;dau ddeg un
spell;%spellout-cardinal-feminine;25;dau ddeg pump
spell;%spellout-cardinal-feminine;29;dau ddeg naw
spell;%spellout-cardinal-feminine;30;tri deg
spell;%spellout-cardinal-feminine;31;tri deg un
spell;%spellout-cardinal-feminine;40;pedwar deg
spell;%spellout-cardinal-feminine;50;pum deg
spell;%spellout-cardinal-feminine;60;chwe deg
spell;%spellout-cardinal-feminine;70;saith deg
spell;%spellout-cardinal-feminine;80;wyth deg
spell;%spellout-cardinal-feminine;90;naw deg
spell;%spellout-cardinal-feminine;99;naw deg naw
spell;%spellout-cardinal-feminine;100;un cant
spell;%spellout-cardinal-feminine;101;un cant un
spell;%spellout-cardinal-feminine;200;dau cant
spell;%spellout-cardinal-feminine;300;tri cant
spell;%spellout-cardinal-feminine;500;pum cant
spell;%spellout-cardinal-feminine;999;naw cant naw deg naw
spell;%spellout-cardinal-feminine;1000;un mil
spell;%spellout-cardinal-feminine;1001;un mil un
spell;%spellout-cardinal-feminine;2000;dau mil
spell;%spellout-cardinal-feminine;5000;pum mil
spell;%spellout-cardinal-feminine;10000;un deg mil
spell;%spellout-cardinal-feminine;100000;un cant mil
spell;%spellout-cardinal-feminine;999999;naw cant naw deg naw mil naw cant naw deg naw
spell;%spellout-cardinal-feminine;1000000;un miliwn
spell;%spellout-cardinal-feminine;1000001;un miliwn un
spell;%spellout-cardinal-feminine;2000000;dau miliwn
spell;%spellout-cardinal-feminine;999999999;naw cant naw deg naw miliwn naw cant naw deg naw mil naw cant naw deg naw
spell;%spellout-cardinal-feminine;1000000000;un biliwn
spell;%spellout-cardinal-feminine;1000000001;un biliwn un
spell;%spellout-cardinal-feminine;999999999999;naw cant naw deg naw biliwn naw cant naw deg naw miliwn naw cant naw deg naw mil naw cant naw deg naw
spell;%spellout-cardinal-feminine;1000000000000;un triliwn
spell;%spellout-cardinal-feminine;1000000000001;un triliwn un
spell;%spellout-cardinal-feminine;999999999999999;naw cant naw deg naw triliwn naw cant naw deg naw biliwn naw cant naw deg naw miliwn naw cant naw deg naw mil naw cant naw deg naw
spell;%spellout-cardinal-feminine;1000000000000000;un kwadriliwn
spell;%spellout-cardinal-feminine;1000000000000001;un kwadriliwn un
spell;%spellout-cardinal-masculine-before-consonant;-1;minws un
spell;%spellout-cardinal-masculine-before-consonant;0;dim
spell;%spellout-cardinal-masculine-before-consonant;0.5;dim pwynt pum
spell;%spellout-cardinal-masculine-before-consonant;1;un
spell;%spellout-cardinal-masculine-before-consonant;1.5;un pwynt pum
spell;%spellout-cardinal-masculine-before-consonant;2;dau
spell;%spellout-cardinal-masculine-before-consonant;3;tri
spell;%spellout-cardinal-masculine-before-consonant;4;pedwar
spell;%spellout-cardinal-masculine-before-consonant;5;pum
spell;%spellout-cardinal-masculine-before-consonant;6;chwe
spell;%spellout-cardinal-masculine-before-consonant;7;saith
spell;%spellout-cardinal-masculine-before-consonant;8;wyth
spell;%spellout-cardinal-masculine-before-consonant;9;naw
spell;%spellout-cardinal-masculine-before-consonant;10;un deg
spell;%spellout-cardinal-masculine-before-consonant;11;un deg un
spell;%spellout-cardinal-masculine-before-consonant;12;un deg dau
spell;%spellout-cardinal-masculine-before-consonant;13;un deg tri
spell;%spellout-cardinal-masculine-before-consonant;14;un deg pedwar
spell;%spellout-cardinal-masculine-before-consonant;15;un deg pum
spell;%spellout-cardinal-masculine-before-consonant;16;un deg chwe
spell;%spellout-cardinal-masculine-before-consonant;17;un deg saith
spell;%spellout-cardinal-masculine-before-consonant;18;un deg wyth
spell;%spellout-cardinal-masculine-before-consonant;19;un deg naw
spell;%spellout-cardinal-masculine-before-consonant;20;dau ddeg
spell;%spellout-cardinal-masculine-before-consonant;21;dau ddeg un
spell;%spellout-cardinal-masculine-before-consonant;25;dau ddeg pum
spell;%spellout-cardinal-masculine-before-consonant;29;dau ddeg naw
spell;%spellout-cardinal-masculine-before-consonant;30;tri deg
spell;%spellout-cardinal-masculine-before-consonant;31;tri deg un
spell;%spellout-cardinal-masculine-before-consonant;40;pedwar deg
spell;%spellout-cardinal-masculine-before-consonant;50;pum deg
spell;%spellout-cardinal-masculine-before-consonant;60;chwe deg
spell;%spellout-cardinal-masculine-before-consonant;70;saith deg
spell;%spellout-cardinal-masculine-before-consonant;80;wyth deg
spell;%spellout-cardinal-masculine-before-consonant;90;naw deg
spell;%spellout-cardinal-masculine-before-consonant;99;naw deg naw
spell;%spellout-cardinal-masculine-before-consonant;100;un cant
spell;%spellout-cardinal-masculine-before-consonant;101;un cant un
spell;%spellout-cardinal-masculine-before-consonant;200;dau cant
spell;%spellout-cardinal-masculine-before-consonant;300;tri cant
spell;%spellout-cardinal-masculine-before-consonant;500;pum cant
spell;%spellout-cardinal-masculine-before-consonant;999;naw cant naw deg naw
spell;%spellout-cardinal-masculine-before-consonant;1000;un mil
spell;%spellout-cardinal-masculine-before-consonant;1001;un mil un
spell;%spellout-cardinal-masculine-before-consonant;2000;dau mil
spell;%spellout-cardinal-masculine-before-consonant;5000;pum mil
spell;%spellout-cardinal-masculine-before-consonant;10000;un deg mil
spell;%spellout-cardinal-masculine-before-consonant;100000;un cant mil
spell;%spellout-cardinal-masculine-before-consonant;999999;naw cant naw deg naw mil naw cant naw deg naw
spell;%spellout-cardinal-masculine-before-consonant;1000000;un miliwn
spell;%spellout-cardinal-masculine-before-consonant;1000001;un miliwn un
spell;%spellout-cardinal-masculine-before-consonant;2000000;dau miliwn
spell;%spellout-cardinal-masculine-before-consonant;999999999;naw cant naw deg naw miliwn naw cant naw deg naw mil naw cant naw deg naw
spell;%spellout-cardinal-masculine-before-consonant;1000000000;un biliwn
spell;%spellout-cardinal-masculine-before-consonant;1000000001;un biliwn un
spell;%spellout-cardinal-masculine-before-consonant;999999999999;naw cant naw deg naw biliwn naw cant naw deg naw miliwn naw cant naw deg naw mil naw cant naw deg naw
spell;%spellout-cardinal-masculine-before-consonant;1000000000000;un triliwn
spell;%spellout-cardinal-masculine-before-consonant;1000000000001;un triliwn un
spell;%spellout-cardinal-masculine-before-consonant;999999999999999;naw cant naw deg naw triliwn naw cant naw deg naw biliwn naw cant naw deg naw miliwn naw cant naw deg naw mil naw cant naw deg naw
spell;%spellout-cardinal-masculine-before-consonant;1000000000000000;un kwadriliwn
spell;%spellout-cardinal-masculine-before-consonant;1000000000000001;un kwadriliwn un
spell;%spellout-cardinal-masculine;-1;minws un
spell;%spellout-cardinal-masculine;0;dim
spell;%spellout-cardinal-masculine;0.5;dim pwynt pump
spell;%spellout-cardinal-masculine;1;un
spell;%spellout-cardinal-masculine;1.5;un pwynt pump
spell;%spellout-cardinal-masculine;2;dau
spell;%spellout-cardinal-masculine;3;tri
spell;%spellout-cardinal-masculine;4;pedwar
spell;%spellout-cardinal-masculine;5;pump
spell;%spellout-cardinal-masculine;6;chwech
spell;%spellout-cardinal-masculine;7;saith
spell;%spellout-cardinal-masculine;8;wyth
