#
# Copyright © 2026-2026 Unicode, Inc.
# For terms of use, see https://www.unicode.org/terms_of_use.html
#
# Format: type;rule name;number;expected result
# type: spell=SpelloutRules, digits=OrdinalRules, number=NumberingSystemRules
# rule name: empty for the default ruleset
#
spell;%spellout-ordinal;1;birinci
spell;%spellout-ordinal;2;ikinci
spell;%spellout-ordinal;3;üçüncü
spell;%spellout-ordinal;4;dördüncü
spell;%spellout-ordinal;5;beşinci
spell;%spellout-ordinal;6;altıncı
spell;%spellout-ordinal;7;yeddinci
spell;%spellout-ordinal;8;səkkizinci
spell;%spellout-ordinal;9;doqquzuncu
spell;%spellout-ordinal;10;onuncu
spell;%spellout-cardinal;-1;əksi bir
spell;%spellout-cardinal;0;sıfır
spell;%spellout-cardinal;0.5;sıfır tam beş
spell;%spellout-cardinal;1;bir
spell;%spellout-cardinal;2;iki
spell;%spellout-numbering;-1;əksi bir
spell;%spellout-numbering;0;sıfır
spell;%spellout-numbering;0.5;sıfır tam beş
spell;%spellout-numbering;1;bir
spell;%spellout-numbering;2;iki
spell;%spellout-numbering-year;1999;bir min doqquz yüz doxsan doqquz
spell;%spellout-numbering-year;2000;iki min
spell;%spellout-numbering-year;2001;iki min bir
digits;%digits-ordinal;1;1'inci
digits;%digits-ordinal;2;2'inci
digits;%digits-ordinal;3;3'inci
digits;%digits-ordinal;4;4'inci
digits;%digits-ordinal;5;5'inci
digits;%digits-ordinal;6;6'inci
digits;%digits-ordinal;7;7'inci
digits;%digits-ordinal;8;8'inci
digits;%digits-ordinal;9;9'inci
digits;%digits-ordinal;10;10'inci
